Product ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error
Ba132 ; 0.0 ; 0.0 ; 6.86E-12 ; 4.3904E-12
Ba133 ; 0.0 ; 0.0 ; 4.8E-10 ; 3.072E-10
Ba134 ; 1.61008E-12 ; 1.03045E-12 ; 2.1E-8 ; 1.344E-8
Ba135 ; 9.9505E-11 ; 6.36832E-11 ; 2.435E-7 ; 1.5584E-7
Ba135m ; 9.9505E-11 ; 6.36832E-11 ; 2.435E-7 ; 1.5584E-7
Ba136 ; 1.05505E-8 ; 6.75234E-9 ; 4.065E-6 ; 2.6016E-6
Ba136m ; 1.05505E-8 ; 6.75234E-9 ; 4.065E-6 ; 2.6016E-6
Ba137 ; 2.0401E-7 ; 1.30567E-7 ; 1.249E-5 ; 7.9936E-6
Ba137m ; 5.80029E-7 ; 3.71219E-7 ; 5.689E-5 ; 3.64096E-5
Ba138 ; 1.85609E-5 ; 1.1879E-5 ; 4.6139E-4 ; 2.9529E-4
Ba139 ; 1.9115E-4 ; 1.22336E-4 ; 0.00222221 ; 0.00142221
Ba140 ; 0.00152195 ; 9.74045E-4 ; 0.00567845 ; 0.00363421
Ba141 ; 0.00646993 ; 0.00414076 ; 0.0124961 ; 0.00399876
Ba142 ; 0.0210057 ; 0.00672182 ; 0.0212389 ; 0.00679644
Ba143 ; 0.0352737 ; 0.00811295 ; 0.0228395 ; 0.00730865
Ba144 ; 0.0384065 ; 0.0122901 ; 0.0169068 ; 0.00541016
Ba145 ; 0.0244724 ; 0.00783117 ; 0.00753088 ; 0.00481976
Ba146 ; 0.0122668 ; 0.00392536 ; 0.00250645 ; 0.00160413
Ba147 ; 0.00228803 ; 0.00146434 ; 6.68924E-4 ; 4.28111E-4
Ba148 ; 3.49767E-4 ; 2.23851E-4 ; 1.022E-4 ; 6.5408E-5
Ba149 ; 3.11979E-5 ; 1.99666E-5 ; 1.05916E-5 ; 6.77862E-6
Ba150 ; 1.59008E-6 ; 1.01765E-6 ; 8.05E-7 ; 5.152E-7
Ba151 ; 1.99309E-8 ; 1.27558E-8 ; 6.14499E-8 ; 3.93279E-8
Ba152 ; 1.39003E-9 ; 8.89618E-10 ; 1.43E-9 ; 9.152E-10
Ba153 ; 3.861E-12 ; 2.47104E-12 ; 3.30843E-11 ; 2.11739E-11
Ba154 ; 1.46007E-13 ; 9.34447E-14 ; 3.83E-13 ; 2.4512E-13
Ba155 ; 8.31727E-15 ; 5.32305E-15 ;  ; 
La133 ; 0.0 ; 0.0 ; 1.18E-14 ; 7.552E-15
La135 ; 0.0 ; 0.0 ; 9.78E-11 ; 6.2592E-11
La137 ; 2.98015E-11 ; 1.9073E-11 ; 1.02E-7 ; 6.528E-8
La138 ; 2.17011E-9 ; 1.38887E-9 ; 1.81E-6 ; 1.1584E-6
La139 ; 9.9205E-8 ; 6.34912E-8 ; 2.281E-5 ; 1.45984E-5
La140 ; 2.34012E-6 ; 1.49767E-6 ; 1.4934E-4 ; 9.55776E-5
La141 ; 4.24721E-5 ; 2.71822E-5 ; 8.0133E-4 ; 5.12851E-4
La142 ; 3.55148E-4 ; 2.27295E-4 ; 0.00330599 ; 0.00211583
La143 ; 0.00243231 ; 0.00155668 ; 0.00838639 ; 0.00536729
La144 ; 0.00659735 ; 0.0042223 ; 0.0141143 ; 0.00451658
La145 ; 0.0145366 ; 0.00465171 ; 0.0142292 ; 0.00455334
La146 ; 0.00844917 ; 0.00540747 ; 0.00553855 ; 0.00354468
La146m ; 0.00844917 ; 0.00540747 ; 0.00553855 ; 0.00354468
La147 ; 0.0117027 ; 0.00374487 ; 0.00695239 ; 0.00444953
La148 ; 0.00446554 ; 0.00285795 ; 0.00260764 ; 0.00166889
La149 ; 0.00158731 ; 0.00101588 ; 6.7139E-4 ; 4.2969E-4
La150 ; 2.15411E-4 ; 1.37863E-4 ; 1.3176E-4 ; 8.43264E-5
La151 ; 2.62314E-5 ; 1.67881E-5 ; 1.69485E-5 ; 1.08471E-5
La152 ; 2.0801E-6 ; 1.33127E-6 ; 1.58E-6 ; 1.0112E-6
La153 ; 1.29003E-7 ; 8.25617E-8 ; 1.07967E-7 ; 6.90988E-8
La154 ; 2.56013E-9 ; 1.63848E-9 ; 3.05E-9 ; 1.952E-9
La155 ; 2.77894E-10 ; 1.77852E-10 ; 4.25807E-11 ; 2.72517E-11
La156 ; 2.87031E-13 ; 1.837E-13 ; 2.22706E-12 ; 1.42532E-12
La157 ; 7.81179E-15 ; 4.99955E-15 ;  ; 
La158 ; 9.63754E-17 ; 6.16802E-17 ;  ; 
Ce135 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ce137 ; 0.0 ; 0.0 ; 1.24E-11 ; 7.936E-12
Ce138 ; 2.92015E-14 ; 1.86889E-14 ; 6.0E-10 ; 3.84E-10
Ce139 ; 1.05005E-12 ; 6.72034E-13 ; 3.69E-9 ; 2.3616E-9
Ce139m ; 2.98015E-12 ; 1.9073E-12 ; 1.68E-8 ; 1.0752E-8
Ce140 ; 4.46022E-10 ; 2.85454E-10 ; 3.6E-7 ; 2.304E-7
Ce141 ; 2.39012E-8 ; 1.52968E-8 ; 4.97E-6 ; 3.1808E-6
Ce142 ; 9.18046E-7 ; 5.87549E-7 ; 5.32E-5 ; 3.4048E-5
Ce143 ; 1.73109E-5 ; 1.1079E-5 ; 3.4183E-4 ; 2.18771E-4
Ce144 ; 1.9768E-4 ; 1.26515E-4 ; 0.00138357 ; 8.85485E-4
Ce145 ; 0.00119448 ; 7.64467E-4 ; 0.00326694 ; 0.00209084
Ce146 ; 0.00526837 ; 0.00337176 ; 0.00594849 ; 0.00380703
Ce147 ; 0.00870816 ; 0.00278661 ; 0.00845281 ; 0.00380376
Ce148 ; 0.0117071 ; 0.00374627 ; 0.00735671 ; 0.00470829
Ce149 ; 0.00953873 ; 0.00610478 ; 0.00438135 ; 0.00280406
Ce150 ; 0.00460247 ; 0.00294558 ; 0.0020864 ; 0.0013353
Ce151 ; 0.00134326 ; 8.59685E-4 ; 6.5713E-4 ; 4.20563E-4
Ce152 ; 4.0692E-4 ; 2.60429E-4 ; 1.5292E-4 ; 9.78688E-5
Ce153 ; 6.59633E-5 ; 4.22165E-5 ; 2.678E-5 ; 1.71392E-5
Ce154 ; 5.36027E-6 ; 3.43057E-6 ; 2.0E-6 ; 1.28E-6
Ce155 ; 3.6574E-7 ; 2.34074E-7 ; 1.38957E-7 ; 8.89327E-8
Ce156 ; 9.59019E-9 ; 6.13772E-9 ; 7.26777E-9 ; 4.65137E-9
Ce157 ; 2.61005E-10 ; 1.67043E-10 ; 2.16E-10 ; 1.3824E-10
Ce158 ; 3.22006E-12 ; 2.06084E-12 ; 3.68E-12 ; 2.3552E-12
Ce159 ; 7.722E-15 ; 4.94208E-15 ; 9.95592E-14 ; 6.37179E-14
Ce160 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pr139 ; 0.0 ; 0.0 ; 1.5E-12 ; 9.6E-13
Pr140 ; 0.0 ; 0.0 ; 7.22E-11 ; 4.6208E-11
Pr141 ; 2.62013E-13 ; 1.67688E-13 ; 2.65E-9 ; 1.696E-9
Pr142 ; 1.51008E-11 ; 9.66448E-12 ; 3.825E-8 ; 2.448E-8
Pr142m ; 1.51008E-11 ; 9.66448E-12 ; 3.825E-8 ; 2.448E-8
Pr143 ; 2.73014E-9 ; 1.74729E-9 ; 1.31E-6 ; 8.384E-7
Pr144 ; 8.47042E-9 ; 5.42107E-9 ; 8.13E-7 ; 5.2032E-7
Pr144m ; 8.56043E-8 ; 5.47867E-8 ; 1.273E-5 ; 8.1472E-6
Pr145 ; 2.49012E-6 ; 1.59368E-6 ; 8.01E-5 ; 5.1264E-5
Pr146 ; 3.15216E-5 ; 2.01738E-5 ; 3.6461E-4 ; 2.3335E-4
Pr147 ; 2.15101E-4 ; 1.37664E-4 ; 0.0012312 ; 7.87968E-4
Pr148 ; 3.72224E-4 ; 2.38223E-4 ; 0.00126756 ; 8.11242E-4
Pr148m ; 3.72224E-4 ; 2.38223E-4 ; 0.00126756 ; 8.11242E-4
Pr149 ; 0.00218131 ; 0.00139604 ; 0.00343259 ; 0.00219686
Pr150 ; 0.00233054 ; 0.00149154 ; 0.00377854 ; 0.00241827
Pr151 ; 0.00222533 ; 0.00142421 ; 0.00272285 ; 0.00174262
Pr152 ; 0.00148862 ; 9.5272E-4 ; 0.00148184 ; 9.48378E-4
Pr153 ; 8.51603E-4 ; 5.45026E-4 ; 6.2365E-4 ; 3.99136E-4
Pr154 ; 1.68948E-4 ; 1.08127E-4 ; 1.1779E-4 ; 7.53856E-5
Pr155 ; 4.47922E-5 ; 2.8667E-5 ; 2.066E-5 ; 1.32224E-5
Pr156 ; 3.10015E-6 ; 1.9841E-6 ; 2.85E-6 ; 1.824E-6
Pr157 ; 3.37017E-7 ; 2.15691E-7 ; 2.33E-7 ; 1.4912E-7
Pr158 ; 1.15006E-8 ; 7.36037E-9 ; 1.07E-8 ; 6.848E-9
Pr159 ; 2.58005E-10 ; 1.65123E-10 ; 3.249E-10 ; 2.07936E-10
Pr160 ; 3.33017E-12 ; 2.13131E-12 ; 7.28E-12 ; 4.6592E-12
Pr161 ; 9.42802E-15 ; 6.03394E-15 ; 1.77062E-13 ; 1.1332E-13
Pr162 ; 2.06219E-16 ; 1.3198E-16 ;  ; 
Pr163 ; 2.75957E-18 ; 1.76612E-18 ;  ; 
Nd140 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd141 ; 0.0 ; 0.0 ; 1.14E-13 ; 7.296E-14
Nd142 ; 0.0 ; 0.0 ; 9.06E-12 ; 5.7984E-12
Nd143 ; 3.18016E-14 ; 2.0353E-14 ; 4.23E-10 ; 2.7072E-10
Nd144 ; 5.20026E-12 ; 3.32817E-12 ; 1.16E-8 ; 7.424E-9
Nd145 ; 4.25021E-10 ; 2.72014E-10 ; 1.79E-7 ; 1.1456E-7
Nd146 ; 2.32012E-8 ; 1.48487E-8 ; 2.16E-6 ; 1.3824E-6
Nd147 ; 5.07025E-7 ; 3.24496E-7 ; 1.846E-5 ; 1.18144E-5
Nd148 ; 7.75039E-6 ; 4.96025E-6 ; 9.64E-5 ; 6.1696E-5
Nd149 ; 6.14631E-5 ; 3.93364E-5 ; 3.148E-4 ; 2.01472E-4
Nd150 ; 2.50082E-4 ; 1.60053E-4 ; 8.3096E-4 ; 5.31814E-4
Nd151 ; 5.50117E-4 ; 3.52075E-4 ; 0.00137271 ; 8.78534E-4
Nd152 ; 0.00123241 ; 7.88743E-4 ; 0.00169199 ; 0.00108287
Nd153 ; 0.00151257 ; 9.68042E-4 ; 0.00161674 ; 0.00103471
Nd154 ; 9.88469E-4 ; 6.3262E-4 ; 7.2005E-4 ; 4.60832E-4
Nd155 ; 5.88169E-4 ; 3.76428E-4 ; 2.9902E-4 ; 1.91373E-4
Nd156 ; 1.46597E-4 ; 9.38223E-5 ; 1.0288E-4 ; 6.58432E-5
Nd157 ; 3.84119E-5 ; 2.45836E-5 ; 2.197E-5 ; 1.40608E-5
Nd158 ; 5.14026E-6 ; 3.28976E-6 ; 2.65E-6 ; 1.696E-6
Nd159 ; 3.08015E-7 ; 1.9713E-7 ; 2.19E-7 ; 1.4016E-7
Nd160 ; 1.65008E-8 ; 1.05605E-8 ; 1.32E-8 ; 8.448E-9
Nd161 ; 3.15006E-10 ; 2.01604E-10 ; 5.77823E-10 ; 3.69807E-10
Nd162 ; 6.89014E-12 ; 4.40969E-12 ; 1.69E-11 ; 1.0816E-11
Nd163 ; 9.22018E-14 ; 5.90092E-14 ; 3.64E-13 ; 2.3296E-13
Nd164 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd165 ; 3.08281E-18 ; 1.973E-18 ;  ; 
Pm141 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm143 ; 0.0 ; 0.0 ; 1.1E-14 ; 7.04E-15
Pm144 ; 0.0 ; 0.0 ; 8.07E-13 ; 5.1648E-13
Pm145 ; 0.0 ; 0.0 ; 3.34E-11 ; 2.1376E-11
Pm146 ; 2.34012E-13 ; 1.49767E-13 ; 1.09E-9 ; 6.976E-10
Pm147 ; 2.43012E-11 ; 1.55528E-11 ; 2.46E-8 ; 1.5744E-8
Pm148 ; 3.06015E-10 ; 1.9585E-10 ; 6.17E-8 ; 3.9488E-8
Pm148m ; 8.28041E-10 ; 5.29946E-10 ; 2.81E-7 ; 1.7984E-7
Pm149 ; 4.0002E-8 ; 2.56013E-8 ; 2.87E-6 ; 1.8368E-6
Pm150 ; 4.50022E-7 ; 2.88014E-7 ; 1.945E-5 ; 1.2448E-5
Pm151 ; 3.9202E-6 ; 2.50893E-6 ; 7.863E-5 ; 5.03232E-5
Pm152 ; 7.32703E-6 ; 4.6893E-6 ; 7.69333E-5 ; 4.92373E-5
Pm152m ; 7.32703E-6 ; 4.6893E-6 ; 7.69333E-5 ; 4.92373E-5
Pm152n ; 7.32703E-6 ; 4.6893E-6 ; 7.69333E-5 ; 4.92373E-5
Pm153 ; 9.78549E-5 ; 6.26271E-5 ; 5.1163E-4 ; 3.27443E-4
Pm154 ; 7.23036E-5 ; 4.62743E-5 ; 2.6488E-4 ; 1.69523E-4
Pm154m ; 7.23036E-5 ; 4.62743E-5 ; 2.6488E-4 ; 1.69523E-4
Pm155 ; 2.84604E-4 ; 1.82147E-4 ; 4.9787E-4 ; 3.18637E-4
Pm156 ; 1.52028E-4 ; 9.72977E-5 ; 3.9972E-4 ; 2.55821E-4
Pm157 ; 1.29186E-4 ; 8.26793E-5 ; 2.0823E-4 ; 1.33267E-4
Pm158 ; 3.9442E-5 ; 2.52429E-5 ; 6.179E-5 ; 3.95456E-5
Pm159 ; 8.66043E-6 ; 5.54268E-6 ; 1.318E-5 ; 8.4352E-6
Pm160 ; 1.17006E-6 ; 7.48837E-7 ; 2.06E-6 ; 1.3184E-6
Pm161 ; 8.62043E-8 ; 5.51708E-8 ; 2.38E-7 ; 1.5232E-7
Pm162 ; 5.08025E-9 ; 3.25136E-9 ; 1.81E-8 ; 1.1584E-8
Pm163 ; 2.84014E-10 ; 1.81769E-10 ; 1.01E-9 ; 6.464E-10
Pm164 ; 6.1003E-12 ; 3.90419E-12 ; 4.05E-11 ; 2.592E-11
Pm165 ; 1.03002E-13 ; 6.59213E-14 ; 1.02E-12 ; 6.528E-13
Pm166 ; 4.72898E-16 ; 3.02655E-16 ; 2.18418E-14 ; 1.39787E-14
Pm167 ; 1.1134E-17 ; 7.12579E-18 ; 8.39361E-16 ; 5.37191E-16
Sm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm145 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm146 ; 0.0 ; 0.0 ; 4.48E-14 ; 2.8672E-14
Sm147 ; 0.0 ; 0.0 ; 2.71E-12 ; 1.7344E-12
Sm148 ; 1.9201E-14 ; 1.22886E-14 ; 1.03E-10 ; 6.592E-11
Sm149 ; 2.0401E-12 ; 1.30567E-12 ; 2.28E-9 ; 1.4592E-9
Sm150 ; 1.01005E-10 ; 6.46432E-11 ; 4.14E-8 ; 2.6496E-8
Sm151 ; 2.43012E-9 ; 1.55528E-9 ; 4.33E-7 ; 2.7712E-7
Sm152 ; 5.64028E-8 ; 3.60978E-8 ; 3.22E-6 ; 2.0608E-6
Sm153 ; 6.66033E-7 ; 4.26261E-7 ; 1.775E-5 ; 1.136E-5
Sm154 ; 3.85019E-6 ; 2.46412E-6 ; 4.545E-5 ; 2.9088E-5
Sm155 ; 1.86309E-5 ; 1.19238E-5 ; 1.0044E-4 ; 6.42816E-5
Sm156 ; 3.54118E-5 ; 2.26635E-5 ; 1.8917E-4 ; 1.21069E-4
Sm157 ; 6.51633E-5 ; 4.17045E-5 ; 2.3284E-4 ; 1.49018E-4
Sm158 ; 6.52633E-5 ; 4.17685E-5 ; 1.6017E-4 ; 1.02509E-4
Sm159 ; 3.08315E-5 ; 1.97322E-5 ; 8.232E-5 ; 5.26848E-5
Sm160 ; 1.40707E-5 ; 9.00525E-6 ; 3.123E-5 ; 1.99872E-5
Sm161 ; 2.34012E-6 ; 1.49767E-6 ; 8.99E-6 ; 5.7536E-6
Sm162 ; 5.14026E-7 ; 3.28976E-7 ; 1.71E-6 ; 1.0944E-6
Sm163 ; 7.35037E-8 ; 4.70423E-8 ; 2.37E-7 ; 1.5168E-7
Sm164 ; 6.16031E-9 ; 3.9426E-9 ; 2.41E-8 ; 1.5424E-8
Sm165 ; 2.82014E-10 ; 1.80489E-10 ; 1.55E-9 ; 9.92E-10
Sm166 ; 1.58003E-11 ; 1.01122E-11 ; 7.12782E-11 ; 4.5618E-11
Sm167 ; 3.72007E-13 ; 2.38085E-13 ; 2.73916E-12 ; 1.75306E-12
Sm168 ; 0.0 ; 0.0 ; 6.42E-14 ; 4.1088E-14
Sm169 ; 3.35219E-18 ; 2.1454E-18 ; 2.43537E-15 ; 1.55864E-15
Sm170 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm171 ; 2.04069E-21 ; 1.30604E-21 ;  ; 
Eu147 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu149 ; 0.0 ; 0.0 ; 1.47E-13 ; 9.408E-14
Eu151 ; 2.94015E-14 ; 1.88169E-14 ; 2.04E-10 ; 1.3056E-10
Eu152 ; 6.38032E-13 ; 4.0834E-13 ; 1.33333E-9 ; 8.53333E-10
Eu152m ; 6.38032E-13 ; 4.0834E-13 ; 1.33333E-9 ; 8.53333E-10
Eu152n ; 6.38032E-13 ; 4.0834E-13 ; 1.33333E-9 ; 8.53333E-10
Eu153 ; 9.59048E-11 ; 6.13791E-11 ; 5.73E-8 ; 3.6672E-8
Eu154 ; 7.60038E-10 ; 4.86424E-10 ; 1.925E-7 ; 1.232E-7
Eu154m ; 7.60038E-10 ; 4.86424E-10 ; 1.925E-7 ; 1.232E-7
Eu155 ; 3.03015E-8 ; 1.9393E-8 ; 2.14E-6 ; 1.3696E-6
Eu156 ; 1.51008E-7 ; 9.66448E-8 ; 1.012E-5 ; 6.4768E-6
Eu157 ; 1.04005E-6 ; 6.65633E-7 ; 3.107E-5 ; 1.98848E-5
Eu158 ; 2.52013E-6 ; 1.61288E-6 ; 5.069E-5 ; 3.24416E-5
Eu159 ; 4.16021E-6 ; 2.66253E-6 ; 6.184E-5 ; 3.95776E-5
Eu160 ; 4.16021E-6 ; 2.66253E-6 ; 5.423E-5 ; 3.47072E-5
Eu161 ; 2.20011E-6 ; 1.40807E-6 ; 3.645E-5 ; 2.3328E-5
Eu162 ; 1.05005E-6 ; 6.72034E-7 ; 1.624E-5 ; 1.03936E-5
Eu163 ; 5.13026E-7 ; 3.28336E-7 ; 5.28E-6 ; 3.3792E-6
Eu164 ; 9.90049E-8 ; 6.33632E-8 ; 1.29E-6 ; 8.256E-7
Eu165 ; 1.72009E-8 ; 1.10085E-8 ; 2.04E-7 ; 1.3056E-7
Eu166 ; 2.48012E-9 ; 1.58728E-9 ; 2.36E-8 ; 1.5104E-8
Eu167 ; 2.39012E-10 ; 1.52968E-10 ; 2.24E-9 ; 1.4336E-9
Eu168 ; 6.18031E-12 ; 3.9554E-12 ; 1.35E-10 ; 8.64E-11
Eu169 ; 1.12002E-13 ; 7.16814E-14 ; 7.94756E-12 ; 5.08644E-12
Eu170 ; 0.0 ; 0.0 ; 1.65E-13 ; 1.056E-13
Eu171 ; 6.81828E-17 ; 4.3637E-17 ; 2.93776E-15 ; 1.88017E-15
Eu172 ;  ;  ; 1.06299E-16 ; 6.80311E-17
Gd147 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd149 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd151 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd152 ; 0.0 ; 0.0 ; 4.07E-13 ; 2.6048E-13
Gd153 ; 0.0 ; 0.0 ; 1.56E-11 ; 9.984E-12
Gd154 ; 7.14036E-14 ; 4.56983E-14 ; 2.84E-10 ; 1.8176E-10
Gd155 ; 3.9802E-12 ; 2.54733E-12 ; 4.13E-9 ; 2.6432E-9
Gd156 ; 9.25046E-11 ; 5.9203E-11 ; 5.18E-8 ; 3.3152E-8
Gd157 ; 1.53008E-9 ; 9.79249E-10 ; 4.24E-7 ; 2.7136E-7
Gd158 ; 1.50007E-8 ; 9.60048E-9 ; 1.76E-6 ; 1.1264E-6
Gd159 ; 6.44032E-8 ; 4.12181E-8 ; 5.42E-6 ; 3.4688E-6
Gd160 ; 2.45012E-7 ; 1.56808E-7 ; 1.142E-5 ; 7.3088E-6
Gd161 ; 2.99015E-7 ; 1.9137E-7 ; 1.799E-5 ; 1.15136E-5
Gd162 ; 4.89024E-7 ; 3.12976E-7 ; 1.816E-5 ; 1.16224E-5
Gd163 ; 5.19026E-7 ; 3.32177E-7 ; 1.313E-5 ; 8.4032E-6
Gd164 ; 3.19016E-7 ; 2.0417E-7 ; 7.25E-6 ; 4.64E-6
Gd165 ; 1.21006E-7 ; 7.74439E-8 ; 2.64E-6 ; 1.6896E-6
Gd166 ; 6.1003E-8 ; 3.90419E-8 ; 7.23E-7 ; 4.6272E-7
Gd167 ; 1.42007E-8 ; 9.08845E-9 ; 1.63E-7 ; 1.0432E-7
Gd168 ; 1.37007E-9 ; 8.76844E-10 ; 2.44E-8 ; 1.5616E-8
Gd169 ; 6.52033E-11 ; 4.17301E-11 ; 3.61E-9 ; 2.3104E-9
Gd170 ; 2.97015E-12 ; 1.90089E-12 ; 1.87E-10 ; 1.1968E-10
Gd171 ; 8.97363E-14 ; 5.74312E-14 ; 9.58706E-12 ; 6.13572E-12
Gd172 ; 0.0 ; 0.0 ; 3.46894E-13 ; 2.22012E-13
Tb151 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb153 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb155 ; 0.0 ; 0.0 ; 6.63E-13 ; 4.2432E-13
Tb156 ; 0.0 ; 0.0 ; 2.13E-11 ; 1.3632E-11
Tb156m ; 0.0 ; 0.0 ; 1.36E-12 ; 8.704E-13
Tb157 ; 4.47022E-14 ; 2.86094E-14 ; 5.13E-10 ; 3.2832E-10
Tb158 ; 1.12006E-12 ; 7.16836E-13 ; 5.33E-9 ; 3.4112E-9
Tb158m ; 1.11006E-13 ; 7.10435E-14 ; 3.4E-10 ; 2.176E-10
Tb159 ; 2.21011E-11 ; 1.41447E-11 ; 4.71E-8 ; 3.0144E-8
Tb160 ; 2.28011E-10 ; 1.45927E-10 ; 2.55E-7 ; 1.632E-7
Tb161 ; 1.09005E-9 ; 6.97635E-10 ; 1.01E-6 ; 6.464E-7
Tb162 ; 2.28011E-9 ; 1.45927E-9 ; 1.21E-6 ; 7.744E-7
Tb162m ; 2.28011E-9 ; 1.45927E-9 ; 1.21E-6 ; 7.744E-7
Tb163 ; 1.81009E-8 ; 1.15846E-8 ; 3.98E-6 ; 2.5472E-6
Tb164 ; 2.52013E-8 ; 1.61288E-8 ; 4.9E-6 ; 3.136E-6
Tb165 ; 3.24016E-8 ; 2.0737E-8 ; 3.96E-6 ; 2.5344E-6
Tb166 ; 3.51018E-8 ; 2.24651E-8 ; 2.42E-6 ; 1.5488E-6
Tb167 ; 2.67013E-8 ; 1.70889E-8 ; 1.21E-6 ; 7.744E-7
Tb168 ; 5.58028E-9 ; 3.57138E-9 ; 4.23E-7 ; 2.7072E-7
Tb169 ; 9.42047E-10 ; 6.0291E-10 ; 1.5E-7 ; 9.6E-8
Tb170 ; 1.05005E-10 ; 6.72034E-11 ; 1.85E-8 ; 1.184E-8
Tb171 ; 1.24006E-11 ; 7.9364E-12 ; 2.37E-9 ; 1.5168E-9
Tb172 ; 6.45032E-13 ; 4.12821E-13 ; 2.17E-10 ; 1.3888E-10
Dy155 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy156 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy157 ; 0.0 ; 0.0 ; 5.09E-14 ; 3.2576E-14
Dy158 ; 0.0 ; 0.0 ; 1.54E-12 ; 9.856E-13
Dy159 ; 0.0 ; 0.0 ; 3.56E-11 ; 2.2784E-11
Dy160 ; 2.59013E-14 ; 1.65768E-14 ; 5.17E-10 ; 3.3088E-10
Dy161 ; 4.74024E-13 ; 3.03375E-13 ; 5.41E-9 ; 3.4624E-9
Dy162 ; 5.82029E-12 ; 3.72499E-12 ; 3.31E-8 ; 2.1184E-8
Dy163 ; 6.22031E-11 ; 3.981E-11 ; 1.32E-7 ; 8.448E-8
Dy164 ; 3.35017E-10 ; 2.14411E-10 ; 3.85E-7 ; 2.464E-7
Dy165 ; 9.57048E-10 ; 6.12511E-10 ; 6.67E-7 ; 4.2688E-7
Dy165m ; 1.31007E-10 ; 8.38442E-11 ; 5.02E-8 ; 3.2128E-8
Dy166 ; 4.34022E-9 ; 2.77774E-9 ; 9.87E-7 ; 6.3168E-7
Dy167 ; 7.54038E-9 ; 4.82584E-9 ; 1.08E-6 ; 6.912E-7
Dy168 ; 5.12026E-9 ; 3.27696E-9 ; 8.33E-7 ; 5.3312E-7
Dy169 ; 1.85009E-9 ; 1.18406E-9 ; 6.61E-7 ; 4.2304E-7
Dy170 ; 6.85034E-10 ; 4.38422E-10 ; 1.83E-7 ; 1.1712E-7
Dy171 ; 1.82009E-10 ; 1.16486E-10 ; 5.52E-8 ; 3.5328E-8
Dy172 ; 3.32017E-11 ; 2.12491E-11 ; 1.22E-8 ; 7.808E-9
Ho159 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho159m ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho161 ; 0.0 ; 0.0 ; 2.31E-12 ; 1.4784E-12
Ho161m ; 0.0 ; 0.0 ; 1.74E-13 ; 1.1136E-13
Ho162 ; 0.0 ; 0.0 ; 7.2E-12 ; 4.608E-12
Ho162m ; 0.0 ; 0.0 ; 3.28E-11 ; 2.0992E-11
Ho163 ; 0.0 ; 0.0 ; 3.77E-10 ; 2.4128E-10
Ho163m ; 0.0 ; 0.0 ; 2.84E-11 ; 1.8176E-11
Ho164 ; 1.71009E-14 ; 1.09445E-14 ; 5.34E-10 ; 3.4176E-10
Ho164m ; 4.63023E-14 ; 2.96335E-14 ; 2.43E-9 ; 1.5552E-9
Ho165 ; 8.56043E-13 ; 5.47867E-13 ; 1.36E-8 ; 8.704E-9
Ho166 ; 2.46012E-12 ; 1.57448E-12 ; 8.11E-9 ; 5.1904E-9
Ho166m ; 6.65033E-12 ; 4.25621E-12 ; 3.69E-8 ; 2.3616E-8
Ho167 ; 6.25031E-11 ; 4.0002E-11 ; 1.13E-7 ; 7.232E-8
Ho168 ; 1.03005E-10 ; 6.59233E-11 ; 2.0E-7 ; 1.28E-7
Ho169 ; 1.34007E-10 ; 8.57643E-11 ; 3.55E-7 ; 2.272E-7
Ho170 ; 5.57028E-11 ; 3.56498E-11 ; 1.07E-7 ; 6.848E-8
Ho170m ; 5.57028E-11 ; 3.56498E-11 ; 1.07E-7 ; 6.848E-8
Ho171 ; 9.77049E-11 ; 6.25311E-11 ; 1.43E-7 ; 9.152E-8
Ho172 ; 3.72019E-11 ; 2.38092E-11 ; 7.13E-8 ; 4.5632E-8
Er161 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er162 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er163 ; 0.0 ; 0.0 ; 1.05E-13 ; 6.72E-14
Er164 ; 0.0 ; 0.0 ; 1.98E-12 ; 1.2672E-12
Er165 ; 0.0 ; 0.0 ; 2.32E-11 ; 1.4848E-11
