Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Se81m ; 0.00211779 ; 0.00135538
Se82 ; 0.00679116 ; 0.00434634
Se83 ; 0.00814069 ; 0.00521004
Se83m ; 0.00190953 ; 0.0012221
Se84 ; 0.0114558 ; 0.00366585
Se85 ; 0.00494925 ; 0.00316752
Se85m ; 0.00494623 ; 0.00316559
Se86 ; 0.00593276 ; 0.00379697
Se87 ; 0.00196438 ; 0.00125721
Se88 ; 5.7209E-4 ; 3.66138E-4
Se89 ; 8.33616E-5 ; 5.33514E-5
Se90 ; 6.77059E-6 ; 4.33318E-6
Se91 ; 3.42023E-7 ; 2.18895E-7
Se92 ; 1.22011E-8 ; 7.80868E-9
Se93 ; 2.0143E-10 ; 1.28915E-10
Se94 ; 2.79039E-12 ; 1.78585E-12
Se96 ; 0.0 ; 0.0
Br75 ; 3.21045E-14 ; 2.05469E-14
Br77 ; 6.57092E-11 ; 4.20539E-11
Br77m ; 2.20031E-10 ; 1.4082E-10
Br78 ; 1.12016E-8 ; 7.169E-9
Br79 ; 9.22129E-8 ; 5.90162E-8
Br79m ; 3.09043E-7 ; 1.97788E-7
Br80 ; 1.61022E-6 ; 1.03054E-6
Br80m ; 4.82067E-6 ; 3.08523E-6
Br81 ; 6.96197E-5 ; 4.45566E-5
Br82 ; 3.09263E-4 ; 1.97928E-4
Br82m ; 1.32538E-4 ; 8.48246E-5
Br83 ; 0.00211022 ; 0.00135054
Br84 ; 0.00175784 ; 0.00112501
Br84m ; 0.00312628 ; 0.00200082
Br85 ; 0.013727 ; 0.00439263
Br86 ; 0.00792632 ; 0.00507284
Br86m ; 0.00792469 ; 0.0050718
Br87 ; 0.0166492 ; 0.00532774
Br88 ; 0.0105524 ; 0.00337677
Br89 ; 0.00525937 ; 0.003366
Br90 ; 0.0010215 ; 6.53762E-4
Br91 ; 1.91327E-4 ; 1.22449E-4
Br92 ; 1.65923E-5 ; 1.06191E-5
Br93 ; 1.25997E-6 ; 8.06384E-7
Br94 ; 3.68051E-8 ; 2.35553E-8
Br95 ; 4.74155E-10 ; 3.03459E-10
Br96 ; 1.89026E-11 ; 1.20977E-11
Br97 ; 7.02958E-13 ; 4.49893E-13
