Product , Fast (500 keV) 
Product ,  
Product , Yield 
Sn117m ,1.85509E-13
Sn118 ,3.30016E-11
Sn119 ,2.90014E-10
Sn119m ,0.00000000109005
Sn120 ,0.0000000414021
Sn121 ,0.000000134007
Sn121m ,0.000000382019
Sn122 ,0.00000731037
Sn123 ,0.0000416921
Sn123m ,0.0000146507
Sn124 ,0.000286004
Sn125 ,0.000529776
Sn125m ,0.000186139
Sn126 ,0.00161081
Sn127 ,0.00201905
Sn127m ,0.000709395
Sn128 ,0.00242203
Sn128m ,0.00242203
Sn129 ,0.0073143
Sn129m ,0.00131772
Sn130 ,0.0072369
Sn130m ,0.0072369
Sn131 ,0.00734138
Sn131m ,0.00734138
Sn132 ,0.0103727
Sn133 ,0.00327804
Sn134 ,0.000468493
Sn135 ,0.0000271807
Sn136 ,0.00000143007
Sn137 ,0.0000000329007
Sn138 ,5.88029E-10
Sn139 ,3.53177E-12
Sn140 ,3.86776E-13
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,0
Sb118m ,0
Sb119 ,3.32017E-14
Sb120 ,1.14006E-12
Sb120m ,1.9301E-12
Sb121 ,1.72009E-10
Sb122 ,0.00000000322016
Sb122m ,0.00000000427021
Sb123 ,0.000000254013
Sb124 ,0.00000119339
Sb124m ,0.00000119339
Sb124n ,0.00000119339
Sb125 ,0.000000885044
Sb126 ,0.0000020401
Sb126m ,0.00000141007
Sb126n ,0.00000141007
Sb127 ,0.0000304815
Sb128 ,0.0000543027
Sb128m ,0.0000749837
Sb129 ,0.000446422
Sb130 ,0.00116624
Sb130m ,0.00161054
Sb131 ,0.0126224
Sb132 ,0.011805
Sb132m ,0.0104686
Sb133 ,0.0285406
Sb134 ,0.00582758
Sb134m ,0.00582758
Sb135 ,0.00313407
Sb136 ,0.000507415
Sb137 ,0.0000550227
Sb138 ,0.00000299015
Sb139 ,0.000000118002
Sb140 ,0.0000000129228
Sb141 ,8.98106E-12
Sb142 ,7.78186E-13
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,0
Te121 ,0
Te121m ,0
Te122 ,9.36047E-13
Te123 ,2.0401E-11
Te123m ,7.69038E-11
Te124 ,0.00000000630031
Te125 ,2.40012E-13
Te125m ,9.02045E-13
Te126 ,2.71014E-11
Te127 ,1.34007E-10
Te127m ,3.81019E-10
Te128 ,0.0000000107005
Te129 ,0.0000000517026
Te129m ,0.000000147007
Te130 ,0.00000385019
Te131 ,0.000415961
Te131m ,0.00118701
Te132 ,0.0109571
Te133 ,0.00922078
Te133m ,0.0262437
Te134 ,0.0549514
Te135 ,0.0389124
Te136 ,0.0261429
