Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Se95 ; 2.80468E-12 ; 1.795E-12 ; 3.03985E-12 ; 1.9455E-12 ; 1.89378E-10 ; 1.21202E-10
Se96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.21849E-13 ; 4.61984E-13
Br75 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Br77 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.24932E-12 ; 2.07957E-12
Br77m ; 0.0 ; 0.0 ; 1.59E-14 ; 1.0176E-14 ; 1.99958E-11 ; 1.27973E-11
Br78 ; 1.42E-12 ; 9.088E-13 ; 2.32E-12 ; 1.4848E-12 ; 7.73838E-10 ; 4.95257E-10
Br79 ; 1.34E-11 ; 8.576E-12 ; 3.84E-11 ; 2.4576E-11 ; 2.74943E-9 ; 1.75963E-9
Br79m ; 4.49E-11 ; 2.8736E-11 ; 1.44E-10 ; 9.216E-11 ; 1.68965E-8 ; 1.08137E-8
Br80 ; 8.27E-10 ; 5.2928E-10 ; 1.54E-9 ; 9.856E-10 ; 5.35888E-8 ; 3.42968E-8
Br80m ; 2.48E-9 ; 1.5872E-9 ; 5.47E-9 ; 3.5008E-9 ; 3.03937E-7 ; 1.94519E-7
Br81 ; 1.85E-7 ; 1.184E-7 ; 2.21E-7 ; 1.4144E-7 ; 4.41908E-6 ; 2.82821E-6
Br82 ; 1.46E-6 ; 9.344E-7 ; 2.38E-6 ; 1.5232E-6 ; 3.20633E-5 ; 2.05205E-5
Br82m ; 6.27E-7 ; 4.0128E-7 ; 8.8E-7 ; 5.632E-7 ; 7.03853E-6 ; 4.50466E-6
Br83 ; 3.533E-5 ; 2.26112E-5 ; 3.227E-5 ; 2.06528E-5 ; 2.31692E-4 ; 1.48283E-4
Br84 ; 8.135E-5 ; 5.2064E-5 ; 7.109E-5 ; 4.54976E-5 ; 1.98968E-4 ; 1.2734E-4
Br84m ; 1.4463E-4 ; 9.25632E-5 ; 1.5106E-4 ; 9.66784E-5 ; 7.05423E-4 ; 4.51471E-4
Br85 ; 9.835199E-4 ; 6.29453E-4 ; 9.3302E-4 ; 5.97133E-4 ; 0.00285095 ; 0.00182461
Br86 ; 0.0012398 ; 7.93472E-4 ; 0.00112933 ; 7.22771E-4 ; 0.00258172 ; 0.0016523
Br86m ; 0.0012393 ; 7.93152E-4 ; 0.00115306 ; 7.37958E-4 ; 0.00258481 ; 0.00165428
Br87 ; 0.0046163 ; 0.00295443 ; 0.00483187 ; 0.0015462 ; 0.00691246 ; 0.00442397
Br88 ; 0.0054179 ; 0.00346746 ; 0.00439958 ; 0.00281573 ; 0.00661637 ; 0.00423448
Br89 ; 0.00373004 ; 0.00238723 ; 0.00402439 ; 0.00257561 ; 0.00450032 ; 0.00288021
Br90 ; 0.00172851 ; 0.00110625 ; 0.00171552 ; 0.00109793 ; 0.00202969 ; 0.001299
Br91 ; 5.8695E-4 ; 3.75648E-4 ; 5.7396E-4 ; 3.67334E-4 ; 6.80148E-4 ; 4.35295E-4
Br92 ; 9.982E-5 ; 6.38848E-5 ; 9.788E-5 ; 6.26432E-5 ; 1.54168E-4 ; 9.86674E-5
Br93 ; 1.20226E-5 ; 7.6945E-6 ; 1.2477E-5 ; 7.98531E-6 ; 2.05351E-5 ; 1.31424E-5
Br94 ; 6.43E-7 ; 4.1152E-7 ; 6.52E-7 ; 4.1728E-7 ; 2.32951E-6 ; 1.49089E-6
Br95 ; 4.37995E-8 ; 2.80317E-8 ; 6.37343E-8 ; 4.07899E-8 ; 3.65627E-7 ; 2.34001E-7
Br96 ; 5.95E-10 ; 3.808E-10 ; 6.22E-10 ; 3.9808E-10 ; 8.28827E-9 ; 5.30449E-9
Br97 ; 8.06868E-12 ; 5.16396E-12 ; 1.31634E-11 ; 8.42456E-12 ; 4.19238E-10 ; 2.68312E-10
Br98 ; 2.17431E-13 ; 1.39156E-13 ; 4.55949E-13 ; 2.91807E-13 ;  ; 
Kr77 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Kr78 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.74797E-14 ; 6.2387E-14
Kr79 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.08936E-12 ; 1.97719E-12
Kr79m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.08936E-12 ; 1.97719E-12
Kr80 ; 3.47E-13 ; 2.2208E-13 ; 8.04E-13 ; 5.1456E-13 ; 2.8594E-10 ; 1.83002E-10
Kr81 ; 4.7E-11 ; 3.008E-11 ; 6.13E-11 ; 3.9232E-11 ; 8.27827E-9 ; 5.29809E-9
Kr81m ; 7.02E-12 ; 4.4928E-12 ; 8.36E-12 ; 5.3504E-12 ; 6.2287E-10 ; 3.98637E-10
Kr82 ; 2.34E-9 ; 1.4976E-9 ; 3.89E-9 ; 2.4896E-9 ; 2.00958E-7 ; 1.28613E-7
Kr83 ; 9.21E-8 ; 5.8944E-8 ; 8.8E-8 ; 5.632E-8 ; 2.71943E-6 ; 1.74044E-6
Kr83m ; 2.16E-8 ; 1.3824E-8 ; 1.8E-8 ; 1.152E-8 ; 3.3593E-7 ; 2.14995E-7
Kr84 ; 2.75E-6 ; 1.76E-6 ; 2.8E-6 ; 1.792E-6 ; 2.99138E-5 ; 1.91448E-5
Kr85 ; 2.691E-5 ; 1.72224E-5 ; 2.679E-5 ; 1.71456E-5 ; 2.01428E-4 ; 1.28914E-4
Kr85m ; 6.31E-6 ; 4.0384E-6 ; 5.49E-6 ; 3.5136E-6 ; 2.48948E-5 ; 1.59327E-5
Kr86 ; 2.9947E-4 ; 1.91661E-4 ; 2.8184E-4 ; 1.80378E-4 ; 9.80065E-4 ; 6.27242E-4
Kr87 ; 0.00138749 ; 8.87994E-4 ; 0.00138473 ; 8.86227E-4 ; 0.00288515 ; 0.00184649
Kr88 ; 0.00524719 ; 0.0033582 ; 0.00411642 ; 0.00263451 ; 0.00627936 ; 0.00282571
Kr89 ; 0.00849246 ; 0.00543517 ; 0.00898287 ; 0.00404229 ; 0.0098292 ; 0.00314534
Kr90 ; 0.0132834 ; 0.00425068 ; 0.0128572 ; 0.0041143 ; 0.0101941 ; 0.00326211
Kr91 ; 0.0110746 ; 0.00354388 ; 0.0107505 ; 0.00344016 ; 0.00814964 ; 0.00521577
Kr92 ; 0.00697417 ; 0.00446347 ; 0.00671581 ; 0.00429812 ; 0.00443471 ; 0.00283822
Kr93 ; 0.00234995 ; 0.00150397 ; 0.00236733 ; 0.00151509 ; 0.00145073 ; 9.28465E-4
Kr94 ; 5.0616E-4 ; 3.23942E-4 ; 4.9233E-4 ; 3.15091E-4 ; 4.11564E-4 ; 2.63401E-4
Kr95 ; 6.74362E-5 ; 4.31592E-5 ; 6.13663E-5 ; 3.92744E-5 ; 7.07893E-5 ; 4.53052E-5
Kr96 ; 5.54E-6 ; 3.5456E-6 ; 5.41E-6 ; 3.4624E-6 ; 9.16809E-6 ; 5.86758E-6
Kr97 ; 2.79992E-7 ; 1.79195E-7 ; 2.75987E-7 ; 1.76632E-7 ; 8.09412E-7 ; 5.18023E-7
Kr98 ; 1.02998E-8 ; 6.59186E-9 ; 9.55954E-9 ; 6.11811E-9 ; 5.39887E-8 ; 3.45528E-8
Kr99 ; 3.65502E-11 ; 2.33922E-11 ; 4.15375E-11 ; 2.6584E-11 ; 1.69863E-9 ; 1.08712E-9
Kr100 ; 2.62E-12 ; 1.6768E-12 ; 3.21E-12 ; 2.0544E-12 ; 7.41845E-11 ; 4.74781E-11
Rb79 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Rb81 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.74963E-12 ; 1.11977E-12
Rb83 ; 9.91E-12 ; 6.3424E-12 ; 1.02E-11 ; 6.528E-12 ; 4.15913E-9 ; 2.66184E-9
Rb84 ; 6.86E-10 ; 4.3904E-10 ; 7.83E-10 ; 5.0112E-10 ; 1.06978E-7 ; 6.84657E-8
Rb85 ; 3.45E-8 ; 2.208E-8 ; 3.7E-8 ; 2.368E-8 ; 2.03957E-6 ; 1.30533E-6
Rb86 ; 4.42E-7 ; 2.8288E-7 ; 4.53E-7 ; 2.8992E-7 ; 1.11977E-5 ; 7.1665E-6
Rb86m ; 4.42E-7 ; 2.8288E-7 ; 4.53E-7 ; 2.8992E-7 ; 1.11977E-5 ; 7.1665E-6
Rb87 ; 1.619E-5 ; 1.03616E-5 ; 1.464E-5 ; 9.3696E-6 ; 1.67145E-4 ; 1.06973E-4
Rb88 ; 1.6221E-4 ; 1.03814E-4 ; 1.4597E-4 ; 9.34208E-5 ; 8.85075E-4 ; 5.66448E-4
Rb89 ; 9.3757E-4 ; 6.00045E-4 ; 0.00104167 ; 6.66669E-4 ; 0.00293372 ; 0.00187758
Rb90 ; 6.7187E-4 ; 4.29997E-4 ; 6.0398E-4 ; 3.86547E-4 ; 7.70289E-4 ; 4.92985E-4
Rb90m ; 0.00286341 ; 0.00183258 ; 0.00294797 ; 0.0018867 ; 0.00623084 ; 0.00398774
Rb91 ; 0.00942945 ; 0.00603485 ; 0.00950954 ; 0.00427929 ; 0.0129186 ; 0.00413395
Rb92 ; 0.0140569 ; 0.00449822 ; 0.0141735 ; 0.00453552 ; 0.0158282 ; 0.00506502
Rb93 ; 0.0162048 ; 0.00518554 ; 0.0169461 ; 0.00542274 ; 0.0119654 ; 0.00382894
Rb94 ; 0.00906552 ; 0.00580193 ; 0.00907134 ; 0.00580566 ; 0.00804432 ; 0.00514837
Rb95 ; 0.00446993 ; 0.00286076 ; 0.00413874 ; 0.00264879 ; 0.00330509 ; 0.00211526
Rb96 ; 0.00101598 ; 6.50227E-4 ; 9.976201E-4 ; 6.38477E-4 ; 0.00103311 ; 6.61193E-4
Rb97 ; 1.9813E-4 ; 1.26803E-4 ; 1.9369E-4 ; 1.23962E-4 ; 2.20234E-4 ; 1.4095E-4
Rb98 ; 2.052E-5 ; 1.31328E-5 ; 1.873E-5 ; 1.19872E-5 ; 3.59125E-5 ; 2.2984E-5
Rb99 ; 5.70789E-7 ; 3.65305E-7 ; 8.70886E-7 ; 5.57367E-7 ; 3.2795E-6 ; 2.09888E-6
Rb100 ; 5.85E-8 ; 3.744E-8 ; 6.64E-8 ; 4.2496E-8 ; 3.02937E-7 ; 1.9388E-7
Rb101 ; 3.01135E-10 ; 1.92726E-10 ; 5.30351E-10 ; 3.39424E-10 ; 8.25019E-9 ; 5.28012E-9
Rb102 ; 1.37213E-11 ; 8.78166E-12 ; 3.30038E-11 ; 2.11225E-11 ; 6.9873E-10 ; 4.47187E-10
Rb103 ; 1.5686E-12 ; 1.0039E-12 ; 2.03778E-12 ; 1.30418E-12 ;  ; 
Sr83 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.49885E-13 ; 3.51927E-13
Sr84 ; 1.74E-14 ; 1.1136E-14 ; 2.2E-14 ; 1.408E-14 ; 3.77921E-11 ; 2.4187E-11
Sr85 ; 1.355E-12 ; 8.672E-13 ; 1.59E-12 ; 1.0176E-12 ; 9.39804E-10 ; 6.01474E-10
Sr85m ; 1.355E-12 ; 8.672E-13 ; 1.59E-12 ; 1.0176E-12 ; 9.39804E-10 ; 6.01474E-10
Sr86 ; 2.86E-10 ; 1.8304E-10 ; 3.17E-10 ; 2.0288E-10 ; 5.42887E-8 ; 3.47447E-8
Sr87 ; 1.28E-8 ; 8.192E-9 ; 1.27E-8 ; 8.128E-9 ; 9.15809E-7 ; 5.86118E-7
Sr87m ; 3.01E-9 ; 1.9264E-9 ; 2.6E-9 ; 1.664E-9 ; 1.12976E-7 ; 7.23049E-8
Sr88 ; 6.35E-7 ; 4.064E-7 ; 6.18E-7 ; 3.9552E-7 ; 1.39171E-5 ; 8.90694E-6
Sr89 ; 1.057E-5 ; 6.7648E-6 ; 1.219E-5 ; 7.8016E-6 ; 1.12906E-4 ; 7.22601E-5
Sr90 ; 1.5332E-4 ; 9.81248E-5 ; 1.5752E-4 ; 1.00813E-4 ; 6.30188E-4 ; 4.03321E-4
Sr91 ; 0.00104617 ; 6.69549E-4 ; 0.00112073 ; 7.17267E-4 ; 0.0027242 ; 0.00174349
Sr92 ; 0.00539542 ; 0.00345307 ; 0.00548419 ; 0.00350988 ; 0.00764263 ; 0.00343919
Sr93 ; 0.0147505 ; 0.00472015 ; 0.014415 ; 0.00461278 ; 0.0129296 ; 0.00413746
Sr94 ; 0.0271403 ; 0.00868488 ; 0.0272959 ; 0.00627807 ; 0.0199406 ; 0.00638098
Sr95 ; 0.0315209 ; 0.0100867 ; 0.0291987 ; 0.00934357 ; 0.0184032 ; 0.00588901
Sr96 ; 0.0245447 ; 0.0078543 ; 0.0238949 ; 0.00764637 ; 0.0131999 ; 0.00422396
Sr97 ; 0.0120792 ; 0.00386533 ; 0.0116002 ; 0.00371206 ; 0.0064745 ; 0.00414368
Sr98 ; 0.00458644 ; 0.00293532 ; 0.00406516 ; 0.0026017 ; 0.00248013 ; 0.00158728
Sr99 ; 8.78819E-4 ; 5.62444E-4 ; 8.38529E-4 ; 5.36659E-4 ; 6.34946E-4 ; 4.06365E-4
Sr100 ; 1.3449E-4 ; 8.60736E-5 ; 1.4022E-4 ; 8.97408E-5 ; 1.21355E-4 ; 7.7667E-5
Sr101 ; 1.04497E-5 ; 6.68781E-6 ; 1.11195E-5 ; 7.11646E-6 ; 1.59284E-5 ; 1.01942E-5
Sr102 ; 6.49986E-7 ; 4.15991E-7 ; 6.91967E-7 ; 4.42859E-7 ; 1.34902E-6 ; 8.63372E-7
Sr103 ; 5.4432E-8 ; 3.48365E-8 ; 4.27247E-8 ; 2.73438E-8 ; 2.18884E-8 ; 1.40085E-8
Sr104 ; 4.91E-10 ; 3.1424E-10 ; 5.65E-10 ; 3.616E-10 ; 2.29952E-9 ; 1.47169E-9
Sr105 ; 7.4768E-12 ; 4.78515E-12 ; 8.02593E-12 ; 5.1366E-12 ; 2.57764E-10 ; 1.64969E-10
Sr106 ; 7.03371E-13 ; 4.50158E-13 ; 7.88787E-13 ; 5.04824E-13 ;  ; 
Y85 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.65965E-13 ; 1.06218E-13
Y87 ; 4.05E-13 ; 2.592E-13 ; 4.49E-13 ; 2.8736E-13 ; 6.37867E-10 ; 4.08235E-10
Y88 ; 4.84E-11 ; 3.0976E-11 ; 5.51E-11 ; 3.5264E-11 ; 2.27952E-8 ; 1.4589E-8
Y89 ; 6.48E-10 ; 4.1472E-10 ; 7.51E-10 ; 4.8064E-10 ; 5.10893E-8 ; 3.26972E-8
Y89m ; 2.76E-9 ; 1.7664E-9 ; 3.67E-9 ; 2.3488E-9 ; 4.13914E-7 ; 2.64905E-7
Y90 ; 7.4E-8 ; 4.736E-8 ; 8.25E-8 ; 5.28E-8 ; 3.38429E-6 ; 2.16595E-6
Y90m ; 7.4E-8 ; 4.736E-8 ; 8.25E-8 ; 5.28E-8 ; 3.38429E-6 ; 2.16595E-6
Y91 ; 1.99E-6 ; 1.2736E-6 ; 2.38E-6 ; 1.5232E-6 ; 3.65724E-5 ; 2.34063E-5
Y91m ; 1.99E-6 ; 1.2736E-6 ; 2.38E-6 ; 1.5232E-6 ; 3.65724E-5 ; 2.34063E-5
Y92 ; 5.808E-5 ; 3.71712E-5 ; 6.629E-5 ; 4.24256E-5 ; 5.05694E-4 ; 3.23644E-4
Y93 ; 2.9926E-4 ; 1.91526E-4 ; 3.45955E-4 ; 2.21411E-4 ; 9.54776E-4 ; 6.11056E-4
Y93m ; 2.9926E-4 ; 1.91526E-4 ; 3.45955E-4 ; 2.21411E-4 ; 9.54776E-4 ; 6.11056E-4
Y94 ; 0.00279651 ; 0.00178977 ; 0.00302171 ; 0.00193389 ; 0.00681201 ; 0.00435969
Y95 ; 0.0106585 ; 0.00341071 ; 0.0107669 ; 0.00344542 ; 0.013932 ; 0.00445824
Y96 ; 0.00190895 ; 0.00122173 ; 0.00176235 ; 0.0011279 ; 0.00132398 ; 8.4735E-4
Y96m ; 0.0171805 ; 0.00549775 ; 0.0178356 ; 0.0057074 ; 0.0207426 ; 0.00663764
Y97 ; 0.0147336 ; 0.00942951 ; 0.0148046 ; 0.00947492 ; 0.0117938 ; 0.00754802
Y97m ; 0.0147336 ; 0.00942951 ; 0.0148046 ; 0.00947492 ; 0.0117938 ; 0.00754802
Y98 ; 0.0130649 ; 0.00418076 ; 0.0120294 ; 0.00384942 ; 0.0100239 ; 0.00320766
Y98m ; 0.0130643 ; 0.00418058 ; 0.0120289 ; 0.00384924 ; 0.0100235 ; 0.00320753
Y99 ; 0.0166144 ; 0.0053166 ; 0.0163218 ; 0.00522298 ; 0.0117041 ; 0.00374532
Y100 ; 0.00653283 ; 0.00418101 ; 0.00674524 ; 0.00431695 ; 0.00516421 ; 0.0033051
Y101 ; 0.00183419 ; 0.00117388 ; 0.00196633 ; 0.00125845 ; 0.00160565 ; 0.00102762
Y102 ; 3.1427E-4 ; 2.01133E-4 ; 3.3313E-4 ; 2.13203E-4 ; 3.3406E-4 ; 2.13799E-4
Y103 ; 3.77156E-5 ; 2.4138E-5 ; 4.11373E-5 ; 2.63279E-5 ; 4.22593E-5 ; 2.70459E-5
Y104 ; 2.5E-6 ; 1.6E-6 ; 2.79E-6 ; 1.7856E-6 ; 3.86919E-6 ; 2.47628E-6
Y105 ; 1.16762E-7 ; 7.47277E-8 ; 1.68274E-7 ; 1.07695E-7 ; 4.97658E-7 ; 3.18501E-7
Y106 ; 8.04647E-9 ; 5.14974E-9 ; 1.65379E-8 ; 1.05843E-8 ; 4.60126E-9 ; 2.94481E-9
Y107 ; 1.35455E-11 ; 8.66912E-12 ; 1.54952E-11 ; 9.9169E-12 ; 4.31043E-10 ; 2.75868E-10
Y108 ; 3.75754E-13 ; 2.40482E-13 ; 9.58637E-13 ; 6.13528E-13 ;  ; 
Zr87 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.77921E-14 ; 2.4187E-14
Zr88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.63924E-12 ; 2.32911E-12
Zr89 ; 8.05E-14 ; 5.152E-14 ; 1.16E-13 ; 7.424E-14 ; 1.88961E-10 ; 1.20935E-10
Zr90 ; 7.5E-12 ; 4.8E-12 ; 9.2E-12 ; 5.888E-12 ; 3.57425E-9 ; 2.28752E-9
Zr90m ; 7.5E-12 ; 4.8E-12 ; 9.2E-12 ; 5.888E-12 ; 3.57425E-9 ; 2.28752E-9
Zr91 ; 1.2E-9 ; 7.68E-10 ; 1.58E-9 ; 1.0112E-9 ; 2.02958E-7 ; 1.29893E-7
Zr92 ; 7.36E-8 ; 4.7104E-8 ; 9.21E-8 ; 5.8944E-8 ; 3.47927E-6 ; 2.22674E-6
Zr93 ; 2.24E-6 ; 1.4336E-6 ; 2.65E-6 ; 1.696E-6 ; 3.42828E-5 ; 2.1941E-5
Zr94 ; 4.181E-5 ; 2.67584E-5 ; 4.826E-5 ; 3.08864E-5 ; 2.92019E-4 ; 1.86892E-4
Zr95 ; 4.2656E-4 ; 2.72998E-4 ; 4.4153E-4 ; 2.82579E-4 ; 0.00139134 ; 8.90457E-4
Zr96 ; 0.00270686 ; 0.00173239 ; 0.00288165 ; 0.00184426 ; 0.00502073 ; 0.00321327
Zr97 ; 0.00984902 ; 0.00630337 ; 0.0101396 ; 0.00648935 ; 0.011741 ; 0.00375711
Zr98 ; 0.0275145 ; 0.00880462 ; 0.0256268 ; 0.00589417 ; 0.0216102 ; 0.00691526
Zr99 ; 0.0382719 ; 0.012247 ; 0.0379345 ; 0.012139 ; 0.0273972 ; 0.0087671
Zr100 ; 0.0477838 ; 0.0152908 ; 0.0481364 ; 0.0154036 ; 0.026559 ; 0.00849887
Zr101 ; 0.0310861 ; 0.00994755 ; 0.0331129 ; 0.0105961 ; 0.0184968 ; 0.00591897
Zr102 ; 0.0185158 ; 0.00592507 ; 0.0193059 ; 0.00617789 ; 0.00901025 ; 0.00576656
Zr103 ; 0.00565445 ; 0.00361885 ; 0.00600481 ; 0.00384308 ; 0.00285583 ; 0.00182773
Zr104 ; 0.00136851 ; 8.75846E-4 ; 0.00147099 ; 9.41434E-4 ; 6.53354E-4 ; 4.18146E-4
Zr105 ; 1.79773E-4 ; 1.15055E-4 ; 1.62022E-4 ; 1.03694E-4 ; 9.63519E-5 ; 6.16652E-5
Zr106 ; 1.6912E-5 ; 1.08237E-5 ; 1.59235E-5 ; 1.0191E-5 ; 8.88354E-6 ; 5.68547E-6
Zr107 ; 4.70043E-7 ; 3.00828E-7 ; 3.24876E-7 ; 2.0792E-7 ; 8.32204E-7 ; 5.3261E-7
Zr108 ; 1.77996E-8 ; 1.13918E-8 ; 2.0099E-8 ; 1.28634E-8 ; 3.24932E-8 ; 2.07957E-8
Zr109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.33428E-9 ; 1.49394E-9
Zr110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.59883E-10 ; 3.58325E-10
Zr111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.10252E-11 ; 5.18561E-11
Zr112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;  ; 
Zr113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;  ; 
Nb89 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nb90 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.29848E-13 ; 4.67102E-13
Nb91 ; 0.0 ; 0.0 ; 1.46E-14 ; 9.344E-15 ; 5.54884E-11 ; 3.55126E-11
Nb92 ; 1.75E-12 ; 1.12E-12 ; 2.6E-12 ; 1.664E-12 ; 2.47948E-9 ; 1.58687E-9
Nb93 ; 1.85E-10 ; 1.184E-10 ; 2.62E-10 ; 1.6768E-10 ; 5.60883E-8 ; 3.58965E-8
Nb93m ; 4.34E-11 ; 2.7776E-11 ; 5.36E-11 ; 3.4304E-11 ; 6.93855E-9 ; 4.44067E-9
Nb94 ; 7.64E-9 ; 4.8896E-9 ; 1.08E-8 ; 6.912E-9 ; 1.00979E-6 ; 6.46265E-7
Nb94m ; 5.31E-9 ; 3.3984E-9 ; 6.37E-9 ; 4.0768E-9 ; 3.55926E-7 ; 2.27792E-7
Nb95 ; 4.31E-7 ; 2.7584E-7 ; 5.32E-7 ; 3.4048E-7 ; 1.4417E-5 ; 9.22687E-6
Nb95m ; 1.01E-7 ; 6.464E-8 ; 1.09E-7 ; 6.976E-8 ; 1.77963E-6 ; 1.13896E-6
Nb96 ; 9.56E-6 ; 6.1184E-6 ; 2.208E-5 ; 1.41312E-5 ; 8.42224E-5 ; 5.05335E-6
Nb97 ; 1.0407E-4 ; 6.66048E-5 ; 1.2272E-4 ; 7.85408E-5 ; 6.88156E-4 ; 4.4042E-4
Nb97m ; 2.441E-5 ; 1.56224E-5 ; 2.514E-5 ; 1.60896E-5 ; 8.50522E-5 ; 5.44334E-5
Nb98 ; 6.8646E-4 ; 4.39334E-4 ; 7.2709E-4 ; 4.65338E-4 ; 0.00266855 ; 0.00170787
Nb98m ; 2.2882E-4 ; 1.46445E-4 ; 2.0508E-4 ; 1.31251E-4 ; 4.70972E-4 ; 3.01422E-4
Nb99 ; 3.34E-4 ; 2.1376E-4 ; 3.56E-4 ; 2.2784E-4 ; 7.03333E-4 ; 4.50133E-4
Nb99m ; 0.00384079 ; 0.00245811 ; 0.00409368 ; 0.00261996 ; 0.00808754 ; 0.00517603
Nb100 ; 0.00603193 ; 0.00386044 ; 0.00631045 ; 0.00403869 ; 0.00927189 ; 0.00593401
Nb100m ; 0.00603193 ; 0.00386044 ; 0.00631045 ; 0.00403869 ; 0.00927189 ; 0.00593401
Nb101 ; 0.0239365 ; 0.00765969 ; 0.0269118 ; 0.00861177 ; 0.0279599 ; 0.00894715
Nb102 ; 0.0160354 ; 0.0102627 ; 0.0175266 ; 0.011217 ; 0.0151371 ; 0.00968777
Nb102m ; 0.0160354 ; 0.0102627 ; 0.0175266 ; 0.011217 ; 0.0151371 ; 0.00968777
Nb103 ; 0.0307441 ; 0.00983813 ; 0.0339542 ; 0.0108653 ; 0.0226115 ; 0.00723567
Nb104 ; 0.00878274 ; 0.00562095 ; 0.00974056 ; 0.00623396 ; 0.00611957 ; 0.00391653
Nb104m ; 0.00878274 ; 0.00562095 ; 0.00974056 ; 0.00623396 ; 0.00611957 ; 0.00391653
Nb105 ; 0.00794566 ; 0.00508522 ; 0.00752657 ; 0.00481701 ; 0.00440115 ; 0.00281674
Nb106 ; 0.00198375 ; 0.0012696 ; 0.00188792 ; 0.00120827 ; 0.00100159 ; 6.41018E-4
Nb107 ; 3.2569E-4 ; 2.08442E-4 ; 3.12805E-4 ; 2.00195E-4 ; 1.61124E-4 ; 1.03119E-4
Nb108 ; 2.455E-5 ; 1.5712E-5 ; 2.481E-5 ; 1.58784E-5 ; 2.10856E-5 ; 1.34948E-5
Nb109 ; 8.44E-12 ; 5.4016E-12 ; 6.49E-12 ; 4.1536E-12 ; 4.50672E-6 ; 2.8843E-6
Nb110 ; 7.6E-14 ; 4.864E-14 ; 4.64E-14 ; 2.9696E-14 ; 1.05978E-6 ; 6.78258E-7
Nb111 ; 4.95732E-16 ; 3.17269E-16 ; 6.54087E-16 ; 4.18615E-16 ; 1.56433E-7 ; 1.00117E-7
Nb112 ; 9.6921E-18 ; 6.20294E-18 ; 1.55782E-17 ; 9.97008E-18 ; 2.1376E-9 ; 1.36806E-9
Nb113 ; 1.43133E-17 ; 9.16049E-18 ; 1.75214E-17 ; 1.12137E-17 ; 2.81659E-10 ; 1.80262E-10
Nb114 ; 8.99276E-13 ; 5.75536E-13 ; 1.55957E-12 ; 9.98127E-13 ; 1.25254E-11 ; 8.01624E-12
Nb115 ; 4.10724E-14 ; 2.62863E-14 ; 6.30237E-14 ; 4.03352E-14 ;  ; 
Mo90 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Mo91 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Mo92 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.68965E-13 ; 1.08137E-13
Mo93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.64882E-12 ; 3.61525E-12
Mo93m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.64882E-12 ; 3.61525E-12
Mo94 ; 4.09E-13 ; 2.6176E-13 ; 6.22E-13 ; 3.9808E-13 ; 6.41866E-10 ; 4.10794E-10
Mo95 ; 5.04E-11 ; 3.2256E-11 ; 6.85E-11 ; 4.384E-11 ; 1.9196E-8 ; 1.22854E-8
Mo96 ; 3.73E-9 ; 2.3872E-9 ; 4.94E-9 ; 3.1616E-9 ; 3.32931E-7 ; 2.13076E-7
Mo97 ; 1.42E-7 ; 9.088E-8 ; 1.8E-7 ; 1.152E-7 ; 5.56884E-6 ; 3.56406E-6
Mo98 ; 3.92E-6 ; 2.5088E-6 ; 4.32E-6 ; 2.7648E-6 ; 5.39287E-5 ; 3.45144E-5
Mo99 ; 4.706E-5 ; 3.01184E-5 ; 5.353E-5 ; 3.42592E-5 ; 3.53146E-4 ; 2.26014E-4
Mo100 ; 4.943E-4 ; 3.16352E-4 ; 5.2914E-4 ; 3.3865E-4 ; 0.0017041 ; 0.00109063
Mo101 ; 0.00238328 ; 0.0015253 ; 0.00278592 ; 0.00178299 ; 0.00574655 ; 0.00367779
Mo102 ; 0.0105579 ; 0.00337853 ; 0.0118545 ; 0.00379343 ; 0.013924 ; 0.00445567
