Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; (E=2 MeV) ; (E=2 MeV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
Cd117 ; 4.51994E-6 ; 2.89276E-6 ; 7.179865E-6 ; 4.594164E-6 ; 7.238827E-6 ; 4.593856E-6 ; 1.868136E-4 ; 1.207764E-4
Cd117m ; 1.51198E-5 ; 9.676679E-6 ; 2.701327E-5 ; 1.724708E-5 ; 2.78527E-5 ; 1.724593E-5 ; 0.001084379 ; 7.271793E-4
Cd118 ; 3.90195E-5 ; 8.974489E-6 ; 1.412048E-4 ; 7.962544E-5 ; 1.782183E-4 ; 7.962013E-5 ; 0.002795207 ; 0.001738284
Cd119 ; 7.660909E-5 ; 4.90298E-5 ; 1.348267E-4 ; 7.749101E-5 ; 1.641953E-4 ; 7.748589E-5 ; 0.002428356 ; 0.001549804
Cd119m ; 7.660909E-5 ; 4.90298E-5 ; 1.348267E-4 ; 7.749101E-5 ; 1.641953E-4 ; 7.748589E-5 ; 0.002428356 ; 0.001549804
Cd120 ; 2.13767E-4 ; 1.36811E-4 ; 3.917007E-4 ; 4.872733E-5 ; 5.320446E-4 ; 4.872581E-5 ; 0.006495927 ; 0.001637877
Cd121 ; 1.12624E-4 ; 7.207909E-5 ; 1.863663E-4 ; 9.69355E-5 ; 2.389901E-4 ; 9.692913E-5 ; 0.003967285 ; 0.002050408
Cd121m ; 1.12624E-4 ; 7.207909E-5 ; 1.863663E-4 ; 9.69355E-5 ; 2.389901E-4 ; 9.692913E-5 ; 0.003967285 ; 0.002050408
Cd122 ; 1.69308E-4 ; 1.08357E-4 ; 2.528239E-4 ; 1.064045E-4 ; 3.400472E-4 ; 1.063977E-4 ; 0.006414419 ; 0.00223382
Cd123 ; 4.99594E-5 ; 3.1974E-5 ; 8.399661E-5 ; 5.269054E-5 ; 8.99065E-5 ; 5.268701E-5 ; 0.004737798 ; 0.002392522
Cd123m ;  ;  ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd124 ; 2.73997E-6 ; 1.75358E-6 ; 4.259466E-6 ; 2.726168E-6 ; 4.264171E-6 ; 2.725985E-6 ; 0.002263716 ; 0.001267639
Cd125 ; 6.949909E-7 ; 4.44795E-7 ; 1.249895E-6 ; 7.999439E-7 ; 1.250058E-6 ; 7.998904E-7 ; 7.612426E-4 ; 4.619335E-4
Cd126 ; 2.29997E-7 ; 1.47198E-7 ; 3.439736E-7 ; 2.201447E-7 ; 3.440203E-7 ; 2.2013E-7 ; 3.069312E-4 ; 1.917805E-4
Cd127 ; 8.869889E-8 ; 5.67673E-8 ; 9.30935E-8 ; 5.957991E-8 ; 9.308699E-8 ; 5.957589E-8 ; 1.100192E-4 ; 6.972851E-5
Cd128 ; 3.95995E-8 ; 2.53437E-8 ; 1.569889E-8 ; 1.004727E-8 ; 1.569782E-8 ; 1.004661E-8 ; 3.328238E-5 ; 2.124023E-5
Cd129 ; 1.13999E-9 ; 7.29591E-10 ; 1.879873E-9 ; 1.203119E-9 ; 1.879747E-9 ; 1.203038E-9 ; 5.651581E-6 ; 3.615487E-6
Cd130 ; 1.54998E-6 ; 9.919879E-7 ; 1.989803E-6 ; 1.273514E-6 ; 1.989397E-6 ; 1.273429E-6 ; 7.60827E-7 ; 4.869045E-7
Cd131 ; 9.349439E-8 ; 5.98364E-8 ; 1.159858E-7 ; 7.423142E-8 ; 1.159767E-7 ; 7.422642E-8 ; 4.861445E-8 ; 3.111313E-8
Cd132 ; 5.67993E-9 ; 3.63516E-9 ; 2.989796E-9 ; 1.913472E-9 ; 2.989594E-9 ; 1.913344E-9 ; 2.084901E-9 ; 1.334336E-9
Cd133 ; 2.71325E-11 ; 1.73648E-11 ; 2.91766E-11 ; 1.8673E-11 ; 2.91746E-11 ; 1.86718E-11 ; 1.77648E-10 ; 1.13694E-10
Cd134 ; 2.13997E-13 ; 1.36958E-13 ; 1.83988E-13 ; 1.17752E-13 ; 1.83975E-13 ; 1.17744E-13 ; 1.2329E-12 ; 7.89055E-13
Cd136 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.51531E-14 ; 4.1698E-14
In111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.24232E-11 ; 3.35509E-11
In111m ;  ;  ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.05247E-10 ; 6.73583E-11
In112m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.51E-10 ; 5.4464E-10
In113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.13266E-8 ; 7.249039E-9
In113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.403298E-9 ; 8.98111E-10
In114 ; 1.85998E-14 ; 1.19039E-14 ; 5.97958E-14 ; 3.82693E-14 ; 5.97918E-14 ; 3.82668E-14 ; 2.064847E-8 ; 1.321506E-8
In114m ; 5.56993E-14 ; 3.56476E-14 ; 2.11985E-13 ; 1.35671E-13 ; 2.11971E-13 ; 1.35662E-13 ; 1.172739E-7 ; 7.505644E-8
In115 ; 1.40998E-11 ; 9.02389E-12 ; 4.96965E-11 ; 3.18058E-11 ; 4.96932E-11 ; 3.18036E-11 ; 1.062407E-6 ; 6.799982E-7
In115m ; 3.29996E-12 ; 2.11197E-12 ; 1.01993E-11 ; 6.52756E-12 ; 1.01986E-11 ; 6.52712E-12 ; 1.313072E-7 ; 8.403751E-8
In116 ; 7.39991E-10 ; 4.73594E-10 ; 1.059925E-9 ; 6.78353E-10 ; 1.059855E-9 ; 6.78308E-10 ; 2.598682E-6 ; 1.663641E-6
In116m ; 7.39991E-10 ; 4.73594E-10 ; 1.059925E-9 ; 6.78353E-10 ; 1.059855E-9 ; 6.78308E-10 ; 2.598682E-6 ; 1.663641E-6
In116n ; 7.39991E-10 ; 4.73594E-10 ; 1.059925E-9 ; 6.78353E-10 ; 1.059855E-9 ; 6.78308E-10 ; 2.598682E-6 ; 1.663641E-6
In117 ; 7.019909E-8 ; 4.49274E-8 ; 1.289915E-7 ; 8.255419E-8 ; 1.290026E-7 ; 8.254867E-8 ; 3.768137E-5 ; 2.420356E-5
In117m ; 1.64998E-8 ; 1.05599E-8 ; 2.639815E-8 ; 1.689484E-8 ; 2.639719E-8 ; 1.689369E-8 ; 4.668881E-6 ; 2.989426E-6
In118 ; 5.76993E-7 ; 3.69275E-7 ; 1.599884E-6 ; 1.023911E-6 ; 1.604592E-6 ; 1.023843E-6 ; 1.716061E-4 ; 1.112441E-4
In118m ; 9.599879E-8 ; 6.14392E-8 ; 2.254843E-7 ; 1.443095E-7 ; 2.255648E-7 ; 1.442997E-7 ; 1.532329E-5 ; 9.818245E-6
In118n ; 9.599879E-8 ; 6.14392E-8 ; 2.254843E-7 ; 1.443095E-7 ; 2.255648E-7 ; 1.442997E-7 ; 1.532329E-5 ; 9.818245E-6
In119 ; 7.239909E-6 ; 4.63354E-6 ; 1.291871E-5 ; 8.260819E-6 ; 1.319171E-5 ; 8.260269E-6 ; 6.175117E-4 ; 4.11565E-4
In119m ; 1.69998E-6 ; 1.08799E-6 ; 2.649796E-6 ; 1.69582E-6 ; 2.661139E-6 ; 1.695705E-6 ; 7.941163E-5 ; 5.109891E-5
In120 ; 1.07065E-5 ; 6.85218E-6 ; 2.031816E-5 ; 1.298717E-5 ; 2.070426E-5 ; 1.29863E-5 ; 6.124521E-4 ; 4.016578E-4
In120m ; 1.07065E-5 ; 6.85218E-6 ; 2.031816E-5 ; 1.298717E-5 ; 2.070426E-5 ; 1.29863E-5 ; 6.124521E-4 ; 4.016578E-4
In120n ; 1.07065E-5 ; 6.85218E-6 ; 2.031816E-5 ; 1.298717E-5 ; 2.070426E-5 ; 1.29863E-5 ; 6.124521E-4 ; 4.016578E-4
In121 ; 9.807879E-5 ; 6.27704E-5 ; 1.712934E-4 ; 9.256836E-5 ; 2.16477E-4 ; 9.256223E-5 ; 0.003391993 ; 0.002052739
In121m ; 2.30097E-5 ; 1.47262E-5 ; 3.511816E-5 ; 2.234504E-5 ; 3.70115E-5 ; 2.234353E-5 ; 4.74267E-4 ; 3.073961E-4
In122 ; 7.330579E-5 ; 4.69157E-5 ; 1.153451E-4 ; 6.93943E-5 ; 1.337764E-4 ; 6.938962E-5 ; 0.003089317 ; 0.001919201
In122m ; 7.330579E-5 ; 4.69157E-5 ; 1.153451E-4 ; 6.93943E-5 ; 1.337764E-4 ; 6.938962E-5 ; 0.00161799 ; 0.001053077
In122n ; 7.330579E-5 ; 4.69157E-5 ; 1.153451E-4 ; 6.93943E-5 ; 1.337764E-4 ; 6.938962E-5 ; 0.00161799 ; 0.001053077
In123 ; 1.94398E-4 ; 1.24414E-4 ; 3.343166E-4 ; 1.243723E-4 ; 4.315521E-4 ; 1.243644E-4 ; 0.008151579 ; 0.002788628
In123m ; 4.55994E-5 ; 2.91836E-5 ; 6.864911E-5 ; 4.334808E-5 ; 7.2724E-5 ; 4.334517E-5 ; 0.001038692 ; 6.638284E-4
In124 ; 1.73508E-4 ; 1.11045E-4 ; 2.628246E-4 ; 1.584249E-4 ; 2.83847E-4 ; 1.584143E-4 ; 0.005108461 ; 0.002634122
In124m ; 1.73508E-4 ; 1.11045E-4 ; 2.628246E-4 ; 1.584249E-4 ; 2.83847E-4 ; 1.584143E-4 ; 0.005108461 ; 0.002634122
In125 ; 1.70708E-4 ; 1.09253E-4 ; 2.720344E-4 ; 1.682906E-4 ; 2.858797E-4 ; 1.682793E-4 ; 0.003843102 ; 0.002074294
In125m ; 1.70708E-4 ; 1.09253E-4 ; 2.720344E-4 ; 1.682906E-4 ; 2.858797E-4 ; 1.682793E-4 ; 0.003843102 ; 0.002074294
In126 ; 1.47008E-4 ; 9.408519E-5 ; 1.991985E-4 ; 1.212297E-4 ; 2.238997E-4 ; 1.212216E-4 ; 0.002996203 ; 0.001611248
In126m ; 1.47008E-4 ; 9.408519E-5 ; 1.991985E-4 ; 1.212297E-4 ; 2.238997E-4 ; 1.212216E-4 ; 0.002996203 ; 0.001611248
In127 ; 2.40087E-4 ; 1.53656E-4 ; 2.065308E-4 ; 1.321099E-4 ; 2.064752E-4 ; 1.32101E-4 ; 0.00162696 ; 9.582752E-4
In127m ; 2.40007E-4 ; 1.53605E-4 ; 2.065302E-4 ; 1.321126E-4 ; 2.066514E-4 ; 1.321037E-4 ; 0.001618799 ; 9.583757E-4
In128 ; 3.45726E-4 ; 2.21264E-4 ; 1.14947E-4 ; 7.360089E-5 ; 1.147063E-4 ; 7.359594E-5 ; 8.852971E-4 ; 5.436649E-4
In128m ; 3.45726E-4 ; 2.21264E-4 ; 1.14947E-4 ; 7.360089E-5 ; 1.147063E-4 ; 7.359594E-5 ; 8.852971E-4 ; 5.436649E-4
In129 ; 5.14394E-5 ; 3.29212E-5 ; 6.436855E-5 ; 4.121213E-5 ; 6.423993E-5 ; 4.120936E-5 ; 3.180632E-4 ; 2.012686E-4
In129m ; 5.14394E-5 ; 3.29212E-5 ; 6.436963E-5 ; 4.121218E-5 ; 6.424316E-5 ; 4.120941E-5 ; 3.166846E-4 ; 2.012719E-4
In130 ; 1.10762E-4 ; 7.088769E-5 ; 1.322336E-4 ; 8.471333E-5 ; 1.315116E-4 ; 8.470761E-5 ; 6.201491E-5 ; 3.961055E-5
In130m ; 1.10762E-4 ; 7.088769E-5 ; 1.322336E-4 ; 8.471333E-5 ; 1.315116E-4 ; 8.470761E-5 ; 6.201491E-5 ; 3.961055E-5
In130n ; 1.10762E-4 ; 7.088769E-5 ; 1.322336E-4 ; 8.471333E-5 ; 1.315116E-4 ; 8.470761E-5 ; 6.201491E-5 ; 3.961055E-5
In131 ; 4.17345E-5 ; 2.67101E-5 ; 4.687284E-5 ; 3.001679E-5 ; 4.671394E-5 ; 3.001477E-5 ; 1.37544E-5 ; 8.795068E-6
In131m ; 4.17345E-5 ; 2.67101E-5 ; 4.687346E-5 ; 3.00168E-5 ; 4.671617E-5 ; 3.001478E-5 ; 1.375232E-5 ; 8.795066E-6
In132 ; 1.57298E-5 ; 1.00671E-5 ; 7.648707E-6 ; 4.895656E-6 ; 7.643904E-6 ; 4.895326E-6 ; 2.817414E-6 ; 1.802637E-6
In133 ; 3.80968E-7 ; 2.4382E-7 ; 3.789425E-7 ; 2.425245E-7 ; 3.789037E-7 ; 2.425081E-7 ; 1.932763E-7 ; 1.236977E-7
In134 ; 8.949889E-9 ; 5.72793E-9 ; 7.219497E-9 ; 4.620479E-9 ; 7.219006E-9 ; 4.620168E-9 ; 1.052473E-8 ; 6.735833E-9
In135 ; 6.87256E-11 ; 4.39844E-11 ; 5.94082E-11 ; 3.80213E-11 ; 5.94042E-11 ; 3.80188E-11 ; 5.65435E-10 ; 3.61878E-10
In136 ; 2.81997E-13 ; 1.80478E-13 ; 5.20964E-13 ; 3.33417E-13 ; 5.20929E-13 ; 3.33395E-13 ; 6.86614E-12 ; 4.39433E-12
Sn111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.65033E-14 ; 5.53621E-14
Sn113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.21786E-12 ; 7.79432E-13
Sn113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.21786E-12 ; 7.79432E-13
Sn114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.56308E-11 ; 3.56037E-11
Sn115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.01238E-9 ; 6.47923E-10
Sn116 ; 2.05997E-13 ; 1.31838E-13 ; 3.27977E-13 ; 2.09905E-13 ; 3.27955E-13 ; 2.09891E-13 ; 1.423343E-8 ; 9.109413E-9
Sn117 ; 1.46498E-11 ; 9.37588E-12 ; 2.9948E-11 ; 1.91667E-11 ; 2.99459E-11 ; 1.91654E-11 ; 8.219228E-8 ; 5.260365E-8
Sn117m ; 1.46498E-11 ; 9.37588E-12 ; 2.9948E-11 ; 1.91667E-11 ; 2.99459E-11 ; 1.91654E-11 ; 8.219228E-8 ; 5.260365E-8
Sn118 ; 1.31998E-9 ; 8.4479E-10 ; 3.789735E-9 ; 2.425434E-9 ; 3.789506E-9 ; 2.425271E-9 ; 1.70367E-6 ; 1.090563E-6
Sn119 ; 1.09999E-8 ; 7.039909E-9 ; 1.909872E-8 ; 1.222318E-8 ; 1.909804E-8 ; 1.222236E-8 ; 1.874025E-6 ; 1.19962E-6
Sn119m ; 3.67995E-8 ; 2.35517E-8 ; 7.189501E-8 ; 4.60128E-8 ; 7.189879E-8 ; 4.60097E-8 ; 1.150269E-5 ; 7.370914E-6
Sn120 ; 7.279909E-7 ; 4.65914E-7 ; 1.509902E-6 ; 9.663255E-7 ; 1.512004E-6 ; 9.662603E-7 ; 7.405692E-5 ; 4.769343E-5
Sn121 ; 2.19997E-6 ; 1.40798E-6 ; 3.849699E-6 ; 2.463653E-6 ; 3.872626E-6 ; 2.463487E-6 ; 6.502021E-5 ; 4.180516E-5
Sn121m ; 5.39993E-6 ; 3.45596E-6 ; 1.095896E-5 ; 7.009782E-6 ; 1.114613E-5 ; 7.009313E-6 ; 2.912942E-4 ; 1.902776E-4
Sn122 ; 5.26494E-5 ; 3.36956E-5 ; 9.170358E-5 ; 5.647751E-5 ; 1.035731E-4 ; 5.647371E-5 ; 0.001071154 ; 7.323645E-4
Sn123 ; 1.03759E-4 ; 6.64056E-5 ; 1.999115E-4 ; 1.118997E-4 ; 2.356356E-4 ; 1.118923E-4 ; 0.002387772 ; 0.00166667
Sn123m ; 4.23795E-5 ; 2.71229E-5 ; 7.028367E-5 ; 4.433379E-5 ; 7.469122E-5 ; 4.433082E-5 ; 5.797028E-4 ; 3.802942E-4
Sn124 ; 4.36415E-4 ; 2.79305E-4 ; 6.739482E-4 ; 2.087364E-4 ; 8.249974E-4 ; 2.08723E-4 ; 0.00562744 ; 0.00307011
Sn125 ; 5.45193E-4 ; 3.48924E-4 ; 9.027387E-4 ; 2.799621E-4 ; 0.001078415 ; 2.799441E-4 ; 0.007471907 ; 0.002955313
Sn125m ; 2.22687E-4 ; 1.4252E-4 ; 3.17612E-4 ; 1.935635E-4 ; 3.392848E-4 ; 1.935505E-4 ; 0.001729695 ; 0.00110629
Sn126 ; 0.00169025 ; 2.7044E-4 ; 0.00222834 ; 1.617284E-4 ; 0.002429565 ; 1.617202E-4 ; 0.01393561 ; 0.002324622
Sn127 ; 0.00303598 ; 9.715139E-4 ; 0.003223315 ; 7.169683E-4 ; 0.00350529 ; 7.16922E-4 ; 0.01054887 ; 0.003729574
Sn127m ; 0.00127169 ; 8.138839E-4 ; 0.001134324 ; 6.860013E-4 ; 0.001169084 ; 6.859556E-4 ; 0.002139353 ; 0.001317161
Sn128 ; 0.00272593 ; 0.00174459 ; 0.003827597 ; 0.001748718 ; 0.003983035 ; 0.001748601 ; 0.006056481 ; 0.003269317
Sn128m ; 0.00272593 ; 0.00174459 ; 0.003827597 ; 0.001748718 ; 0.003983035 ; 0.001748601 ; 0.006056481 ; 0.003269317
Sn129 ; 0.006905609 ; 0.00441959 ; 0.007901852 ; 0.00253214 ; 0.007785958 ; 0.00253197 ; 0.007123215 ; 0.003829664
Sn129m ; 0.00289124 ; 0.0018504 ; 0.002790024 ; 0.001705942 ; 0.002775619 ; 0.001705827 ; 0.001601426 ; 0.001023471
Sn130 ; 0.0046977 ; 0.00300653 ; 0.005352442 ; 0.002879385 ; 0.004982792 ; 0.00287919 ; 0.002729247 ; 0.001751059
Sn130m ; 0.0046977 ; 0.00300653 ; 0.005352442 ; 0.002879385 ; 0.004982792 ; 0.00287919 ; 0.002729247 ; 0.001751059
Sn131 ; 0.00303833 ; 0.00194453 ; 0.003333575 ; 0.002065505 ; 0.002833686 ; 0.002065364 ; 9.448169E-4 ; 5.899631E-4
Sn131m ; 0.00303833 ; 0.00194453 ; 0.003333575 ; 0.002065505 ; 0.002833686 ; 0.002065364 ; 9.448169E-4 ; 5.899631E-4
Sn132 ; 0.00484184 ; 0.00111362 ; 0.002252787 ; 0.001442955 ; 0.002015478 ; 0.001442857 ; 4.506947E-4 ; 2.808908E-4
Sn133 ; 3.42956E-4 ; 2.19492E-4 ; 3.56473E-4 ; 2.291052E-4 ; 3.467942E-4 ; 2.290898E-4 ; 7.494188E-5 ; 4.756073E-5
Sn134 ; 3.84195E-5 ; 2.45885E-5 ; 3.075575E-5 ; 1.969143E-5 ; 3.067279E-5 ; 1.96901E-5 ; 1.002379E-5 ; 6.415079E-6
Sn135 ; 1.42991E-6 ; 9.151449E-7 ; 1.249835E-6 ; 7.999063E-7 ; 1.249612E-6 ; 7.998523E-7 ; 7.822559E-7 ; 5.006558E-7
Sn136 ; 1.92998E-8 ; 1.23518E-8 ; 3.199773E-8 ; 2.047852E-8 ; 3.199548E-8 ; 2.047715E-8 ; 4.029457E-8 ; 2.578862E-8
Sn137 ; 4.34995E-10 ; 2.78397E-10 ; 4.88966E-10 ; 3.12938E-10 ; 4.88933E-10 ; 3.12917E-10 ; 9.12144E-10 ; 5.83772E-10
Sn138 ; 3.78995E-12 ; 2.42557E-12 ; 9.68933E-12 ; 6.20117E-12 ; 9.68868E-12 ; 6.20075E-12 ; 1.09257E-11 ; 6.99244E-12
Sb113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.59255E-14 ; 6.13923E-14
Sb115m ;  ;  ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.26708E-11 ; 4.65093E-11
Sb118 ; 2.11997E-14 ; 1.35678E-14 ; 5.70961E-14 ; 3.65415E-14 ; 5.70922E-14 ; 3.65391E-14 ; 4.30011E-10 ; 2.75207E-10
Sb118m ; 3.04996E-14 ; 1.95198E-14 ; 9.71933E-14 ; 6.22037E-14 ; 9.71867E-14 ; 6.21995E-14 ; 1.222874E-9 ; 7.8264E-10
Sb119 ; 8.82989E-12 ; 5.65113E-12 ; 1.69988E-11 ; 1.08792E-11 ; 1.69977E-11 ; 1.08785E-11 ; 2.966961E-8 ; 1.898863E-8
Sb120 ; 1.70998E-10 ; 1.09439E-10 ; 3.40976E-10 ; 2.18225E-10 ; 3.40954E-10 ; 2.1821E-10 ; 9.482176E-8 ; 6.068664E-8
Sb120m ; 2.46997E-10 ; 1.58078E-10 ; 5.7996E-10 ; 3.71174E-10 ; 5.79921E-10 ; 3.71149E-10 ; 2.696248E-7 ; 1.725656E-7
Sb121 ; 2.71997E-9 ; 8.70389E-10 ; 3.999725E-8 ; 2.559819E-8 ; 3.999709E-8 ; 2.559647E-8 ; 3.887461E-6 ; 2.48905E-6
Sb122 ; 1.84998E-7 ; 1.18399E-7 ; 3.189778E-7 ; 2.041452E-7 ; 3.191028E-7 ; 2.041315E-7 ; 8.052076E-6 ; 5.15772E-6
Sb122m ; 2.08997E-7 ; 1.33758E-7 ; 4.219715E-7 ; 2.70061E-7 ; 4.221995E-7 ; 2.700428E-7 ; 1.875683E-5 ; 1.202823E-5
Sb123 ; 4.59994E-6 ; 2.94396E-6 ; 8.669484E-6 ; 5.547187E-6 ; 8.73811E-6 ; 5.546814E-6 ; 1.607189E-4 ; 1.042743E-4
Sb124 ; 3.33329E-7 ; 2.13331E-7 ; 5.039657E-7 ; 3.225376E-7 ; 5.040232E-7 ; 3.225159E-7 ; 2.246858E-4 ; 1.458487E-4
Sb124m ; 3.33329E-7 ; 2.13331E-7 ; 5.039657E-7 ; 3.225376E-7 ; 5.040232E-7 ; 3.225159E-7 ; 2.246858E-4 ; 1.458487E-4
Sb124n ; 3.33329E-7 ; 2.13331E-7 ; 5.039657E-7 ; 3.225376E-7 ; 5.040232E-7 ; 3.225159E-7 ; 2.246858E-4 ; 1.458487E-4
Sb125 ; 6.57992E-6 ; 4.21115E-6 ; 9.369629E-6 ; 5.996133E-6 ; 9.390323E-6 ; 5.995728E-6 ; 0.001855546 ; 0.001290202
Sb126 ; 1.37398E-5 ; 8.793489E-6 ; 1.433763E-5 ; 9.174555E-6 ; 1.447543E-5 ; 9.173935E-6 ; 0.002725346 ; 0.00181071
Sb126m ; 1.16999E-5 ; 7.487909E-6 ; 9.898686E-6 ; 6.334771E-6 ; 9.964158E-6 ; 6.334346E-6 ; 0.001117852 ; 7.42785E-4
Sb126n ; 1.16999E-5 ; 7.487909E-6 ; 9.898686E-6 ; 6.334771E-6 ; 9.964158E-6 ; 6.334346E-6 ; 0.001117852 ; 7.42785E-4
Sb127 ; 2.76197E-4 ; 1.76766E-4 ; 2.295096E-4 ; 1.464031E-4 ; 2.323963E-4 ; 1.463932E-4 ; 0.005443403 ; 0.003564444
Sb128 ; 6.21202E-4 ; 3.97569E-4 ; 3.717345E-4 ; 2.369348E-4 ; 3.770471E-4 ; 2.369188E-4 ; 0.005241033 ; 0.003595351
Sb128m ; 5.74143E-4 ; 9.186289E-5 ; 5.136946E-4 ; 3.265008E-4 ; 5.238387E-4 ; 3.264787E-4 ; 0.00424548 ; 0.002975325
Sb129 ; 0.00380592 ; 0.00243579 ; 0.003658655 ; 0.002117413 ; 0.004000671 ; 0.002117269 ; 0.01465098 ; 0.004098811
Sb129m ;  ;  ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb130 ; 0.00586669 ; 4.69335E-4 ; 0.004484077 ; 0.002520649 ; 0.004791774 ; 0.002520478 ; 0.01111458 ; 0.003768105
Sb130m ; 0.00592431 ; 4.73945E-4 ; 0.006888681 ; 0.002051671 ; 0.007072568 ; 0.002051533 ; 0.005192917 ; 0.004652255
Sb131 ; 0.0189734 ; 0.00151787 ; 0.02192243 ; 0.002999646 ; 0.02148481 ; 0.00299944 ; 0.01529271 ; 0.004099135
Sb132 ; 0.0185506 ; 0.00204056 ; 0.0101496 ; 0.003006295 ; 0.009708428 ; 0.003006093 ; 0.003588189 ; 0.002095265
Sb132m ; 0.00545229 ; 5.99752E-4 ; 0.008866048 ; 0.004170566 ; 0.00747985 ; 0.004170278 ; 0.005810998 ; 0.003143674
Sb133 ; 0.0117363 ; 9.389029E-4 ; 0.01163331 ; 0.003394509 ; 0.009965428 ; 0.00339427 ; 0.004309477 ; 0.002149859
Sb134 ; 0.00199468 ; 0.00127659 ; 0.001515694 ; 9.746208E-4 ; 0.001372165 ; 9.745551E-4 ; 5.718261E-4 ; 3.566481E-4
Sb134m ; 0.00199468 ; 0.00127659 ; 0.001515724 ; 9.746415E-4 ; 0.00137225 ; 9.74575E-4 ; 5.716467E-4 ; 3.566487E-4
Sb135 ; 6.66332E-4 ; 4.26452E-4 ; 5.268276E-4 ; 3.385361E-4 ; 5.098328E-4 ; 3.385135E-4 ; 2.111434E-4 ; 1.36081E-4
Sb136 ; 2.92296E-5 ; 1.8707E-5 ; 4.22068E-5 ; 2.702525E-5 ; 4.207514E-5 ; 2.702342E-5 ; 2.649985E-5 ; 1.698069E-5
Sb137 ; 2.74997E-6 ; 1.75998E-6 ; 2.609718E-6 ; 1.670285E-6 ; 2.608878E-6 ; 1.670172E-6 ; 1.493569E-6 ; 9.558469E-7
Sb138 ; 6.50992E-8 ; 4.16635E-8 ; 1.47989E-7 ; 9.471334E-8 ; 1.479764E-7 ; 9.470694E-8 ; 4.330189E-8 ; 2.771314E-8
Sb139 ; 1.73998E-9 ; 1.11359E-9 ; 2.829804E-9 ; 1.811078E-9 ; 2.829613E-9 ; 1.810956E-9 ; 4.861425E-9 ; 3.111313E-9
Sb140 ; 5.61486E-11 ; 3.59351E-11 ; 3.27446E-11 ; 2.09565E-11 ; 3.27424E-11 ; 2.09551E-11 ; 2.73883E-10 ; 1.75286E-10
Sb141 ; 4.89851E-12 ; 3.13505E-12 ; 2.67822E-12 ; 1.71406E-12 ; 2.67804E-12 ; 1.71395E-12 ;  ; 
Te115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.78419E-13 ; 1.14188E-13
Te119 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.39739E-12 ; 4.73433E-12
Te120 ; 2.51997E-14 ; 1.61278E-14 ; 6.21957E-14 ; 3.98052E-14 ; 6.21915E-14 ; 3.98026E-14 ; 2.05483E-10 ; 1.31509E-10
Te121 ; 1.83998E-12 ; 1.17759E-12 ; 4.48969E-12 ; 2.8734E-12 ; 4.48939E-12 ; 2.87321E-12 ; 2.45076E-9 ; 1.568487E-9
