Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Sr92 ; 0.00282578 ; 0.0018085
Sr93 ; 0.0103992 ; 0.00332773
Sr94 ; 0.0283029 ; 0.00905693
Sr95 ; 0.0384017 ; 0.0122886
Sr96 ; 0.0435891 ; 0.0100255
Sr97 ; 0.0318409 ; 0.0101891
Sr98 ; 0.0182644 ; 0.00584462
Sr99 ; 0.00551155 ; 0.00352739
Sr100 ; 0.00112618 ; 7.20757E-4
Sr101 ; 1.2627E-4 ; 8.08125E-5
Sr102 ; 1.15266E-5 ; 7.37704E-6
Sr103 ; 2.81357E-7 ; 1.80069E-7
Sr104 ; 1.69E-8 ; 1.0816E-8
Sr105 ; 8.54677E-12 ; 5.46993E-12
Sr106 ; 0.0 ; 0.0
Sr107 ; 0.0 ; 0.0
Sr108 ; 0.0 ; 0.0
Y85 ; 0.0 ; 0.0
Y87 ; 0.0 ; 0.0
Y88 ; 6.43007E-13 ; 4.11525E-13
Y89 ; 1.72002E-11 ; 1.10081E-11
Y89m ; 8.3801E-11 ; 5.36326E-11
Y90 ; 3.13004E-9 ; 2.00322E-9
Y90m ; 3.13004E-9 ; 2.00322E-9
Y91 ; 1.63502E-7 ; 1.04641E-7
Y91m ; 1.63502E-7 ; 1.04641E-7
Y92 ; 6.77008E-6 ; 4.33285E-6
Y93 ; 5.25506E-5 ; 3.36324E-5
Y93m ; 5.25506E-5 ; 3.36324E-5
Y94 ; 7.30738E-4 ; 4.67673E-4
Y95 ; 0.00372433 ; 0.00238357
Y96 ; 8.663E-4 ; 5.54432E-4
Y96m ; 0.00875842 ; 0.00560539
Y97 ; 0.0117724 ; 0.00753431
Y97m ; 0.0117724 ; 0.00753431
Y98 ; 0.014904 ; 0.00476929
Y98m ; 0.0149004 ; 0.00476814
Y99 ; 0.0316695 ; 0.0101342
Y100 ; 0.0154851 ; 0.00495523
Y101 ; 0.00697243 ; 0.00446235
Y102 ; 0.00170394 ; 0.00109052
Y103 ; 3.17132E-4 ; 2.02965E-4
Y104 ; 2.99803E-5 ; 1.91874E-5
Y105 ; 2.7381E-7 ; 1.75238E-7
Y106 ; 4.25088E-14 ; 2.72056E-14
Y107 ; 2.77711E-15 ; 1.77735E-15
Y108 ; 2.0047E-17 ; 1.28301E-17
Y109 ; 0.0 ; 0.0
Y110 ; 1.72322E-13 ; 1.10286E-13
Y111 ; 7.08208E-15 ; 4.53253E-15
Zr87 ; 0.0 ; 0.0
Zr88 ; 0.0 ; 0.0
Zr89 ; 0.0 ; 0.0
Zr90 ; 5.75007E-14 ; 3.68004E-14
Zr90m ; 5.75007E-14 ; 3.68004E-14
Zr91 ; 1.95002E-11 ; 1.24801E-11
Zr92 ; 1.85002E-9 ; 1.18401E-9
Zr93 ; 8.4901E-8 ; 5.43366E-8
Zr94 ; 2.53003E-6 ; 1.61922E-6
Zr95 ; 3.63204E-5 ; 2.32451E-5
Zr96 ; 3.75124E-4 ; 2.4008E-4
Zr97 ; 0.00228843 ; 0.00146459
Zr98 ; 0.0103827 ; 0.00332246
Zr99 ; 0.0247616 ; 0.00792371
Zr100 ; 0.040524 ; 0.0129677
Zr101 ; 0.0418002 ; 0.013376
Zr102 ; 0.0363416 ; 0.0116293
Zr103 ; 0.0167387 ; 0.00535637
Zr104 ; 0.00627429 ; 0.00401555
Zr105 ; 6.66124E-4 ; 4.26319E-4
Zr106 ; 1.69002E-6 ; 1.08161E-6
Zr107 ; 8.1713E-8 ; 5.22963E-8
Zr108 ; 7.97009E-10 ; 5.10086E-10
Zr109 ; 1.84121E-13 ; 1.17838E-13
Zr110 ; 1.61E-8 ; 1.0304E-8
Zr111 ; 4.89702E-10 ; 3.13409E-10
Zr112 ; 7.4524E-14 ; 4.76954E-14
Zr113 ; 7.79896E-15 ; 4.99134E-15
Nb89 ; 0.0 ; 0.0
Nb90 ; 0.0 ; 0.0
Nb91 ; 0.0 ; 0.0
Nb92 ; 0.0 ; 0.0
Nb93 ; 1.00001E-12 ; 6.40007E-13
Nb93m ; 2.06002E-13 ; 1.31841E-13
Nb94 ; 6.63008E-11 ; 4.24325E-11
Nb94m ; 3.90004E-11 ; 2.49603E-11
Nb95 ; 5.72006E-9 ; 3.66084E-9
Nb95m ; 1.17001E-9 ; 7.48809E-10
Nb96 ; 2.02002E-7 ; 1.29281E-7
Nb97 ; 4.34005E-6 ; 2.77763E-6
Nb97m ; 8.9001E-7 ; 5.69606E-7
Nb98 ; 4.99606E-5 ; 3.19748E-5
Nb98m ; 1.40902E-5 ; 9.0177E-6
Nb99 ; 4.79805E-5 ; 3.07075E-5
Nb99m ; 5.51776E-4 ; 3.53137E-4
Nb100 ; 0.00119773 ; 7.6655E-4
Nb100m ; 0.00119773 ; 7.6655E-4
Nb101 ; 0.00892777 ; 0.00571377
Nb102 ; 0.00859838 ; 0.00550296
Nb102m ; 0.00859838 ; 0.00550296
Nb103 ; 0.026531 ; 0.00848991
Nb104 ; 0.0112551 ; 0.00720327
Nb104m ; 0.0112551 ; 0.00720327
Nb105 ; 0.00920628 ; 0.00589202
Nb106 ; 0.00228025 ; 0.00145936
Nb107 ; 4.67514E-4 ; 2.99209E-4
Nb108 ; 3.71604E-5 ; 2.37827E-5
Nb109 ; 2.51003E-6 ; 1.60642E-6
Nb110 ; 7.89009E-6 ; 5.04966E-6
Nb111 ; 5.51968E-7 ; 3.53259E-7
Nb112 ; 1.76696E-9 ; 1.13086E-9
Nb113 ; 2.49852E-10 ; 1.59906E-10
Nb114 ; 1.00824E-13 ; 6.45276E-14
Nb115 ; 7.17317E-15 ; 4.59083E-15
Mo90 ; 0.0 ; 0.0
Mo91 ; 0.0 ; 0.0
Mo92 ; 0.0 ; 0.0
Mo93 ; 0.0 ; 0.0
Mo93m ; 0.0 ; 0.0
Mo94 ; 0.0 ; 0.0
Mo95 ; 8.9401E-14 ; 5.72167E-14
Mo96 ; 1.18001E-11 ; 7.55209E-12
Mo97 ; 8.8501E-10 ; 5.66406E-10
Mo98 ; 4.74005E-8 ; 3.03363E-8
Mo99 ; 1.25001E-6 ; 8.00009E-7
Mo100 ; 2.10102E-5 ; 1.34466E-5
Mo101 ; 2.14312E-4 ; 1.3716E-4
Mo102 ; 0.00158869 ; 0.00101676
Mo103 ; 0.00585213 ; 0.00374536
Mo104 ; 0.017117 ; 0.00547745
Mo105 ; 0.016242 ; 0.00519745
Mo106 ; 0.0179982 ; 0.00575944
Mo107 ; 0.00990994 ; 0.00445947
Mo108 ; 0.00400696 ; 0.00256445
Mo109 ; 9.89361E-4 ; 6.33191E-4
Mo110 ; 4.98356E-4 ; 3.18948E-4
Mo111 ; 5.46482E-5 ; 3.49748E-5
Mo112 ; 5.8083E-6 ; 3.71731E-6
Mo113 ; 6.07841E-7 ; 3.89018E-7
Mo114 ; 9.42001E-9 ; 6.0288E-9
Mo115 ; 4.96E-10 ; 3.1744E-10
Mo116 ; 1.82002E-12 ; 1.16481E-12
Mo117 ; 1.37233E-14 ; 8.78289E-15
Mo118 ; 1.22368E-15 ; 7.83156E-16
Tc93 ; 0.0 ; 0.0
Tc95 ; 0.0 ; 0.0
Tc95m ; 0.0 ; 0.0
Tc97 ; 0.0 ; 0.0
Tc97m ; 0.0 ; 0.0
Tc98 ; 4.04005E-13 ; 2.58563E-13
Tc99 ; 3.95004E-11 ; 2.52803E-11
Tc99m ; 8.10009E-12 ; 5.18406E-12
Tc100 ; 2.31003E-9 ; 1.47842E-9
Tc101 ; 1.06001E-7 ; 6.78408E-8
Tc102 ; 1.10001E-6 ; 7.04008E-7
