Product , High (14 MeV) 
Product ,  
Product , Yield 
Zr91 ,0.000000202958
Zr92 ,0.00000347927
Zr93 ,0.0000342828
Zr94 ,0.000292019
Zr95 ,0.00139134
Zr96 ,0.00502073
Zr97 ,0.011741
Zr98 ,0.0216102
Zr99 ,0.0273972
Zr100 ,0.026559
Zr101 ,0.0184968
Zr102 ,0.00901025
Zr103 ,0.00285583
Zr104 ,0.000653354
Zr105 ,0.0000963519
Zr106 ,0.00000888354
Zr107 ,0.000000832204
Zr108 ,0.0000000324932
Zr109 ,0.00000000233428
Zr110 ,5.59883E-10
Zr111 ,8.10252E-11
Zr112 ,  
Zr113 ,  
Nb89 ,0
Nb90 ,7.29848E-13
Nb91 ,5.54884E-11
Nb92 ,0.00000000247948
Nb93 ,0.0000000560883
Nb93m ,0.00000000693855
Nb94 ,0.00000100979
Nb94m ,0.000000355926
Nb95 ,0.000014417
Nb95m ,0.00000177963
Nb96 ,0.0000842224
Nb97 ,0.000688156
Nb97m ,0.0000850522
Nb98 ,0.00266855
Nb98m ,0.000470972
Nb99 ,0.000703333
Nb99m ,0.00808754
Nb100 ,0.00927189
Nb100m ,0.00927189
Nb101 ,0.0279599
Nb102 ,0.0151371
Nb102m ,0.0151371
Nb103 ,0.0226115
Nb104 ,0.00611957
Nb104m ,0.00611957
Nb105 ,0.00440115
Nb106 ,0.00100159
Nb107 ,0.000161124
Nb108 ,0.0000210856
Nb109 ,0.00000450672
Nb110 ,0.00000105978
Nb111 ,0.000000156433
Nb112 ,0.0000000021376
Nb113 ,2.81659E-10
Nb114 ,1.25254E-11
Nb115 ,  
Mo90 ,0
Mo91 ,0
Mo92 ,1.68965E-13
Mo93 ,5.64882E-12
Mo93m ,5.64882E-12
Mo94 ,6.41866E-10
Mo95 ,0.000000019196
Mo96 ,0.000000332931
Mo97 ,0.00000556884
Mo98 ,0.0000539287
Mo99 ,0.000353146
Mo100 ,0.0017041
Mo101 ,0.00574655
Mo102 ,0.013924
Mo103 ,0.0239281
Mo104 ,0.0292195
Mo105 ,0.0240624
Mo106 ,0.0128157
Mo107 ,0.00476238
Mo108 ,0.00142391
Mo109 ,0.000531579
Mo110 ,0.000199758
Mo111 ,0.0000302871
Mo112 ,0.000004127
Mo113 ,0.000000543791
Mo114 ,0.0000000241824
Mo115 ,6.0717E-10
Mo116 ,5.59883E-11
Mo117 ,  
Tc93 ,0
Tc95 ,1.95959E-12
Tc95m ,2.42949E-13
Tc97 ,0.00000000202958
Tc97m ,0.00000000202958
Tc98 ,0.0000000968798
Tc99 ,0.00000137971
Tc99m ,0.000000169965
Tc100 ,0.0000179662
Tc101 ,0.0001433
Tc102 ,0.000410904
Tc102m ,0.000410904
Tc103 ,0.00340169
Tc104 ,0.00956866
Tc105 ,0.0167224
Tc106 ,0.0213918
Tc107 ,0.0173459
Tc108 ,0.011274
Tc109 ,0.00709441
Tc110 ,0.0041637
Tc111 ,0.00144552
Tc112 ,0.000435039
Tc113 ,0.000105284
Tc114 ,0.0000136871
Tc115 ,0.00000117225
Tc116 ,0.000000164966
Tc117 ,0.00000000396464
Tc118 ,6.57324E-10
Tc119 ,7.50488E-11
Ru95 ,0
Ru96 ,0
Ru97 ,2.83941E-13
Ru98 ,1.69965E-11
Ru99 ,6.75859E-10
Ru100 ,0.000000019396
Ru101 ,0.000000379921
Ru102 ,0.00000540887
Ru103 ,0.0000571381
Ru104 ,0.000392758
Ru105 ,0.00232602
Ru106 ,0.00486866
Ru107 ,0.00864
Ru108 ,0.0119298
Ru109 ,0.00615919
Ru109m ,0.00615919
Ru110 ,0.0109937
Ru111 ,0.00823394
Ru112 ,0.00522631
Ru113 ,0.00285451
Ru114 ,0.000809591
Ru115 ,0.00022696
Ru116 ,0.00004792
Ru117 ,0.00000765444
Ru118 ,0.00000126908
Ru119 ,0.000000144895
Ru120 ,0.0000000120975
Ru121 ,5.74511E-10
Ru122 ,3.12935E-11
Ru124 ,1.98958E-14
Rh99 ,2.80941E-14
Rh101 ,1.08977E-11
Rh101m ,8.83816E-11
Rh102 ,0.00000000179962
Rh102m ,0.00000000179962
Rh103 ,0.00000000804832
Rh103m ,0.0000000925807
Rh104 ,0.000000263945
Rh104m ,0.00000149969
Rh105 ,0.0000165965
Rh105m ,0.00000124974
Rh106 ,0.0000654563
Rh106m ,0.0000654563
Rh107 ,0.000555094
Rh108 ,0.000847903
Rh108m ,0.000847903
Rh109 ,0.00145724
Rh109m ,0.00145986
Rh110 ,0.00198888
Rh110m ,0.00198888
Rh111 ,0.00634786
Rh112 ,0.00821157
Rh113 ,0.00958633
Rh114 ,0.00566304
