Product , Fast (500 keV) 
Product ,  
Product , Yield 
Ag118 ,0.00016444
Ag118m ,0.00016444
Ag119 ,0.00027022
Ag120 ,0.000068625
Ag120m ,0.000068625
Ag121 ,0.00004382
Ag122 ,0.00000518
Ag122m ,0.00000518
Ag123 ,0.00000171
Ag124 ,5.01E-11
Ag125 ,7.98E-12
Ag126 ,7.44E-13
Ag127 ,6.74E-14
Ag128 ,0
Ag129 ,4.11994E-16
Ag130 ,0.00000000188
Ag131 ,1.69844E-11
Ag132 ,4.46469E-13
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,0
Cd110 ,0
Cd111 ,0
Cd111m ,2.2E-14
Cd112 ,1.21E-11
Cd113 ,2.18E-10
Cd113m ,8.2E-10
Cd114 ,0.0000000331
Cd115 ,0.0000000843
Cd115m ,0.000000317
Cd116 ,0.00000382
Cd117 ,0.00000427
Cd117m ,0.00001606
Cd118 ,0.00009381
Cd119 ,0.00010944
Cd119m ,0.00010944
Cd120 ,0.00032106
Cd121 ,0.00014865
Cd121m ,0.00014865
Cd122 ,0.00020872
Cd123 ,0.0001046
Cd124 ,0.00000582
Cd125 ,0.00000298
Cd126 ,0.000000899
Cd127 ,0.000000311
Cd128 ,0.000000148
Cd129 ,0.0000000123
Cd130 ,0.0000062
Cd131 ,0.000000378983
Cd132 ,0.0000000135996
Cd133 ,1.76246E-10
Cd134 ,1.59E-12
Cd136 ,0
In107 ,0
In109 ,0
In111 ,0
In112 ,0
In112m ,0
In113 ,4.01E-14
In113m ,0
In114 ,1.27E-12
In114m ,4.51E-12
In115 ,1.85E-10
In115m ,3.8E-11
In116 ,0.00000000242667
In116m ,0.00000000242667
In116n ,0.00000000242667
In117 ,0.000000108
In117m ,0.0000000221
In118 ,0.00000155
In118m ,0.0000002185
In118n ,0.0000002185
In119 ,0.0000122
In119m ,0.0000025
In120 ,0.00002212
In120m ,0.00002212
In120n ,0.00002212
In121 ,0.00014615
In121m ,0.00002993
In122 ,0.000113187
In122m ,0.000113187
In122n ,0.000113187
In123 ,0.00038463
In123m ,0.00007878
In124 ,0.00024224
In124m ,0.00024224
In125 ,0.00033187
In125m ,0.00033187
In126 ,0.000281865
In126m ,0.000281865
In127 ,0.00033049
In127m ,0.00033049
In128 ,0.0005966
In128m ,0.0005966
In129 ,0.00020892
In129m ,0.00020892
In130 ,0.000367447
In130m ,0.000367447
In130n ,0.000367447
In131 ,0.000113255
In131m ,0.000113255
In132 ,0.00002883
In133 ,0.00000176982
In134 ,0.0000000484
In135 ,2.11969E-10
In136 ,7.32E-12
In137 ,  
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,0
Sn116 ,7.2E-13
Sn117 ,2.245E-11
Sn117m ,2.245E-11
Sn118 ,0.00000000245
Sn119 ,0.0000000132
Sn119m ,0.0000000497
Sn120 ,0.0000009829999
Sn121 ,0.00000218
Sn121m ,0.00000621
Sn122 ,0.00004813
Sn123 ,0.0001345
Sn123m ,0.00004726
Sn124 ,0.00023683
Sn125 ,0.00047444
Sn125m ,0.0001667
Sn126 ,0.00107322
Sn127 ,0.002081
Sn127m ,0.00073014
Sn128 ,0.00634915
Sn128m ,0.00634915
Sn129 ,0.00960353
Sn129m ,0.00336782
Sn130 ,0.00640185
Sn130m ,0.00640185
Sn131 ,0.00400841
Sn131m ,0.00400841
Sn132 ,0.00335361
Sn133 ,0.00074424
Sn134 ,0.00007379
Sn135 ,0.00000472979
Sn136 ,0.00000015
Sn137 ,0.00000000281
Sn138 ,5.24E-11
Sn139 ,1.87199E-12
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,5.7E-14
Sb118m ,9.71E-14
Sb119 ,1.44E-11
Sb120 ,3.06E-10
Sb120m ,5.21E-10
Sb121 ,0.0000000247
Sb122 ,0.000000202
Sb122m ,0.000000267
Sb123 ,0.00000549
Sb124 ,0.000000112667
Sb124m ,0.000000112667
Sb124n ,0.000000112667
Sb125 ,0.00000259
Sb126 ,0.00000492
Sb126m ,0.000003395
Sb126n ,0.000003395
Sb127 ,0.00008757
Sb128 ,0.0004614
Sb128m ,0.00063717
Sb129 ,0.0041989
Sb130 ,0.00496238
Sb130m ,0.00735411
Sb131 ,0.0215743
Sb132 ,0.014044
Sb132m ,0.0124541
Sb133 ,0.019058
Sb134 ,0.00315244
Sb134m ,0.00315244
Sb135 ,0.00140825
Sb136 ,0.00015599
Sb137 ,0.00000984
Sb138 ,0.000000625
Sb139 ,0.0000000187981
Sb140 ,7.61623E-11
Sb141 ,9.42069E-12
Sb142 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,3.52E-14
Te121 ,1.915E-12
Te121m ,1.915E-12
Te122 ,2.53E-10
Te123 ,0.00000000207
Te123m ,0.0000000078
Te124 ,2.48E-13
Te125 ,1.25E-12
Te125m ,4.69E-12
Te126 ,8.94E-11
Te127 ,6.49E-10
Te127m ,0.00000000185
Te128 ,0.000000122
Te129 ,0.00000035
Te129m ,0.000000997
Te130 ,0.00103985
Te131 ,0.00135411
Te131m ,0.00473989
Te132 ,0.0176351
Te133 ,0.0100387
Te133m ,0.0275504
Te134 ,0.0375285
Te135 ,0.0261893
Te136 ,0.0092884
Te137 ,0.00185324
Te138 ,0.00038409
Te139 ,0.00003742
Te140 ,0.00000231992
Te141 ,0.000000210209
Te142 ,0.00000000208
Te143 ,2.36972E-11
Te144 ,2.12982E-12
I121 ,0
I123 ,9.19E-13
I125 ,0
I126 ,0
I127 ,0
I128 ,0
I129 ,2.79E-13
I130 ,0.00000408
I130m ,0.00000151
I131 ,0.00009106
I132 ,0.000510225
I132m ,0.000510225
I133 ,0.00359889
I133m ,0.00359889
I134 ,0.0146133
I134m ,0.0109858
I135 ,0.0395783
I136 ,0.0200722
I136m ,0.020048
I137 ,0.022662
I138 ,0.0139682
I139 ,0.0041147
I140 ,0.00082232
I141 ,0.0001083
I142 ,0.00000771
I143 ,0.000000237963
I144 ,0.0000000156672
I145 ,5.64654E-11
I146 ,1.2639E-12
I147 ,  
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,0
Xe127m ,0
Xe128 ,0
Xe129 ,0
Xe129m ,0
Xe130 ,0.00000000162
Xe131 ,0.0000000235
Xe131m ,0.0000000669
Xe132 ,0.00000335
Xe133 ,0.00002188
Xe133m ,0.00006228
Xe134 ,0.00026471
Xe134m ,0.0007157
Xe135 ,0.00162933
Xe135m ,0.00383529
Xe136 ,0.0153661
Xe137 ,0.0360635
Xe138 ,0.0385073
Xe139 ,0.0308752
Xe140 ,0.0179348
Xe141 ,0.0070205
Xe142 ,0.0015381
Xe143 ,0.000136211
Xe143m ,0.000136211
Xe144 ,0.0000244843
Xe145 ,0.00000125994
Xe146 ,0.0000000384987
Xe147 ,5.7364E-11
Xe148 ,6.64E-12
Xe149 ,5.17122E-13
Xe150 ,0
Cs127 ,0
Cs129 ,0
Cs131 ,4.61E-12
Cs132 ,6.21E-10
