Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Mo96 ; 1.59996E-8 ; 1.02397E-8 ; 8.88E-8 ; 5.6832E-8 ; 1.42E-6 ; 9.08799E-7
Mo97 ; 4.81988E-7 ; 3.08472E-7 ; 1.84E-6 ; 1.1776E-6 ; 1.468E-5 ; 9.39519E-6
Mo98 ; 9.41976E-6 ; 6.02865E-6 ; 3.029E-5 ; 1.93856E-5 ; 9.51299E-5 ; 6.08832E-5
Mo99 ; 9.94255E-4 ; 2.28679E-4 ; 2.4647E-4 ; 1.57741E-4 ; 5.1165E-4 ; 3.27456E-4
Mo100 ; 0.00269479 ; 4.31167E-4 ; 0.00162542 ; 0.00104027 ; 0.00161002 ; 0.00103041
Mo101 ; 0.00258336 ; 0.00165335 ; 0.00561471 ; 0.00359341 ; 0.00405174 ; 0.00259311
Mo102 ; 0.00789143 ; 0.00505052 ; 0.0124554 ; 0.00286473 ; 0.00775001 ; 0.00496
Mo103 ; 0.00750818 ; 0.00480524 ; 0.0103286 ; 0.00330515 ; 0.0116048 ; 0.00371352
Mo104 ; 0.00745229 ; 0.00476947 ; 0.0112033 ; 0.00123236 ; 0.0104587 ; 0.00334679
Mo105 ; 0.00359543 ; 0.00230108 ; 0.00762632 ; 0.00488084 ; 0.00998323 ; 0.00638927
Mo106 ; 0.00205332 ; 0.00131412 ; 0.00278721 ; 8.91907E-4 ; 0.00618496 ; 0.00395837
Mo107 ; 8.55279E-4 ; 5.47378E-4 ; 9.8188E-4 ; 6.28403E-4 ; 0.00396828 ; 0.0025397
Mo108 ; 4.53389E-4 ; 2.90169E-4 ; 4.7585E-4 ; 3.04544E-4 ; 0.001814 ; 0.00116096
Mo109 ; 6.52684E-5 ; 4.17718E-5 ; 9.719E-5 ; 6.22016E-5 ; 6.5978E-4 ; 4.22259E-4
Mo110 ; 9.18977E-6 ; 5.88145E-6 ; 1.159E-5 ; 7.4176E-6 ; 1.3793E-4 ; 8.82751E-5
Mo111 ; 3.28778E-7 ; 2.10418E-7 ; 6.87578E-7 ; 4.4005E-7 ; 2.61394E-5 ; 1.67292E-5
Mo112 ; 9.46956E-9 ; 6.06052E-9 ; 3.04994E-8 ; 1.95196E-8 ; 4.26891E-6 ; 2.7321E-6
Mo113 ; 2.95427E-10 ; 1.89073E-10 ; 1.10274E-9 ; 7.05756E-10 ; 6.06216E-7 ; 3.87978E-7
Mo114 ; 4.63988E-12 ; 2.96953E-12 ; 1.1E-11 ; 7.04E-12 ; 1.92951E-8 ; 1.23488E-8
Mo115 ; 3.36238E-14 ; 2.15192E-14 ; 7.53439E-14 ; 4.82201E-14 ; 6.15354E-10 ; 3.93827E-10
Mo116 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.62E-11 ; 2.9568E-11
Tc93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tc95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.44E-11 ; 9.21599E-12
Tc95m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.77E-12 ; 1.1328E-12
Tc97 ; 9.04977E-12 ; 5.79185E-12 ; 5.9E-11 ; 3.776E-11 ; 7.5E-9 ; 4.8E-9
Tc97m ; 9.04977E-12 ; 5.79185E-12 ; 5.9E-11 ; 3.776E-11 ; 7.5E-9 ; 4.8E-9
Tc98 ; 8.81978E-10 ; 5.64466E-10 ; 5.28E-9 ; 3.3792E-9 ; 2.39E-7 ; 1.5296E-7
Tc99 ; 3.36992E-8 ; 2.15675E-8 ; 1.55E-7 ; 9.92E-8 ; 2.78E-6 ; 1.7792E-6
Tc99m ; 7.8998E-9 ; 5.05587E-9 ; 3.18E-8 ; 2.0352E-8 ; 3.44E-7 ; 2.2016E-7
Tc100 ; 7.46981E-7 ; 4.78068E-7 ; 3.13E-6 ; 2.0032E-6 ; 2.306E-5 ; 1.47584E-5
Tc101 ; 8.55979E-6 ; 5.47826E-6 ; 4.466E-5 ; 2.85824E-5 ; 1.3369E-4 ; 8.55616E-5
Tc102 ; 3.45391E-5 ; 2.2105E-5 ; 1.1768E-4 ; 7.53152E-5 ; 2.8858E-4 ; 1.84691E-4
Tc102m ; 3.45391E-5 ; 2.2105E-5 ; 1.1768E-4 ; 7.53152E-5 ; 2.8858E-4 ; 1.84691E-4
Tc103 ; 4.58438E-4 ; 1.05441E-4 ; 7.3418E-4 ; 4.69875E-4 ; 0.00165729 ; 0.00106066
Tc104 ; 5.75676E-4 ; 3.68432E-4 ; 1.8336E-4 ; 1.1735E-4 ; 0.00233969 ; 0.0014974
Tc105 ; 5.96055E-4 ; 3.81475E-4 ; 4.9802E-4 ; 3.18733E-4 ; 0.0046387 ; 0.00296877
Tc106 ; 3.15162E-4 ; 2.01704E-4 ; 4.2579E-4 ; 2.72506E-4 ; 0.00607005 ; 0.00273152
Tc107 ; 2.80413E-4 ; 1.79464E-4 ; 4.6916E-4 ; 3.00262E-4 ; 0.00782922 ; 0.0050107
Tc108 ; 2.97963E-4 ; 1.90696E-4 ; 3.9494E-4 ; 2.52762E-4 ; 0.00769001 ; 0.0049216
Tc109 ; 2.07295E-4 ; 1.32669E-4 ; 4.2686E-4 ; 2.7319E-4 ; 0.00599048 ; 0.0038339
Tc110 ; 9.04277E-5 ; 5.78737E-5 ; 1.6237E-4 ; 1.03917E-4 ; 0.00285695 ; 0.00182845
Tc111 ; 1.87795E-5 ; 1.20189E-5 ; 5.117E-5 ; 3.27488E-5 ; 0.00124042 ; 7.93868E-4
Tc112 ; 1.69996E-6 ; 1.08797E-6 ; 7.0E-6 ; 4.48E-6 ; 4.5892E-4 ; 2.93709E-4
Tc113 ; 2.04699E-7 ; 1.31008E-7 ; 7.92897E-7 ; 5.07454E-7 ; 8.11235E-5 ; 5.19191E-5
Tc114 ; 1.16997E-8 ; 7.48781E-9 ; 3.64E-8 ; 2.3296E-8 ; 1.174E-5 ; 7.5136E-6
Tc115 ; 5.25088E-10 ; 3.36056E-10 ; 1.24974E-9 ; 7.99832E-10 ; 8.27239E-7 ; 5.29433E-7
Tc116 ; 1.19997E-11 ; 7.67981E-12 ; 2.53E-11 ; 1.6192E-11 ; 1.54E-7 ; 9.85599E-8
Tc117 ; 1.11806E-13 ; 7.15559E-14 ; 1.953E-13 ; 1.24992E-13 ; 2.68385E-9 ; 1.71766E-9
Tc118 ; 3.03973E-15 ; 1.94543E-15 ; 3.82895E-15 ; 2.45053E-15 ; 2.32817E-10 ; 1.49003E-10
Tc119 ;  ;  ;  ;  ; 2.66662E-11 ; 1.70664E-11
Ru95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.46E-12 ; 9.34399E-13
Ru98 ; 1.45996E-14 ; 9.34377E-15 ; 1.4E-13 ; 8.96E-14 ; 5.85E-11 ; 3.744E-11
Ru99 ; 1.78996E-12 ; 1.14557E-12 ; 1.33E-11 ; 8.512E-12 ; 1.91E-9 ; 1.2224E-9
Ru100 ; 1.44996E-10 ; 9.27977E-11 ; 9.86E-10 ; 6.3104E-10 ; 3.41E-8 ; 2.1824E-8
Ru101 ; 4.1299E-9 ; 2.64313E-9 ; 3.69E-8 ; 2.3616E-8 ; 4.73E-7 ; 3.0272E-7
Ru102 ; 1.46996E-7 ; 9.40776E-8 ; 8.37E-7 ; 5.3568E-7 ; 4.83E-6 ; 3.0912E-6
Ru103 ; 1.71996E-6 ; 1.10077E-6 ; 6.57E-6 ; 4.2048E-6 ; 2.889E-5 ; 1.84896E-5
Ru104 ; 1.96995E-9 ; 1.26077E-9 ; 9.79E-9 ; 6.2656E-9 ; 6.348E-5 ; 4.06272E-5
Ru105 ; 1.17477E-4 ; 7.51853E-5 ; 9.36E-8 ; 5.9904E-8 ; 2.4029E-4 ; 1.53786E-4
Ru106 ; 5.56686E-5 ; 1.28038E-5 ; 4.87E-7 ; 3.1168E-7 ; 7.0595E-4 ; 4.51808E-4
Ru107 ; 8.1098E-7 ; 5.19027E-7 ; 1.72E-6 ; 1.1008E-6 ; 0.00210113 ; 0.00134472
Ru108 ; 5.15987E-6 ; 3.30232E-6 ; 9.233E-5 ; 5.90912E-5 ; 0.00442423 ; 0.00283151
Ru109 ; 5.92385E-5 ; 3.79126E-5 ; 1.59965E-4 ; 1.02378E-4 ; 0.00359247 ; 0.00229918
Ru109m ; 5.92385E-5 ; 3.79126E-5 ; 1.59965E-4 ; 1.02378E-4 ; 0.00359247 ; 0.00229918
Ru110 ; 2.71813E-4 ; 1.7396E-4 ; 5.7924E-4 ; 3.70714E-4 ; 0.00745936 ; 0.00477399
Ru111 ; 1.50866E-4 ; 9.65544E-5 ; 4.9803E-4 ; 3.18739E-4 ; 0.00699921 ; 0.00447949
Ru112 ; 6.91683E-5 ; 4.42677E-5 ; 3.0713E-4 ; 1.96563E-4 ; 0.00558744 ; 0.00357596
Ru113 ; 2.24794E-5 ; 1.43868E-5 ; 9.508E-5 ; 6.08512E-5 ; 0.00223999 ; 0.00143359
Ru114 ; 5.70986E-6 ; 3.65431E-6 ; 1.966E-5 ; 1.25824E-5 ; 7.395E-4 ; 4.7328E-4
Ru115 ; 8.08455E-7 ; 5.17411E-7 ; 2.03875E-6 ; 1.3048E-6 ; 2.38932E-4 ; 1.52916E-4
Ru116 ; 7.39981E-8 ; 4.73588E-8 ; 2.0E-7 ; 1.28E-7 ; 5.032E-5 ; 3.22048E-5
Ru117 ; 3.87979E-9 ; 2.48307E-9 ; 7.3498E-9 ; 4.70387E-9 ; 7.78731E-6 ; 4.98388E-6
Ru118 ; 1.43993E-10 ; 9.21557E-11 ; 1.95996E-10 ; 1.25438E-10 ; 9.12767E-7 ; 5.84171E-7
Ru119 ; 2.33994E-12 ; 1.49756E-12 ; 2.17E-12 ; 1.3888E-12 ; 7.73733E-8 ; 4.95189E-8
Ru120 ; 2.75993E-14 ; 1.76636E-14 ; 1.71E-14 ; 1.0944E-14 ; 4.86E-9 ; 3.1104E-9
Ru121 ; 6.40288E-16 ; 4.09785E-16 ;  ;  ; 3.88009E-10 ; 2.48326E-10
Ru122 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.46E-12 ; 4.7744E-12
Ru124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Rh99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.11E-13 ; 7.104E-14
Rh101 ; 0.0 ; 0.0 ; 1.03E-13 ; 6.592E-14 ; 1.81E-11 ; 1.1584E-11
Rh101m ; 3.12992E-14 ; 2.00315E-14 ; 5.01E-13 ; 3.2064E-13 ; 1.47E-10 ; 9.40799E-11
Rh102 ; 1.67996E-12 ; 1.07517E-12 ; 1.83E-11 ; 1.1712E-11 ; 2.05E-9 ; 1.312E-9
Rh102m ; 1.67996E-12 ; 1.07517E-12 ; 1.83E-11 ; 1.1712E-11 ; 2.05E-9 ; 1.312E-9
Rh103 ; 2.31994E-11 ; 1.48476E-11 ; 1.56E-10 ; 9.984E-11 ; 3.88E-9 ; 2.4832E-9
Rh103m ; 1.54996E-10 ; 9.91975E-11 ; 1.14E-9 ; 7.296E-10 ; 4.46E-8 ; 2.8544E-8
Rh104 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.74E-8 ; 1.7536E-8
Rh104m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.55E-7 ; 9.91999E-8
Rh105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.46E-6 ; 9.34399E-7
Rh105m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.1E-7 ; 7.04E-8
Rh106 ; 1.24997E-7 ; 7.9998E-8 ; 3.26E-14 ; 2.0864E-14 ; 5.4E-6 ; 3.456E-6
Rh106m ; 1.24997E-7 ; 7.9998E-8 ; 3.26E-14 ; 2.0864E-14 ; 5.4E-6 ; 3.456E-6
Rh107 ; 8.96977E-13 ; 5.74066E-13 ; 1.6E-12 ; 1.024E-12 ; 6.933E-5 ; 4.43712E-5
Rh108 ; 1.07997E-11 ; 6.91183E-12 ; 1.77E-7 ; 1.1328E-7 ; 1.6475E-4 ; 1.0544E-4
Rh108m ; 1.07997E-11 ; 6.91183E-12 ; 1.77E-7 ; 1.1328E-7 ; 1.6475E-4 ; 1.0544E-4
Rh109 ; 1.04997E-6 ; 6.71983E-7 ; 3.91E-6 ; 2.5024E-6 ; 5.7894E-4 ; 3.70521E-4
Rh109m ; 1.04997E-6 ; 6.71983E-7 ; 3.91E-6 ; 2.5024E-6 ; 5.7894E-4 ; 3.70521E-4
Rh110 ; 7.7898E-6 ; 4.98547E-6 ; 2.262E-5 ; 1.44768E-5 ; 0.00132769 ; 8.49721E-4
Rh110m ; 7.7898E-6 ; 4.98547E-6 ; 2.262E-5 ; 1.44768E-5 ; 0.00132769 ; 8.49721E-4
Rh111 ; 4.40189E-5 ; 2.81721E-5 ; 1.7736E-4 ; 1.1351E-4 ; 0.00532 ; 0.0034048
Rh112 ; 5.02087E-5 ; 3.21336E-5 ; 2.6805E-4 ; 1.71552E-4 ; 0.00892001 ; 0.00401401
Rh113 ; 7.13982E-5 ; 4.56949E-5 ; 3.2982E-4 ; 2.11085E-4 ; 0.00764375 ; 0.004892
Rh114 ; 3.8329E-5 ; 2.45306E-5 ; 1.6235E-4 ; 1.03904E-4 ; 0.00545471 ; 0.00349101
Rh115 ; 2.31594E-5 ; 1.4822E-5 ; 7.53E-5 ; 4.8192E-5 ; 0.00384363 ; 0.00245992
Rh116 ; 5.24987E-6 ; 3.35992E-6 ; 2.029E-5 ; 1.29856E-5 ; 0.00175115 ; 0.00112074
Rh117 ; 1.31997E-6 ; 8.44779E-7 ; 3.66E-6 ; 2.3424E-6 ; 5.992E-4 ; 3.83488E-4
Rh118 ; 1.29997E-7 ; 8.31979E-8 ; 2.87E-7 ; 1.8368E-7 ; 1.5768E-4 ; 1.00915E-4
Rh119 ; 1.06997E-8 ; 6.84783E-9 ; 1.59E-8 ; 1.0176E-8 ; 3.041E-5 ; 1.94624E-5
Rh120 ; 3.45991E-10 ; 2.21434E-10 ; 3.66E-10 ; 2.3424E-10 ; 4.38E-6 ; 2.8032E-6
Rh121 ; 9.99911E-12 ; 6.39943E-12 ; 1.0E-11 ; 6.4E-12 ; 5.21612E-7 ; 3.33831E-7
Rh122 ; 1.90995E-13 ; 1.22237E-13 ; 1.04E-13 ; 6.656E-14 ; 3.8E-8 ; 2.432E-8
Rh123 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.32E-9 ; 1.4848E-9
Rh124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.63999E-11 ; 6.1696E-11
Pd99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd101 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd102 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.31E-13 ; 2.1184E-13
Pd103 ; 0.0 ; 0.0 ; 2.27E-14 ; 1.4528E-14 ; 8.34E-12 ; 5.3376E-12
Pd104 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.15E-11 ; 3.296E-11
Pd105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.35999E-10 ; 5.9904E-10
Pd106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.6E-8 ; 1.024E-8
Pd107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.15E-8 ; 3.296E-8
Pd107m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.94E-7 ; 1.2416E-7
Pd108 ; 0.0 ; 0.0 ; 2.3E-10 ; 1.472E-10 ; 2.76E-6 ; 1.7664E-6
Pd109 ; 1.50996E-9 ; 9.66376E-10 ; 6.67E-9 ; 4.2688E-9 ; 4.64E-6 ; 2.9696E-6
Pd109m ; 2.80993E-9 ; 1.79835E-9 ; 1.48E-8 ; 9.472E-9 ; 1.747E-5 ; 1.11808E-5
Pd110 ; 2.21994E-7 ; 1.42076E-7 ; 7.7E-7 ; 4.928E-7 ; 1.1855E-4 ; 7.5872E-5
Pd111 ; 7.00982E-7 ; 4.48629E-7 ; 2.98E-6 ; 1.9072E-6 ; 1.1168E-4 ; 7.14752E-5
Pd111m ; 1.29997E-6 ; 8.31979E-7 ; 6.63E-6 ; 4.2432E-6 ; 4.2012E-4 ; 2.68877E-4
Pd112 ; 1.19197E-5 ; 7.62861E-6 ; 6.609E-5 ; 4.22976E-5 ; 0.00188509 ; 0.00120646
Pd113 ; 4.0809E-5 ; 2.61177E-5 ; 1.9688E-4 ; 1.26003E-4 ; 0.00685063 ; 0.0043844
Pd114 ; 8.1308E-5 ; 5.20371E-5 ; 3.5959E-4 ; 2.30138E-4 ; 0.00536657 ; 0.0034346
Pd115 ; 1.00467E-4 ; 6.42992E-5 ; 3.9244E-4 ; 2.51162E-4 ; 0.00810756 ; 0.00518884
Pd116 ; 9.24777E-5 ; 5.91857E-5 ; 4.2382E-4 ; 2.71245E-4 ; 0.00742383 ; 0.00475125
Pd117 ; 5.36087E-5 ; 3.43095E-5 ; 2.0086E-4 ; 1.2855E-4 ; 0.00532822 ; 0.00341006
Pd118 ; 2.39594E-5 ; 1.5334E-5 ; 7.119E-5 ; 4.55616E-5 ; 0.00299787 ; 0.00191864
Pd119 ; 5.00987E-6 ; 3.20632E-6 ; 1.112E-5 ; 7.1168E-6 ; 0.00126037 ; 8.06636E-4
Pd120 ; 7.9198E-7 ; 5.06867E-7 ; 1.21E-6 ; 7.744E-7 ; 4.0311E-4 ; 2.5799E-4
Pd121 ; 6.15985E-8 ; 3.9423E-8 ; 9.27E-8 ; 5.9328E-8 ; 1.105E-4 ; 7.072E-5
Pd122 ; 5.98985E-9 ; 3.8335E-9 ; 4.41E-9 ; 2.8224E-9 ; 1.878E-5 ; 1.20192E-5
Pd123 ; 0.0 ; 0.0 ; 9.45E-11 ; 6.048E-11 ; 2.71E-6 ; 1.7344E-6
Pd124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.73E-7 ; 1.7472E-7
Pd125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.76E-8 ; 1.1264E-8
Pd126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.58E-9 ; 1.0112E-9
Pd127 ; 0.0 ; 0.0 ;  ;  ; 4.45987E-10 ; 2.85432E-10
Pd128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.69E-11 ; 1.0816E-11
Pd129 ; 3.82372E-13 ; 2.44718E-13 ; 2.31202E-13 ; 1.47969E-13 ;  ; 
Pd130 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag103 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag105m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.99E-14 ; 3.1936E-14
Ag106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.09E-13 ; 2.6176E-13
Ag106m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.86E-12 ; 1.1904E-12
Ag107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.84E-12 ; 4.3776E-12
Ag107m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.86E-11 ; 5.0304E-11
Ag108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.17E-9 ; 7.488E-10
Ag108m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.17E-9 ; 7.488E-10
Ag109 ; 9.59976E-14 ; 6.14385E-14 ; 6.05E-13 ; 3.872E-13 ; 2.14E-8 ; 1.3696E-8
Ag109m ; 9.59976E-14 ; 6.14385E-14 ; 6.05E-13 ; 3.872E-13 ; 2.14E-8 ; 1.3696E-8
Ag110 ; 1.08997E-11 ; 6.97582E-12 ; 4.65E-11 ; 2.976E-11 ; 1.04E-7 ; 6.656E-8
Ag110m ; 2.54994E-11 ; 1.63196E-11 ; 1.26E-10 ; 8.064E-11 ; 4.73E-7 ; 3.0272E-7
Ag111 ; 2.79993E-10 ; 1.79196E-10 ; 1.52E-9 ; 9.728E-10 ; 4.88E-7 ; 3.1232E-7
Ag111m ; 1.87995E-9 ; 1.20317E-9 ; 1.11E-8 ; 7.104E-9 ; 5.61E-6 ; 3.5904E-6
Ag112 ; 3.45991E-8 ; 1.55696E-8 ; 2.69E-7 ; 1.7216E-7 ; 4.952E-5 ; 3.16928E-5
Ag113 ; 9.42976E-8 ; 6.03505E-8 ; 4.47E-7 ; 2.8608E-7 ; 1.656E-5 ; 1.05984E-5
Ag113m ; 6.30984E-7 ; 4.0383E-7 ; 3.28E-6 ; 2.0992E-6 ; 1.9043E-4 ; 1.21875E-4
Ag114 ; 3.19992E-6 ; 2.04795E-6 ; 1.69E-5 ; 1.0816E-5 ; 7.0322E-4 ; 4.50061E-4
Ag115 ; 1.23997E-5 ; 7.9358E-6 ; 3.797E-5 ; 2.43008E-5 ; 0.00110278 ; 7.05779E-4
Ag115m ; 1.23997E-5 ; 7.9358E-6 ; 3.797E-5 ; 2.43008E-5 ; 0.00110278 ; 7.05779E-4
Ag116 ; 1.55096E-5 ; 9.92615E-6 ; 9.407E-5 ; 6.02048E-5 ; 0.0021357 ; 0.00136685
Ag116m ; 1.55096E-5 ; 9.92615E-6 ; 9.407E-5 ; 6.02048E-5 ; 0.0021357 ; 0.00136685
Ag117 ; 3.49691E-5 ; 2.23802E-5 ; 1.7399E-4 ; 1.11354E-4 ; 0.00313357 ; 0.00200548
Ag117m ; 3.49691E-5 ; 2.23802E-5 ; 1.7399E-4 ; 1.11354E-4 ; 0.00313357 ; 0.00200548
Ag118 ; 3.34292E-5 ; 2.13947E-5 ; 1.456E-4 ; 9.3184E-5 ; 0.00361197 ; 0.00231166
Ag118m ; 3.34292E-5 ; 2.13947E-5 ; 1.456E-4 ; 9.3184E-5 ; 0.00361197 ; 0.00231166
Ag119 ; 5.86585E-5 ; 3.75415E-5 ; 1.9026E-4 ; 1.21766E-4 ; 0.00628958 ; 0.00402533
Ag120 ; 1.10547E-5 ; 7.07502E-6 ; 2.6755E-5 ; 1.71232E-5 ; 0.0021184 ; 0.00135578
Ag120m ; 1.10547E-5 ; 7.07502E-6 ; 2.6755E-5 ; 1.71232E-5 ; 0.0021184 ; 0.00135578
Ag121 ; 8.0298E-6 ; 5.13907E-6 ; 1.796E-5 ; 1.14944E-5 ; 0.00254829 ; 0.0016309
Ag122 ; 1.01497E-6 ; 6.49584E-7 ; 1.125E-6 ; 7.2E-7 ; 4.84725E-4 ; 3.10224E-4
Ag122m ; 1.01497E-6 ; 6.49584E-7 ; 1.125E-6 ; 7.2E-7 ; 4.84725E-4 ; 3.10224E-4
Ag123 ; 6.93983E-10 ; 4.44149E-10 ; 2.23E-7 ; 1.4272E-7 ; 3.1851E-4 ; 2.03846E-4
Ag124 ; 7.21982E-11 ; 4.62068E-11 ; 2.19E-12 ; 1.4016E-12 ; 7.595E-5 ; 4.8608E-5
Ag125 ; 8.93978E-12 ; 5.72146E-12 ; 2.03E-13 ; 1.2992E-13 ; 1.172E-5 ; 7.5008E-6
Ag126 ; 7.42981E-13 ; 4.75508E-13 ; 1.44E-14 ; 9.216E-15 ; 2.38E-6 ; 1.5232E-6
Ag127 ; 7.37981E-14 ; 4.72308E-14 ; 0.0 ; 0.0 ; 5.99554E-7 ; 3.83714E-7
Ag128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.41E-8 ; 5.3824E-8
Ag129 ; 5.97133E-9 ; 3.82165E-9 ; 3.83498E-9 ; 2.45439E-9 ; 1.84321E-9 ; 1.17965E-9
Ag130 ; 4.19989E-11 ; 2.68793E-11 ; 2.7E-11 ; 1.728E-11 ; 1.55E-10 ; 9.91999E-11
Ag131 ; 1.41775E-12 ; 9.07358E-13 ; 6.96171E-13 ; 4.45549E-13 ;  ; 
Cd105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.89E-13 ; 1.2096E-13
Cd109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.28E-12 ; 5.2992E-12
Cd110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.79E-10 ; 1.7856E-10
Cd111 ; 5.32987E-14 ; 3.41111E-14 ; 3.34E-13 ; 2.1376E-13 ; 9.99999E-10 ; 6.4E-10
Cd111m ; 1.77996E-13 ; 1.13917E-13 ; 1.26E-12 ; 8.064E-13 ; 6.14E-9 ; 3.9296E-9
Cd112 ; 2.45994E-11 ; 1.57436E-11 ; 1.86E-10 ; 1.1904E-10 ; 1.39E-7 ; 8.89599E-8
Cd113 ; 3.42991E-10 ; 2.19514E-10 ; 1.64E-9 ; 1.0496E-9 ; 1.89E-7 ; 1.2096E-7
Cd113m ; 1.14997E-9 ; 7.35982E-10 ; 6.15E-9 ; 3.936E-9 ; 1.16E-6 ; 7.424E-7
Cd114 ; 3.00992E-8 ; 1.92635E-8 ; 1.63E-7 ; 1.0432E-7 ; 1.076E-5 ; 6.8864E-6
Cd115 ; 1.31997E-7 ; 8.44779E-8 ; 4.36E-7 ; 2.7904E-7 ; 1.064E-5 ; 6.8096E-6
Cd115m ; 4.41989E-7 ; 2.82873E-7 ; 1.64E-6 ; 1.0496E-6 ; 6.536E-5 ; 4.18304E-5
Cd116 ; 3.17992E-6 ; 2.03515E-6 ; 2.236E-5 ; 1.43104E-5 ; 3.1809E-4 ; 2.03577E-4
Cd117 ; 3.73991E-6 ; 2.39354E-6 ; 2.18E-5 ; 1.3952E-5 ; 1.3847E-4 ; 8.86207E-5
Cd117m ; 1.25197E-5 ; 8.0126E-6 ; 8.202E-5 ; 5.24928E-5 ; 8.5059E-4 ; 5.44377E-4
Cd118 ; 6.22284E-5 ; 3.98262E-5 ; 3.3637E-4 ; 2.15277E-4 ; 0.00237267 ; 0.00151851
Cd119 ; 5.70086E-5 ; 3.64855E-5 ; 2.4971E-4 ; 1.59814E-4 ; 0.00212165 ; 0.00135786
Cd119m ; 5.70086E-5 ; 3.64855E-5 ; 2.4971E-4 ; 1.59814E-4 ; 0.00212165 ; 0.00135786
Cd120 ; 1.68986E-4 ; 1.08151E-4 ; 5.3145E-4 ; 3.40128E-4 ; 0.00584142 ; 0.00373851
Cd121 ; 6.76633E-5 ; 4.33045E-5 ; 2.0682E-4 ; 1.32365E-4 ; 0.00398467 ; 0.00255019
Cd121m ; 6.76633E-5 ; 4.33045E-5 ; 2.0682E-4 ; 1.32365E-4 ; 0.00398467 ; 0.00255019
Cd122 ; 1.48876E-4 ; 9.52808E-5 ; 2.0607E-4 ; 1.31885E-4 ; 0.00593828 ; 0.0038005
Cd123 ; 2.16495E-5 ; 1.38557E-5 ; 5.26E-5 ; 3.3664E-5 ; 0.0042193 ; 0.00270035
Cd124 ; 9.74976E-6 ; 6.23984E-6 ; 2.11E-6 ; 1.3504E-6 ; 0.00227016 ; 0.0014529
