Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Cd114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd115 ; 0.0 ; 0.0 ; 1.25E-10 ; 8.0E-11 ; 0.0 ; 0.0
Cd115m ; 0.0 ; 0.0 ; 4.7E-10 ; 3.008E-10 ; 0.0 ; 0.0
Cd116 ; 1.08E-8 ; 6.912E-9 ; 3.81E-8 ; 2.4384E-8 ; 2.18E-7 ; 1.3952E-7
Cd117 ; 5.0E-8 ; 3.2E-8 ; 1.79E-7 ; 1.1456E-7 ; 1.53E-6 ; 9.792E-7
Cd117m ; 1.67E-7 ; 1.0688E-7 ; 6.72E-7 ; 4.3008E-7 ; 5.14E-6 ; 3.2896E-6
Cd118 ; 3.48E-6 ; 2.2272E-6 ; 9.54E-6 ; 6.1056E-6 ; 8.811E-5 ; 5.63904E-5
Cd119 ; 1.325E-5 ; 8.48E-6 ; 3.202E-5 ; 2.04928E-5 ; 2.6261E-4 ; 1.6807E-4
Cd119m ; 1.325E-5 ; 8.48E-6 ; 3.202E-5 ; 2.04928E-5 ; 2.6261E-4 ; 1.6807E-4
Cd120 ; 8.841E-5 ; 5.65824E-5 ; 2.3727E-4 ; 1.51853E-4 ; 0.00183776 ; 0.00117617
Cd121 ; 6.3835E-5 ; 4.08544E-5 ; 2.2281E-4 ; 1.42598E-4 ; 0.00174933 ; 0.00111957
Cd121m ; 6.3835E-5 ; 4.08544E-5 ; 2.2281E-4 ; 1.42598E-4 ; 0.00174933 ; 0.00111957
Cd122 ; 1.7589E-4 ; 1.1257E-4 ; 5.7682E-4 ; 3.69165E-4 ; 0.00414924 ; 0.00265551
Cd123 ; 1.7676E-4 ; 1.13126E-4 ; 4.5192E-4 ; 2.89229E-4 ; 0.00256839 ; 0.00164377
Cd124 ; 1.1882E-4 ; 7.60448E-5 ; 2.5188E-4 ; 1.61203E-4 ; 4.3869E-4 ; 2.80762E-4
Cd125 ; 6.93E-6 ; 4.4352E-6 ; 1.598E-5 ; 1.02272E-5 ; 1.2734E-4 ; 8.14976E-5
Cd126 ; 4.15E-6 ; 2.656E-6 ; 5.37E-6 ; 3.4368E-6 ; 2.543E-5 ; 1.62752E-5
Cd127 ; 1.2E-6 ; 7.68E-7 ; 1.48E-6 ; 9.472E-7 ; 3.37E-6 ; 2.1568E-6
Cd128 ; 3.41E-7 ; 2.1824E-7 ; 4.06E-7 ; 2.5984E-7 ; 3.27E-7 ; 2.0928E-7
Cd129 ; 6.56E-8 ; 4.1984E-8 ; 8.3E-8 ; 5.312E-8 ; 1.36E-8 ; 8.704E-9
Cd130 ; 8.41E-9 ; 5.3824E-9 ; 8.05E-9 ; 5.152E-9 ; 1.471E-5 ; 9.4144E-6
Cd131 ; 3.71989E-6 ; 2.38073E-6 ; 4.36981E-6 ; 2.79668E-6 ; 1.23971E-6 ; 7.93414E-7
Cd132 ; 2.24994E-7 ; 1.43996E-7 ; 2.7399E-7 ; 1.75354E-7 ; 8.98821E-8 ; 5.75246E-8
Cd133 ; 1.78587E-8 ; 1.14296E-8 ; 2.632E-8 ; 1.68448E-8 ; 2.05665E-9 ; 1.31625E-9
Cd134 ; 5.99E-11 ; 3.8336E-11 ; 6.55E-11 ; 4.192E-11 ; 5.24E-11 ; 3.3536E-11
Cd135 ; 1.71987E-12 ; 1.10072E-12 ; 2.47494E-12 ; 1.58396E-12 ;  ; 
Cd136 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In112m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In114m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In115 ; 0.0 ; 0.0 ; 1.06E-14 ; 6.784E-15 ; 0.0 ; 0.0
In115m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In116 ; 1.58E-13 ; 1.0112E-13 ; 1.15333E-12 ; 7.38133E-13 ; 2.05333E-11 ; 1.31413E-11
In116m ; 1.58E-13 ; 1.0112E-13 ; 1.15333E-12 ; 7.38133E-13 ; 2.05333E-11 ; 1.31413E-11
In116n ; 1.58E-13 ; 1.0112E-13 ; 1.15333E-12 ; 7.38133E-13 ; 2.05333E-11 ; 1.31413E-11
In117 ; 4.21E-11 ; 2.6944E-11 ; 3.03E-10 ; 1.9392E-10 ; 6.33E-9 ; 4.0512E-9
In117m ; 9.88E-12 ; 6.3232E-12 ; 6.2E-11 ; 3.968E-11 ; 1.49E-9 ; 9.536E-10
In118 ; 2.35E-9 ; 1.504E-9 ; 1.12E-8 ; 7.168E-9 ; 3.06E-7 ; 1.9584E-7
In118m ; 3.92E-10 ; 2.5088E-10 ; 1.58E-9 ; 1.0112E-9 ; 5.1E-8 ; 3.264E-8
In118n ; 3.92E-10 ; 2.5088E-10 ; 1.58E-9 ; 1.0112E-9 ; 5.1E-8 ; 3.264E-8
In119 ; 9.13E-8 ; 5.8432E-8 ; 3.57E-7 ; 2.2848E-7 ; 7.36E-6 ; 4.7104E-6
In119m ; 2.14E-8 ; 1.3696E-8 ; 7.31E-8 ; 4.6784E-8 ; 1.73E-6 ; 1.1072E-6
In120 ; 4.24E-7 ; 2.7136E-7 ; 1.72667E-6 ; 1.10507E-6 ; 3.77467E-5 ; 2.41579E-5
In120m ; 4.24E-7 ; 2.7136E-7 ; 1.72667E-6 ; 1.10507E-6 ; 3.77467E-5 ; 2.41579E-5
In120n ; 4.24E-7 ; 2.7136E-7 ; 1.72667E-6 ; 1.10507E-6 ; 3.77467E-5 ; 2.41579E-5
In121 ; 6.28E-6 ; 4.0192E-6 ; 3.14E-5 ; 2.0096E-5 ; 5.6413E-4 ; 3.61043E-4
In121m ; 1.47E-6 ; 9.408E-7 ; 6.43E-6 ; 4.1152E-6 ; 1.3233E-4 ; 8.46912E-5
In122 ; 1.052E-5 ; 6.7328E-6 ; 4.56267E-5 ; 2.92011E-5 ; 0.00130488 ; 8.35123E-4
In122m ; 1.052E-5 ; 6.7328E-6 ; 4.56267E-5 ; 2.92011E-5 ; 6.52445E-4 ; 4.17565E-4
In122n ; 1.052E-5 ; 6.7328E-6 ; 4.56267E-5 ; 2.92011E-5 ; 6.52445E-4 ; 4.17565E-4
In123 ; 9.562E-5 ; 6.11968E-5 ; 3.0412E-4 ; 1.94637E-4 ; 0.00398427 ; 0.00254993
In123m ; 2.243E-5 ; 1.43552E-5 ; 6.229E-5 ; 3.98656E-5 ; 9.3458E-4 ; 5.98131E-4
In124 ; 1.0994E-4 ; 7.03616E-5 ; 2.7994E-4 ; 1.79162E-4 ; 0.00445276 ; 0.00284976
In124m ; 1.0994E-4 ; 7.03616E-5 ; 2.7994E-4 ; 1.79162E-4 ; 0.00445276 ; 0.00284976
In125 ; 1.8249E-4 ; 1.16794E-4 ; 4.3252E-4 ; 2.76813E-4 ; 0.00457254 ; 0.00292643
In125m ; 1.8249E-4 ; 1.16794E-4 ; 4.3252E-4 ; 2.76813E-4 ; 0.00457254 ; 0.00292643
In126 ; 2.6738E-4 ; 1.71123E-4 ; 3.87885E-4 ; 2.48246E-4 ; 0.00363897 ; 0.00232894
In126m ; 2.6738E-4 ; 1.71123E-4 ; 3.87885E-4 ; 2.48246E-4 ; 0.00363897 ; 0.00232894
In127 ; 3.0803E-4 ; 1.97139E-4 ; 4.1546E-4 ; 2.65894E-4 ; 0.00210878 ; 0.00134962
In127m ; 3.0803E-4 ; 1.97139E-4 ; 4.1546E-4 ; 2.65894E-4 ; 0.00210878 ; 0.00134962
In128 ; 2.75615E-4 ; 1.76394E-4 ; 3.6921E-4 ; 2.36294E-4 ; 0.0011059 ; 7.07776E-4
In128m ; 2.75615E-4 ; 1.76394E-4 ; 3.6921E-4 ; 2.36294E-4 ; 0.0011059 ; 7.07776E-4
In129 ; 2.5036E-4 ; 1.6023E-4 ; 3.4962E-4 ; 2.23757E-4 ; 2.8302E-4 ; 1.81133E-4
In129m ; 2.5036E-4 ; 1.6023E-4 ; 3.4962E-4 ; 2.23757E-4 ; 2.8302E-4 ; 1.81133E-4
In130 ; 8.47033E-5 ; 5.42101E-5 ; 9.883E-5 ; 6.32512E-5 ; 4.53717E-4 ; 2.90379E-4
In130m ; 8.47033E-5 ; 5.42101E-5 ; 9.883E-5 ; 6.32512E-5 ; 4.53717E-4 ; 2.90379E-4
In130n ; 8.47033E-5 ; 5.42101E-5 ; 9.883E-5 ; 6.32512E-5 ; 4.53717E-4 ; 2.90379E-4
In131 ; 3.84495E-4 ; 2.46077E-4 ; 4.3358E-4 ; 2.77491E-4 ; 1.5774E-4 ; 1.00954E-4
In131m ; 3.84495E-4 ; 2.46077E-4 ; 4.3358E-4 ; 2.77491E-4 ; 1.5774E-4 ; 1.00954E-4
In132 ; 1.5116E-4 ; 9.67424E-5 ; 1.7175E-4 ; 1.0992E-4 ; 6.422E-5 ; 4.11008E-5
In133 ; 1.66021E-5 ; 1.06254E-5 ; 1.81637E-5 ; 1.16248E-5 ; 5.40795E-6 ; 3.46108E-6
In134 ; 6.67E-7 ; 4.2688E-7 ; 6.48E-7 ; 4.1472E-7 ; 3.13E-7 ; 2.0032E-7
In135 ; 3.7763E-8 ; 2.41683E-8 ; 3.55539E-8 ; 2.27545E-8 ; 3.94569E-9 ; 2.52524E-9
In136 ; 1.64E-10 ; 1.0496E-10 ; 1.56E-10 ; 9.984E-11 ; 2.76E-10 ; 1.7664E-10
In137 ; 2.10361E-12 ; 1.34631E-12 ; 1.83492E-12 ; 1.17435E-12 ; 1.21586E-11 ; 7.78152E-12
Sn111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn116 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn117 ; 0.0 ; 0.0 ; 5.05E-15 ; 3.232E-15 ; 3.73E-13 ; 2.3872E-13
Sn117m ; 0.0 ; 0.0 ; 5.05E-15 ; 3.232E-15 ; 3.73E-13 ; 2.3872E-13
Sn118 ; 2.45E-13 ; 1.568E-13 ; 1.85E-12 ; 1.184E-12 ; 1.6E-10 ; 1.024E-10
Sn119 ; 7.58E-12 ; 4.8512E-12 ; 4.32E-11 ; 2.7648E-11 ; 3.22E-9 ; 2.0608E-9
Sn119m ; 2.54E-11 ; 1.6256E-11 ; 1.62E-10 ; 1.0368E-10 ; 1.08E-8 ; 6.912E-9
Sn120 ; 1.82E-9 ; 1.1648E-9 ; 1.11E-8 ; 7.104E-9 ; 6.69E-7 ; 4.2816E-7
Sn121 ; 1.14E-8 ; 7.296E-9 ; 7.23E-8 ; 4.6272E-8 ; 4.22E-6 ; 2.7008E-6
Sn121m ; 2.8E-8 ; 1.792E-8 ; 2.06E-7 ; 1.3184E-7 ; 1.032E-5 ; 6.6048E-6
Sn122 ; 7.3E-7 ; 4.672E-7 ; 4.08E-6 ; 2.6112E-6 ; 1.8831E-4 ; 1.20518E-4
Sn123 ; 6.22E-6 ; 3.9808E-6 ; 2.437E-5 ; 1.55968E-5 ; 8.0872E-4 ; 5.17581E-4
Sn123m ; 2.54E-6 ; 1.6256E-6 ; 8.56E-6 ; 5.4784E-6 ; 3.3032E-4 ; 2.11405E-4
Sn124 ; 6.499E-5 ; 4.15936E-5 ; 1.8631E-4 ; 1.19238E-4 ; 0.00141891 ; 9.08103E-4
Sn125 ; 1.3054E-4 ; 8.35456E-5 ; 3.0161E-4 ; 1.9303E-4 ; 0.00285218 ; 0.0018254
Sn125m ; 5.332E-5 ; 3.41248E-5 ; 1.0597E-4 ; 6.78208E-5 ; 0.00116497 ; 7.45581E-4
Sn126 ; 6.4545E-4 ; 4.13088E-4 ; 8.9728E-4 ; 5.74259E-4 ; 0.00829809 ; 0.00531078
Sn127 ; 0.00103393 ; 6.61715E-4 ; 0.00142365 ; 9.11136E-4 ; 0.0117447 ; 0.00270127
Sn127m ; 4.2231E-4 ; 2.70278E-4 ; 5.002E-4 ; 3.20128E-4 ; 0.00365798 ; 0.00234111
Sn128 ; 0.00175827 ; 0.00112529 ; 0.00216279 ; 0.00138419 ; 0.0104069 ; 0.00666043
Sn128m ; 0.00175827 ; 0.00112529 ; 0.00216279 ; 0.00138419 ; 0.0104069 ; 0.00666043
Sn129 ; 0.0052302 ; 0.00334733 ; 0.00811308 ; 0.00365089 ; 0.0146504 ; 0.00468813
Sn129m ; 0.00213496 ; 0.00136637 ; 0.00263164 ; 0.00168425 ; 0.00597682 ; 0.00382517
Sn130 ; 0.00676002 ; 0.00432641 ; 0.0081091 ; 0.00518982 ; 0.00628814 ; 0.00402441
Sn130m ; 0.00676002 ; 0.00432641 ; 0.0081091 ; 0.00518982 ; 0.00628814 ; 0.00402441
Sn131 ; 0.00662285 ; 0.00423862 ; 0.00718847 ; 0.00460062 ; 0.0037545 ; 0.00240288
Sn131m ; 0.00662285 ; 0.00423862 ; 0.00718847 ; 0.00460062 ; 0.0037545 ; 0.00240288
Sn132 ; 0.0101102 ; 0.00323525 ; 0.0103877 ; 0.00332407 ; 0.00406368 ; 0.00260076
Sn133 ; 0.00353493 ; 0.00226236 ; 0.00350813 ; 0.0022452 ; 9.5791E-4 ; 6.13063E-4
Sn134 ; 6.4604E-4 ; 4.13466E-4 ; 5.4497E-4 ; 3.48781E-4 ; 1.5463E-4 ; 9.89632E-5
Sn135 ; 5.24422E-5 ; 3.3563E-5 ; 3.97444E-5 ; 2.54364E-5 ; 1.68061E-5 ; 1.07559E-5
Sn136 ; 2.52E-6 ; 1.6128E-6 ; 1.94E-6 ; 1.2416E-6 ; 1.05E-6 ; 6.72E-7
Sn137 ; 6.89979E-8 ; 4.41587E-8 ; 4.26982E-8 ; 2.73268E-8 ; 5.17879E-8 ; 3.31442E-8
Sn138 ; 1.28E-9 ; 8.192E-10 ; 1.1E-9 ; 7.04E-10 ; 1.8E-9 ; 1.152E-9
Sn139 ; 1.27517E-11 ; 8.1611E-12 ; 1.62878E-11 ; 1.04242E-11 ; 1.00361E-10 ; 6.42312E-11
Sn140 ; 1.12584E-12 ; 7.20538E-13 ; 1.58485E-12 ; 1.0143E-12 ;  ; 
Sb113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb118 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb118m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb119 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.76E-12 ; 1.1264E-12
Sb120 ; 2.22E-14 ; 1.4208E-14 ; 2.43E-13 ; 1.5552E-13 ; 1.38E-10 ; 8.832E-11
Sb120m ; 3.2E-14 ; 2.048E-14 ; 4.14E-13 ; 2.6496E-13 ; 1.98E-10 ; 1.2672E-10
Sb121 ; 5.88E-12 ; 3.7632E-12 ; 7.56E-11 ; 4.8384E-11 ; 2.73E-8 ; 1.7472E-8
Sb122 ; 1.88E-10 ; 1.2032E-10 ; 1.64E-9 ; 1.0496E-9 ; 6.19E-7 ; 3.9616E-7
Sb122m ; 2.12E-10 ; 1.3568E-10 ; 2.18E-9 ; 1.3952E-9 ; 6.98E-7 ; 4.4672E-7
Sb123 ; 2.29E-8 ; 1.4656E-8 ; 1.31E-7 ; 8.384E-8 ; 2.801E-5 ; 1.79264E-5
Sb124 ; 1.95333E-7 ; 1.25013E-7 ; 8.2E-7 ; 5.248E-7 ; 1.25333E-7 ; 8.02134E-8
Sb124m ; 1.95333E-7 ; 1.25013E-7 ; 8.2E-7 ; 5.248E-7 ; 1.25333E-7 ; 8.02134E-8
Sb124n ; 1.95333E-7 ; 1.25013E-7 ; 8.2E-7 ; 5.248E-7 ; 1.25333E-7 ; 8.02134E-8
Sb125 ; 1.61E-7 ; 1.0304E-7 ; 3.67E-7 ; 2.3488E-7 ; 4.88E-6 ; 3.1232E-6
Sb126 ; 5.56E-7 ; 3.5584E-7 ; 9.86E-7 ; 6.3104E-7 ; 1.592E-5 ; 1.01888E-5
Sb126m ; 4.735E-7 ; 3.0304E-7 ; 6.8E-7 ; 4.352E-7 ; 1.3555E-5 ; 8.6752E-6
Sb126n ; 4.735E-7 ; 3.0304E-7 ; 6.8E-7 ; 4.352E-7 ; 1.3555E-5 ; 8.6752E-6
Sb127 ; 1.293E-5 ; 8.2752E-6 ; 1.873E-5 ; 1.19872E-5 ; 2.5271E-4 ; 1.61734E-4
Sb128 ; 3.043E-5 ; 1.94752E-5 ; 4.418E-5 ; 2.82752E-5 ; 5.8751E-4 ; 3.76007E-4
Sb128m ; 5.181E-5 ; 3.31584E-5 ; 6.102E-5 ; 3.90528E-5 ; 0.00100036 ; 6.40231E-4
Sb129 ; 5.7753E-4 ; 3.69619E-4 ; 8.6455E-4 ; 5.53312E-4 ; 0.00538985 ; 0.00344951
Sb130 ; 9.3618E-4 ; 5.99155E-4 ; 0.00148232 ; 9.48685E-4 ; 0.00505215 ; 0.00323338
Sb130m ; 0.001594 ; 0.00102016 ; 0.00204699 ; 0.00131007 ; 0.00860224 ; 0.00550544
Sb131 ; 0.0110946 ; 0.00355027 ; 0.0136079 ; 0.00435451 ; 0.0197582 ; 0.00454438
Sb132 ; 0.0126555 ; 0.00404975 ; 0.0135212 ; 0.00432677 ; 0.0153168 ; 0.00490138
Sb132m ; 0.0091643 ; 0.00586515 ; 0.0119905 ; 0.00383695 ; 0.0110915 ; 0.00354928
Sb133 ; 0.0280043 ; 0.00896136 ; 0.0307245 ; 0.00983185 ; 0.0161965 ; 0.00518289
Sb134 ; 0.00776327 ; 0.00496849 ; 0.00730477 ; 0.00467505 ; 0.00343893 ; 0.00220091
Sb134m ; 0.00776327 ; 0.00496849 ; 0.00730477 ; 0.00467505 ; 0.00343893 ; 0.00220091
Sb135 ; 0.00526546 ; 0.00336989 ; 0.00429146 ; 0.00274653 ; 0.00202253 ; 0.00129442
Sb136 ; 8.3149E-4 ; 5.32154E-4 ; 6.6861E-4 ; 4.2791E-4 ; 3.3343E-4 ; 2.13395E-4
Sb137 ; 9.667E-5 ; 6.18688E-5 ; 6.027E-5 ; 3.85728E-5 ; 4.398E-5 ; 2.81472E-5
Sb138 ; 5.68E-6 ; 3.6352E-6 ; 4.63E-6 ; 2.9632E-6 ; 4.03E-6 ; 2.5792E-6
Sb139 ; 2.79987E-7 ; 1.79192E-7 ; 2.33984E-7 ; 1.4975E-7 ; 2.639E-7 ; 1.68896E-7
Sb140 ; 2.09956E-8 ; 1.34372E-8 ; 1.93176E-8 ; 1.23633E-8 ; 3.05321E-9 ; 1.95405E-9
Sb141 ; 2.28579E-11 ; 1.4629E-11 ; 3.63449E-11 ; 2.32608E-11 ; 3.63592E-10 ; 2.32699E-10
Sb142 ; 2.0301E-12 ; 1.29926E-12 ; 2.36635E-12 ; 1.51447E-12 ; 1.06354E-11 ; 6.80668E-12
Sb143 ; 9.30819E-13 ; 5.95724E-13 ;  ;  ;  ; 
Te115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te119 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te120 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.35E-14 ; 8.64E-15
Te121 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.105E-12 ; 1.3472E-12
Te121m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.105E-12 ; 1.3472E-12
Te122 ; 1.88E-14 ; 1.2032E-14 ; 3.01E-13 ; 1.9264E-13 ; 7.89E-10 ; 5.0496E-10
Te123 ; 9.3E-13 ; 5.952E-13 ; 7.63E-12 ; 4.8832E-12 ; 1.43E-8 ; 9.152E-9
Te123m ; 3.11E-12 ; 1.9904E-12 ; 2.87E-11 ; 1.8368E-11 ; 4.8E-8 ; 3.072E-8
Te124 ; 5.08E-10 ; 3.2512E-10 ; 3.09E-9 ; 1.9776E-9 ; 4.36E-14 ; 2.7904E-14
Te125 ; 2.47E-14 ; 1.5808E-14 ; 4.91E-14 ; 3.1424E-14 ; 6.85E-13 ; 4.384E-13
Te125m ; 8.28E-14 ; 5.2992E-14 ; 1.85E-13 ; 1.184E-13 ; 2.29E-12 ; 1.4656E-12
Te126 ; 4.06E-12 ; 2.5984E-12 ; 6.2E-12 ; 3.968E-12 ; 1.36E-10 ; 8.704E-11
Te127 ; 3.56E-11 ; 2.2784E-11 ; 4.62E-11 ; 2.9568E-11 ; 1.18E-9 ; 7.552E-10
Te127m ; 8.72E-11 ; 5.5808E-11 ; 1.32E-10 ; 8.448E-11 ; 2.9E-9 ; 1.856E-9
Te128 ; 3.6E-9 ; 2.304E-9 ; 4.51E-9 ; 2.8864E-9 ; 1.48E-7 ; 9.472E-8
Te129 ; 2.68E-8 ; 1.7152E-8 ; 3.59E-8 ; 2.2976E-8 ; 8.6E-7 ; 5.504E-7
Te129m ; 6.56E-8 ; 4.1984E-8 ; 1.02E-7 ; 6.528E-8 ; 2.11E-6 ; 1.3504E-6
Te130 ; 2.04E-6 ; 1.3056E-6 ; 2.99E-6 ; 1.9136E-6 ; 0.00175656 ; 0.0011242
Te131 ; 3.0621E-4 ; 1.95974E-4 ; 3.8882E-4 ; 2.48845E-4 ; 0.00387376 ; 0.00247921
Te131m ; 7.4968E-4 ; 4.79795E-4 ; 0.00181903 ; 5.8209E-4 ; 0.00606653 ; 0.00388258
Te132 ; 0.00754129 ; 0.00482643 ; 0.00863663 ; 0.00388648 ; 0.0204938 ; 0.00471357
Te133 ; 0.00748159 ; 0.00478822 ; 0.0079044 ; 0.00505882 ; 0.00899878 ; 0.00575922
Te133m ; 0.0183166 ; 0.00586133 ; 0.0224969 ; 0.00719899 ; 0.0220317 ; 0.00705016
Te134 ; 0.0510263 ; 0.0163284 ; 0.050008 ; 0.0115018 ; 0.0321611 ; 0.0102916
Te135 ; 0.0472921 ; 0.0151335 ; 0.0409209 ; 0.0130947 ; 0.0238344 ; 0.00762701
Te136 ; 0.0288303 ; 0.00922569 ; 0.0232753 ; 0.00744808 ; 0.00976005 ; 0.00624643
Te137 ; 0.0097613 ; 0.00624723 ; 0.00617525 ; 0.00395216 ; 0.00328433 ; 0.00210197
Te138 ; 0.00226132 ; 0.00144725 ; 0.00170194 ; 0.00108924 ; 7.6721E-4 ; 4.91015E-4
Te139 ; 3.2057E-4 ; 2.05165E-4 ; 2.422E-4 ; 1.55008E-4 ; 1.3009E-4 ; 8.32576E-5
Te140 ; 3.4329E-5 ; 2.19706E-5 ; 2.54507E-5 ; 1.62884E-5 ; 1.5327E-5 ; 9.80925E-6
Te141 ; 7.49732E-7 ; 4.79829E-7 ; 8.4574E-7 ; 5.41274E-7 ; 1.54866E-6 ; 9.91145E-7
Te142 ; 7.8398E-8 ; 5.01747E-8 ; 6.48976E-8 ; 4.15345E-8 ; 5.33894E-8 ; 3.41692E-8
Te143 ; 3.05306E-8 ; 1.95396E-8 ; 9.30809E-11 ; 5.95718E-11 ; 6.15947E-10 ; 3.94206E-10
Te144 ; 1.02882E-11 ; 6.58448E-12 ; 1.50116E-11 ; 9.6074E-12 ; 8.43833E-11 ; 5.40053E-11
Te145 ; 8.41585E-13 ; 5.38614E-13 ; 1.19392E-12 ; 7.64108E-13 ;  ; 
I121 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I123 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.15E-11 ; 7.36E-12
I125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
I129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.61E-13 ; 4.8704E-13
I130 ; 2.66E-13 ; 1.7024E-13 ; 4.97E-13 ; 3.1808E-13 ; 1.602E-5 ; 1.02528E-5
I130m ; 1.14E-13 ; 7.296E-14 ; 1.84E-13 ; 1.1776E-13 ; 6.86E-6 ; 4.3904E-6
I131 ; 3.63E-6 ; 2.3232E-6 ; 7.31E-6 ; 4.6784E-6 ; 2.8944E-4 ; 1.85242E-4
I132 ; 4.053E-5 ; 2.59392E-5 ; 6.929E-5 ; 4.43456E-5 ; 8.2371E-4 ; 5.27175E-4
I132m ; 4.053E-5 ; 2.59392E-5 ; 6.929E-5 ; 4.43456E-5 ; 8.2371E-4 ; 5.27175E-4
I133 ; 5.6242E-4 ; 3.59949E-4 ; 8.6801E-4 ; 5.55526E-4 ; 0.00359928 ; 0.00230354
I133m ; 5.6242E-4 ; 3.59949E-4 ; 8.6801E-4 ; 5.55526E-4 ; 0.00359928 ; 0.00230354
I134 ; 0.00380161 ; 0.00243303 ; 0.00434071 ; 0.00277805 ; 0.010933 ; 0.00349855
I134m ; 0.0027535 ; 0.00176224 ; 0.00395411 ; 0.00253063 ; 0.00767067 ; 0.0034518
I135 ; 0.0216482 ; 0.00692741 ; 0.0235261 ; 0.00752834 ; 0.0325571 ; 0.00748814
I136 ; 0.0173225 ; 0.0055432 ; 0.0174141 ; 0.00557251 ; 0.0155549 ; 0.00497758
I136m ; 0.0171934 ; 0.00550188 ; 0.0173345 ; 0.00554703 ; 0.0155112 ; 0.00496359
I137 ; 0.0397494 ; 0.0127198 ; 0.0305965 ; 0.00979089 ; 0.0248686 ; 0.00795795
I138 ; 0.0240562 ; 0.007698 ; 0.0212822 ; 0.00681031 ; 0.0138877 ; 0.00444407
I139 ; 0.0118462 ; 0.00379079 ; 0.00995443 ; 0.00637084 ; 0.00578622 ; 0.00370318
I140 ; 0.00336631 ; 0.00215444 ; 0.00273063 ; 0.0017476 ; 0.00171663 ; 0.00109864
I141 ; 6.9698E-4 ; 4.46067E-4 ; 5.83654E-4 ; 3.73539E-4 ; 3.41351E-4 ; 2.18465E-4
I142 ; 8.147E-5 ; 5.21408E-5 ; 6.766E-5 ; 4.33024E-5 ; 4.209E-5 ; 2.69376E-5
