Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Mo93m ; 0.0 ; 0.0 ; 5.1E-15 ; 3.264E-15 ; 5.25148E-14 ; 3.36094E-14
Mo94 ; 4.59E-14 ; 2.9376E-14 ; 1.74E-12 ; 1.1136E-12 ; 1.14032E-11 ; 7.29805E-12
Mo95 ; 7.01E-12 ; 4.4864E-12 ; 1.8E-10 ; 1.152E-10 ; 8.72245E-10 ; 5.58237E-10
Mo96 ; 7.12E-10 ; 4.5568E-10 ; 9.19E-9 ; 5.8816E-9 ; 3.45097E-8 ; 2.20862E-8
Mo97 ; 3.43E-8 ; 2.1952E-8 ; 3.57E-7 ; 2.2848E-7 ; 8.5524E-7 ; 5.47354E-7
Mo98 ; 1.18E-6 ; 7.552E-7 ; 6.71E-6 ; 4.2944E-6 ; 1.35838E-5 ; 8.69364E-6
Mo99 ; 2.119E-5 ; 1.35616E-5 ; 7.641E-5 ; 4.89024E-5 ; 1.23455E-4 ; 7.9011E-5
Mo100 ; 2.0498E-4 ; 1.31187E-4 ; 6.2281E-4 ; 3.98598E-4 ; 8.894E-4 ; 5.69216E-4
Mo101 ; 0.00150356 ; 9.62278E-4 ; 0.00300137 ; 0.00192088 ; 0.00377571 ; 0.00241646
Mo102 ; 0.00567184 ; 0.00362998 ; 0.00947005 ; 0.00606083 ; 0.0106116 ; 0.00339572
Mo103 ; 0.0153866 ; 0.0049237 ; 0.0202048 ; 0.00646553 ; 0.0195555 ; 0.00625777
Mo104 ; 0.0214546 ; 0.00686546 ; 0.0235218 ; 0.00752697 ; 0.0237062 ; 0.00758599
Mo105 ; 0.0164015 ; 0.00524846 ; 0.018357 ; 0.00587424 ; 0.0181953 ; 0.00582248
Mo106 ; 0.0182677 ; 0.00584565 ; 0.0102751 ; 0.00328804 ; 0.0109429 ; 0.00350172
Mo107 ; 0.00716271 ; 0.00458413 ; 0.003872 ; 0.00247808 ; 0.00633471 ; 0.00405421
Mo108 ; 0.00296039 ; 0.00189465 ; 0.001146 ; 7.3344E-4 ; 0.00232808 ; 0.00148997
Mo109 ; 5.1048E-4 ; 3.26707E-4 ; 1.4209E-4 ; 9.09376E-5 ; 5.3373E-4 ; 3.41587E-4
Mo110 ; 7.513E-5 ; 4.80832E-5 ; 1.158E-5 ; 7.4112E-6 ; 1.04259E-4 ; 6.6726E-5
Mo111 ; 2.95971E-6 ; 1.89422E-6 ; 1.13601E-5 ; 7.27045E-6 ; 1.49254E-5 ; 9.55226E-6
Mo112 ; 1.49916E-6 ; 9.59461E-7 ; 3.80756E-7 ; 2.43684E-7 ; 1.83027E-6 ; 1.17137E-6
Mo113 ; 9.38013E-9 ; 6.00328E-9 ; 7.43897E-9 ; 4.76094E-9 ; 1.94542E-7 ; 1.24507E-7
Mo114 ; 5.79988E-10 ; 3.71192E-10 ; 1.75994E-10 ; 1.12636E-10 ; 8.81131E-9 ; 5.63924E-9
Mo115 ; 6.1944E-11 ; 3.96442E-11 ; 6.94421E-13 ; 4.44429E-13 ; 8.8733E-11 ; 5.67891E-11
Mo116 ; 3.71E-14 ; 2.3744E-14 ; 3.79E-14 ; 2.4256E-14 ; 1.03029E-11 ; 6.59385E-12
Mo117 ; 1.13541E-15 ; 7.26665E-16 ;  ;  ; 2.43797E-12 ; 1.5603E-12
Tc93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tc95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.39039E-14 ; 8.8985E-15
Tc95m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tc97 ; 3.33E-13 ; 2.1312E-13 ; 1.23E-11 ; 7.872E-12 ; 7.20202E-11 ; 4.6093E-11
Tc97m ; 3.33E-13 ; 2.1312E-13 ; 1.23E-11 ; 7.872E-12 ; 7.20202E-11 ; 4.6093E-11
Tc98 ; 6.56E-11 ; 4.1984E-11 ; 1.49E-9 ; 9.536E-10 ; 6.92195E-9 ; 4.43005E-9
Tc99 ; 4.25E-9 ; 2.72E-9 ; 4.3E-8 ; 2.752E-8 ; 1.63046E-7 ; 1.04349E-7
Tc99m ; 9.97E-10 ; 6.3808E-10 ; 8.81E-9 ; 5.6384E-9 ; 2.02057E-8 ; 1.29316E-8
Tc100 ; 1.46E-7 ; 9.344E-8 ; 1.33E-6 ; 8.512E-7 ; 3.89109E-6 ; 2.4903E-6
Tc101 ; 4.6E-6 ; 2.944E-6 ; 1.97E-5 ; 1.2608E-5 ; 4.75534E-5 ; 3.04342E-5
Tc102 ; 2.307E-5 ; 1.47648E-5 ; 9.244E-5 ; 5.91616E-5 ; 1.96195E-4 ; 1.25565E-4
Tc102m ; 2.307E-5 ; 1.47648E-5 ; 9.244E-5 ; 5.91616E-5 ; 1.96195E-4 ; 1.25565E-4
Tc103 ; 5.1649E-4 ; 3.30554E-4 ; 0.00115993 ; 7.42355E-4 ; 0.00199295 ; 0.00127549
Tc104 ; 0.00172761 ; 0.00110567 ; 0.00359481 ; 0.00230068 ; 0.00640771 ; 0.00410093
Tc105 ; 0.00489219 ; 0.003131 ; 0.00860098 ; 0.00387044 ; 0.0126545 ; 0.00404945
Tc106 ; 0.012531 ; 0.00400991 ; 0.0111715 ; 0.00357488 ; 0.0158703 ; 0.00507848
Tc107 ; 0.016749 ; 0.00535967 ; 0.0129532 ; 0.00414501 ; 0.0147016 ; 0.0047045
Tc108 ; 0.0141551 ; 0.00452963 ; 0.0109666 ; 0.0035093 ; 0.0109288 ; 0.00349723
Tc109 ; 0.00939825 ; 0.00422921 ; 0.00510145 ; 0.00326493 ; 0.00609382 ; 0.00390005
Tc110 ; 0.00375866 ; 0.00240554 ; 0.00172865 ; 0.00110634 ; 0.00291735 ; 0.0018671
Tc111 ; 7.3526E-4 ; 4.70566E-4 ; 2.8353E-4 ; 1.81459E-4 ; 0.00105593 ; 6.75793E-4
Tc112 ; 8.941E-5 ; 5.72224E-5 ; 4.695E-5 ; 3.0048E-5 ; 3.16769E-4 ; 2.02732E-4
Tc113 ; 1.11706E-5 ; 7.1492E-6 ; 3.83256E-6 ; 2.45284E-6 ; 6.75245E-5 ; 4.32157E-5
Tc114 ; 8.05E-7 ; 5.152E-7 ; 3.51E-7 ; 2.2464E-7 ; 1.02129E-5 ; 6.53624E-6
Tc115 ; 7.3768E-8 ; 4.72115E-8 ; 6.97323E-9 ; 4.46287E-9 ; 4.49213E-7 ; 2.87497E-7
Tc116 ; 8.95E-10 ; 5.728E-10 ; 8.49E-10 ; 5.4336E-10 ; 8.33234E-8 ; 5.3327E-8
Tc117 ; 3.6068E-11 ; 2.30835E-11 ; 2.89945E-12 ; 1.85565E-12 ; 1.23423E-8 ; 7.89907E-9
Tc118 ; 5.50001E-14 ; 3.52E-14 ; 1.07021E-13 ; 6.84935E-14 ; 9.01947E-11 ; 5.77246E-11
Tc119 ; 9.35633E-16 ; 5.98805E-16 ; 3.47755E-15 ; 2.22563E-15 ; 6.40092E-12 ; 4.09659E-12
Ru95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru97 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ru98 ; 0.0 ; 0.0 ; 1.62E-14 ; 1.0368E-14 ; 2.33066E-13 ; 1.49162E-13
Ru99 ; 3.84E-14 ; 2.4576E-14 ; 1.79E-12 ; 1.1456E-12 ; 1.84052E-11 ; 1.17793E-11
Ru100 ; 4.99E-12 ; 3.1936E-12 ; 1.49E-10 ; 9.536E-11 ; 1.19033E-9 ; 7.61814E-10
Ru101 ; 3.81E-10 ; 2.4384E-10 ; 7.03E-9 ; 4.4992E-9 ; 4.37123E-8 ; 2.79759E-8
Ru102 ; 1.99E-8 ; 1.2736E-8 ; 2.09E-7 ; 1.3376E-7 ; 1.13032E-6 ; 7.23403E-7
Ru103 ; 6.17E-7 ; 3.9488E-7 ; 4.06E-6 ; 2.5984E-6 ; 1.70948E-5 ; 1.09407E-5
Ru104 ; 9.4E-6 ; 6.016E-6 ; 3.817E-5 ; 2.44288E-5 ; 1.59405E-4 ; 1.02019E-4
Ru105 ; 6.682E-5 ; 4.27648E-5 ; 2.537E-4 ; 1.62368E-4 ; 8.80607E-4 ; 5.63589E-4
Ru106 ; 7.3019E-4 ; 4.67322E-4 ; 0.00111489 ; 7.1353E-4 ; 0.00241051 ; 0.00154272
Ru107 ; 1.8194E-4 ; 1.16442E-4 ; 2.984E-4 ; 1.90976E-4 ; 0.00362525 ; 0.00232016
Ru108 ; 6.6102E-4 ; 4.23053E-4 ; 8.5105E-4 ; 5.44672E-4 ; 0.00543453 ; 0.0034781
Ru109 ; 5.4534E-4 ; 3.49018E-4 ; 5.6371E-4 ; 3.60774E-4 ; 0.00353501 ; 0.00226241
Ru109m ; 5.4534E-4 ; 3.49018E-4 ; 5.6371E-4 ; 3.60774E-4 ; 0.00353501 ; 0.00226241
Ru110 ; 0.00155572 ; 9.95661E-4 ; 0.0012737 ; 8.15168E-4 ; 0.00775055 ; 0.00496035
Ru111 ; 6.251E-4 ; 4.00064E-4 ; 5.5963E-4 ; 3.58163E-4 ; 0.00654123 ; 0.00418639
Ru112 ; 3.9288E-4 ; 2.51443E-4 ; 3.9035E-4 ; 2.49824E-4 ; 0.00448511 ; 0.00287047
Ru113 ; 1.6214E-4 ; 1.0377E-4 ; 1.2525E-4 ; 8.016E-5 ; 0.00230924 ; 0.00147791
Ru114 ; 6.097E-5 ; 3.90208E-5 ; 3.863E-5 ; 2.47232E-5 ; 8.61732E-4 ; 5.51509E-4
Ru115 ; 5.67617E-6 ; 3.63275E-6 ; 7.98303E-6 ; 5.10914E-6 ; 2.32916E-4 ; 1.49066E-4
Ru116 ; 1.04E-6 ; 6.656E-7 ; 9.65E-7 ; 6.176E-7 ; 4.57929E-5 ; 2.93074E-5
Ru117 ; 6.41639E-8 ; 4.10649E-8 ; 6.46971E-8 ; 4.14061E-8 ; 6.39946E-6 ; 4.09565E-6
Ru118 ; 2.60995E-9 ; 1.67036E-9 ; 3.25989E-9 ; 2.08633E-9 ; 6.82102E-7 ; 4.36545E-7
Ru119 ; 4.43991E-11 ; 2.84154E-11 ; 7.75965E-11 ; 4.96618E-11 ; 4.84072E-8 ; 3.09806E-8
Ru120 ; 4.77E-13 ; 3.0528E-13 ; 9.41E-13 ; 6.0224E-13 ; 2.42068E-9 ; 1.54924E-9
Ru121 ; 4.9107E-15 ; 3.14285E-15 ; 2.50926E-14 ; 1.60593E-14 ; 7.34872E-11 ; 4.70318E-11
Ru122 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.7905E-12 ; 1.14592E-12
Ru124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Rh99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Rh101 ; 0.0 ; 0.0 ; 2.12E-14 ; 1.3568E-14 ; 2.96083E-13 ; 1.89493E-13
Rh101m ; 0.0 ; 0.0 ; 1.03E-13 ; 6.592E-14 ; 2.39067E-12 ; 1.53003E-12
Rh102 ; 1.24E-13 ; 7.936E-14 ; 6.0E-12 ; 3.84E-12 ; 1.12031E-10 ; 7.17002E-11
Rh102m ; 1.24E-13 ; 7.936E-14 ; 6.0E-12 ; 3.84E-12 ; 1.12031E-10 ; 7.17002E-11
Rh103 ; 4.21E-12 ; 2.6944E-12 ; 8.39E-11 ; 5.3696E-11 ; 8.42237E-10 ; 5.39031E-10
Rh103m ; 2.82E-11 ; 1.8048E-11 ; 6.15E-10 ; 3.936E-10 ; 9.68272E-9 ; 6.19694E-9
Rh104 ; 3.88E-10 ; 2.4832E-10 ; 4.96E-9 ; 3.1744E-9 ; 4.51127E-8 ; 2.88721E-8
Rh104m ; 1.16E-9 ; 7.424E-10 ; 1.76E-8 ; 1.1264E-8 ; 2.56072E-7 ; 1.63886E-7
Rh105 ; 4.35E-8 ; 2.784E-8 ; 4.37E-7 ; 2.7968E-7 ; 4.65131E-6 ; 2.97684E-6
Rh105m ; 6.5E-9 ; 4.16E-9 ; 5.95E-8 ; 3.808E-8 ; 3.50098E-7 ; 2.24063E-7
Rh106 ; 7.99E-7 ; 5.1136E-7 ; 3.16E-6 ; 2.0224E-6 ; 1.59745E-5 ; 1.02237E-5
Rh106m ; 7.99E-7 ; 5.1136E-7 ; 3.16E-6 ; 2.0224E-6 ; 1.59745E-5 ; 1.02237E-5
Rh107 ; 1.81E-9 ; 1.1584E-9 ; 5.75E-9 ; 3.68E-9 ; 8.16029E-5 ; 5.22259E-5
Rh108 ; 1.2E-8 ; 7.68E-9 ; 4.05E-8 ; 2.592E-8 ; 1.31537E-4 ; 8.41837E-5
Rh108m ; 1.2E-8 ; 7.68E-9 ; 4.05E-8 ; 2.592E-8 ; 1.31537E-4 ; 8.41837E-5
Rh109 ; 1.22E-7 ; 7.808E-8 ; 2.75E-7 ; 1.76E-7 ; 4.25069E-4 ; 2.72044E-4
Rh109m ; 1.22E-7 ; 7.808E-8 ; 2.75E-7 ; 1.76E-7 ; 4.25069E-4 ; 2.72044E-4
Rh110 ; 6.36E-7 ; 4.0704E-7 ; 1.71E-6 ; 1.0944E-6 ; 0.00109582 ; 7.01324E-4
Rh110m ; 6.36E-7 ; 4.0704E-7 ; 1.71E-6 ; 1.0944E-6 ; 0.00109584 ; 7.01336E-4
Rh111 ; 2.82E-6 ; 1.8048E-6 ; 9.707E-5 ; 6.21248E-5 ; 0.0042544 ; 0.00272281
Rh112 ; 9.98E-5 ; 6.3872E-5 ; 2.8036E-4 ; 1.7943E-4 ; 0.00636046 ; 0.00407069
Rh113 ; 2.0308E-4 ; 1.29971E-4 ; 3.1517E-4 ; 2.01709E-4 ; 0.00735274 ; 0.00470575
Rh114 ; 2.1069E-4 ; 1.34842E-4 ; 2.9009E-4 ; 1.85658E-4 ; 0.00628433 ; 0.00402197
Rh115 ; 8.447E-5 ; 5.40608E-5 ; 1.6538E-4 ; 1.05843E-4 ; 0.00400689 ; 0.00256441
Rh116 ; 4.179E-5 ; 2.67456E-5 ; 6.246E-5 ; 3.99744E-5 ; 0.00190566 ; 0.00121962
Rh117 ; 1.222E-5 ; 7.8208E-6 ; 1.367E-5 ; 8.7488E-6 ; 6.63246E-4 ; 4.24478E-4
Rh118 ; 1.57E-6 ; 1.0048E-6 ; 2.39E-6 ; 1.5296E-6 ; 1.74799E-4 ; 1.11871E-4
Rh119 ; 1.41E-7 ; 9.024E-8 ; 2.02E-7 ; 1.2928E-7 ; 3.2069E-5 ; 2.05242E-5
Rh120 ; 5.03E-9 ; 3.2192E-9 ; 9.1E-9 ; 5.824E-9 ; 4.20118E-6 ; 2.68876E-6
Rh121 ; 1.55995E-10 ; 9.98369E-11 ; 2.51975E-10 ; 1.61264E-10 ; 3.72031E-7 ; 2.381E-7
Rh122 ; 2.16E-12 ; 1.3824E-12 ; 5.17E-12 ; 3.3088E-12 ; 2.31065E-8 ; 1.47882E-8
Rh123 ; 2.29E-14 ; 1.4656E-14 ; 7.55E-14 ; 4.832E-14 ; 9.07255E-10 ; 5.80643E-10
Rh124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.68075E-11 ; 1.71568E-11
Rh125 ;  ;  ;  ;  ; 1.10297E-12 ; 7.059E-13
Pd99 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd101 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd102 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pd103 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.29121E-13 ; 2.74637E-13
Pd104 ; 1.18E-14 ; 7.552E-15 ; 6.68E-13 ; 4.2752E-13 ; 3.86109E-11 ; 2.47109E-11
Pd105 ; 1.29E-12 ; 8.256E-13 ; 5.46E-11 ; 3.4944E-11 ; 2.00056E-9 ; 1.28036E-9
Pd106 ; 1.74E-10 ; 1.1136E-10 ; 2.12E-9 ; 1.3568E-9 ; 3.10087E-8 ; 1.98456E-8
Pd107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.91082E-8 ; 1.86292E-8
Pd107m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.09031E-7 ; 6.97796E-8
Pd108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.01028E-6 ; 6.46582E-7
Pd109 ; 0.0 ; 0.0 ; 3.82E-14 ; 2.4448E-14 ; 1.83051E-6 ; 1.17153E-6
Pd109m ; 1.21E-14 ; 7.744E-15 ; 8.5E-14 ; 5.44E-14 ; 6.89194E-6 ; 4.41084E-6
Pd110 ; 6.47E-13 ; 4.1408E-13 ; 5.08E-12 ; 3.2512E-12 ; 5.73061E-5 ; 3.66759E-5
Pd111 ; 2.05E-12 ; 1.312E-12 ; 3.67E-7 ; 2.3488E-7 ; 5.78363E-5 ; 3.70152E-5
Pd111m ; 3.81E-12 ; 2.4384E-12 ; 8.17E-7 ; 5.2288E-7 ; 2.17591E-4 ; 1.39258E-4
Pd112 ; 1.9E-6 ; 1.216E-6 ; 1.651E-5 ; 1.05664E-5 ; 9.43945E-4 ; 6.04125E-4
Pd113 ; 1.387E-5 ; 8.8768E-6 ; 7.019E-5 ; 4.49216E-5 ; 0.00249316 ; 0.00159562
Pd114 ; 6.805E-5 ; 4.3552E-5 ; 1.8921E-4 ; 1.21094E-4 ; 0.00477785 ; 0.00305783
Pd115 ; 6.766E-5 ; 4.33024E-5 ; 2.7562E-4 ; 1.76397E-4 ; 0.0068224 ; 0.00436633
Pd116 ; 1.3011E-4 ; 8.32704E-5 ; 2.9085E-4 ; 1.86144E-4 ; 0.00727933 ; 0.00465877
Pd117 ; 9.542E-5 ; 6.10688E-5 ; 1.8559E-4 ; 1.18778E-4 ; 0.00583588 ; 0.00373496
Pd118 ; 5.475E-5 ; 3.504E-5 ; 1.0234E-4 ; 6.54976E-5 ; 0.00355709 ; 0.00227654
Pd119 ; 1.452E-5 ; 9.2928E-6 ; 2.859E-5 ; 1.82976E-5 ; 0.00158994 ; 0.00101756
Pd120 ; 2.62E-6 ; 1.6768E-6 ; 4.56E-6 ; 2.9184E-6 ; 5.20386E-4 ; 3.33047E-4
Pd121 ; 2.63E-7 ; 1.6832E-7 ; 4.46E-7 ; 2.8544E-7 ; 1.20884E-4 ; 7.73657E-5
Pd122 ; 1.89E-8 ; 1.2096E-8 ; 3.19E-8 ; 2.0416E-8 ; 1.99356E-5 ; 1.27588E-5
Pd123 ; 6.31E-10 ; 4.0384E-10 ; 1.59E-9 ; 1.0176E-9 ; 2.17061E-6 ; 1.38919E-6
Pd124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.74049E-7 ; 1.11391E-7
Pd125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.34124E-9 ; 5.33839E-9
Pd126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.80107E-10 ; 2.43268E-10
Pd127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.52381E-11 ; 2.89524E-11
Pd128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.46125E-12 ; 2.8552E-12
Pd129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;  ; 
Pd130 ; 0.0 ; 0.0 ; 2.82E-14 ; 1.8048E-14 ; 0.0 ; 0.0
Ag103 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ag105m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.84136E-14 ; 3.09847E-14
Ag106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.62102E-13 ; 2.31745E-13
Ag106m ; 0.0 ; 0.0 ; 2.58E-14 ; 1.6512E-14 ; 1.65046E-12 ; 1.0563E-12
Ag107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.27036E-12 ; 8.13029E-13
Ag107m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.47041E-11 ; 9.41064E-12
Ag108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.34538E-10 ; 8.61042E-11
Ag108m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.34538E-10 ; 8.61042E-11
Ag109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.24091E-9 ; 2.07418E-9
Ag109m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.24091E-9 ; 2.07418E-9
Ag110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.05058E-8 ; 1.31237E-8
Ag110m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.34263E-8 ; 5.97928E-8
Ag111 ; 0.0 ; 0.0 ; 9.72E-11 ; 6.2208E-11 ; 1.16033E-7 ; 7.42609E-8
Ag111m ; 0.0 ; 0.0 ; 7.13E-10 ; 4.5632E-10 ; 1.33037E-6 ; 8.51439E-7
Ag112 ; 1.23E-9 ; 7.872E-10 ; 6.14E-8 ; 3.9296E-8 ; 1.21934E-5 ; 7.80379E-6
Ag113 ; 7.81E-9 ; 4.9984E-9 ; 1.36E-7 ; 8.704E-8 ; 6.36179E-6 ; 4.07154E-6
Ag113m ; 5.23E-8 ; 3.3472E-8 ; 9.939999E-7 ; 6.3616E-7 ; 7.31406E-5 ; 4.681E-5
Ag114 ; 1.02E-6 ; 6.528E-7 ; 1.002E-5 ; 6.4128E-6 ; 3.65943E-4 ; 2.34203E-4
Ag115 ; 2.34E-6 ; 1.4976E-6 ; 2.004E-5 ; 1.28256E-5 ; 6.07021E-4 ; 3.88493E-4
Ag115m ; 2.34E-6 ; 1.4976E-6 ; 2.004E-5 ; 1.28256E-5 ; 6.07021E-4 ; 3.88493E-4
Ag116 ; 1.167E-5 ; 7.4688E-6 ; 5.988E-5 ; 3.83232E-5 ; 0.00147853 ; 9.46256E-4
Ag116m ; 1.167E-5 ; 7.4688E-6 ; 5.988E-5 ; 3.83232E-5 ; 0.00147853 ; 9.46256E-4
Ag117 ; 3.383E-5 ; 2.16512E-5 ; 1.0522E-4 ; 6.73408E-5 ; 0.00265109 ; 0.00169669
Ag117m ; 3.383E-5 ; 2.16512E-5 ; 1.0522E-4 ; 6.73408E-5 ; 0.00265109 ; 0.00169669
Ag118 ; 4.769E-5 ; 3.05216E-5 ; 1.6444E-4 ; 1.05242E-4 ; 0.00352728 ; 0.00225746
Ag118m ; 4.769E-5 ; 3.05216E-5 ; 1.6444E-4 ; 1.05242E-4 ; 0.00352728 ; 0.00225746
Ag119 ; 1.0366E-4 ; 6.63424E-5 ; 2.7022E-4 ; 1.72941E-4 ; 0.00712868 ; 0.00456236
Ag120 ; 2.533E-5 ; 1.62112E-5 ; 6.8625E-5 ; 4.392E-5 ; 0.00270138 ; 0.00172888
Ag120m ; 2.533E-5 ; 1.62112E-5 ; 6.8625E-5 ; 4.392E-5 ; 0.00270138 ; 0.00172888
Ag121 ; 2.392E-5 ; 1.53088E-5 ; 4.382E-5 ; 2.80448E-5 ; 0.00306556 ; 0.00196196
Ag122 ; 2.565E-6 ; 1.6416E-6 ; 5.18E-6 ; 3.3152E-6 ; 6.36074E-4 ; 4.07087E-4
Ag122m ; 2.565E-6 ; 1.6416E-6 ; 5.18E-6 ; 3.3152E-6 ; 6.36074E-4 ; 4.07087E-4
Ag123 ; 8.32E-7 ; 5.3248E-7 ; 1.71E-6 ; 1.0944E-6 ; 3.66653E-4 ; 2.34658E-4
Ag124 ; 3.3E-11 ; 2.112E-11 ; 5.01E-11 ; 3.2064E-11 ; 7.75418E-5 ; 4.96267E-5
Ag125 ; 3.79E-12 ; 2.4256E-12 ; 7.98E-12 ; 5.1072E-12 ; 1.04729E-5 ; 6.70268E-6
Ag126 ; 6.21E-13 ; 3.9744E-13 ; 7.44E-13 ; 4.7616E-13 ; 1.29036E-6 ; 8.25832E-7
Ag127 ; 8.45E-14 ; 5.408E-14 ; 6.74E-14 ; 4.3136E-14 ; 2.29019E-7 ; 1.46572E-7
Ag128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.58157E-8 ; 3.5722E-8
Ag129 ; 6.94485E-16 ; 4.4447E-16 ; 4.11994E-16 ; 2.63676E-16 ; 1.09371E-9 ; 6.99975E-10
Ag130 ; 7.77E-10 ; 4.9728E-10 ; 1.88E-9 ; 1.2032E-9 ; 1.26035E-10 ; 8.06627E-11
Ag131 ; 6.5115E-12 ; 4.16736E-12 ; 1.69844E-11 ; 1.087E-11 ; 4.82714E-12 ; 3.08937E-12
Ag132 ; 2.25479E-13 ; 1.44307E-13 ; 4.46469E-13 ; 2.8574E-13 ;  ; 
Cd105 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd106 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd108 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cd109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.2009E-13 ; 2.04858E-13
Cd110 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.54043E-11 ; 9.85877E-12
Cd111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.4721E-11 ; 4.78214E-11
Cd111m ; 0.0 ; 0.0 ; 2.2E-14 ; 1.408E-14 ; 4.59129E-10 ; 2.93843E-10
Cd112 ; 3.8E-14 ; 2.432E-14 ; 1.21E-11 ; 7.744E-12 ; 1.15032E-8 ; 7.36207E-9
Cd113 ; 1.87E-12 ; 1.1968E-12 ; 2.18E-10 ; 1.3952E-10 ; 2.73077E-8 ; 1.74769E-8
Cd113m ; 6.27E-12 ; 4.0128E-12 ; 8.2E-10 ; 5.248E-10 ; 1.68047E-7 ; 1.0755E-7
Cd114 ; 8.39E-10 ; 5.3696E-10 ; 3.31E-8 ; 2.1184E-8 ; 2.30065E-6 ; 1.47241E-6
Cd115 ; 2.85E-9 ; 1.824E-9 ; 8.43E-8 ; 5.3952E-8 ; 2.69076E-6 ; 1.72208E-6
Cd115m ; 9.55E-9 ; 6.112E-9 ; 3.17E-7 ; 2.0288E-7 ; 1.65246E-5 ; 1.05758E-5
Cd116 ; 2.99E-7 ; 1.9136E-7 ; 3.82E-6 ; 2.4448E-6 ; 1.14852E-4 ; 7.35055E-5
Cd117 ; 5.66E-7 ; 3.6224E-7 ; 4.27E-6 ; 2.7328E-6 ; 6.87993E-5 ; 4.40316E-5
Cd117m ; 1.89E-6 ; 1.2096E-6 ; 1.606E-5 ; 1.02784E-5 ; 4.22649E-4 ; 2.70495E-4
Cd118 ; 1.528E-5 ; 9.7792E-6 ; 9.381E-5 ; 6.00384E-5 ; 0.00148154 ; 9.48183E-4
Cd119 ; 2.115E-5 ; 1.3536E-5 ; 1.0944E-4 ; 7.00416E-5 ; 0.00169474 ; 0.00108463
Cd119m ; 2.115E-5 ; 1.3536E-5 ; 1.0944E-4 ; 7.00416E-5 ; 0.00169474 ; 0.00108463
Cd120 ; 8.218E-5 ; 5.25952E-5 ; 3.2106E-4 ; 2.05478E-4 ; 0.00573566 ; 0.00367082
Cd121 ; 4.8535E-5 ; 3.10624E-5 ; 1.4865E-4 ; 9.5136E-5 ; 0.00372062 ; 0.00238119
