Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Nb108 ; 1.18E-10 ; 7.552E-11
Nb109 ; 1.45E-12 ; 9.28E-13
Nb110 ; 0.0 ; 0.0
Nb111 ; 7.21906E-17 ; 4.6202E-17
Nb112 ; 4.31766E-10 ; 2.7633E-10
Nb113 ; 1.30253E-13 ; 8.33622E-14
Mo90 ; 0.0 ; 0.0
Mo91 ; 0.0 ; 0.0
Mo92 ; 0.0 ; 0.0
Mo93 ; 2.81E-14 ; 1.7984E-14
Mo93m ; 2.81E-14 ; 1.7984E-14
Mo94 ; 8.07E-12 ; 5.1648E-12
Mo95 ; 4.77E-10 ; 3.0528E-10
Mo96 ; 2.98E-8 ; 1.9072E-8
Mo97 ; 7.77E-7 ; 4.9728E-7
Mo98 ; 1.344E-5 ; 8.6016E-6
Mo99 ; 1.4356E-4 ; 9.18784E-5
Mo100 ; 0.00106302 ; 6.80333E-4
Mo101 ; 0.00472436 ; 0.00302359
Mo102 ; 0.0165825 ; 0.0053064
Mo103 ; 0.0287852 ; 0.00921126
Mo104 ; 0.0395604 ; 0.0126593
Mo105 ; 0.0304239 ; 0.00973565
Mo106 ; 0.0195681 ; 0.00626179
Mo107 ; 0.00539288 ; 0.00345144
Mo108 ; 6.345E-5 ; 4.0608E-5
Mo109 ; 3.72E-6 ; 2.3808E-6
Mo110 ; 1.02E-7 ; 6.528E-8
Mo111 ; 1.76E-9 ; 1.1264E-9
Mo112 ; 4.76568E-7 ; 3.05004E-7
Mo113 ; 2.29703E-9 ; 1.4701E-9
Mo114 ; 9.33E-12 ; 5.9712E-12
Mo115 ; 1.1472E-13 ; 7.34209E-14
Mo116 ; 0.0 ; 0.0
Tc93 ; 0.0 ; 0.0
Tc95 ; 0.0 ; 0.0
Tc95m ; 0.0 ; 0.0
Tc97 ; 2.725E-11 ; 1.744E-11
Tc97m ; 2.725E-11 ; 1.744E-11
Tc98 ; 2.56E-9 ; 1.6384E-9
Tc99 ; 8.43E-8 ; 5.3952E-8
Tc99m ; 1.73E-8 ; 1.1072E-8
Tc100 ; 1.98E-6 ; 1.2672E-6
Tc101 ; 3.148E-5 ; 2.01472E-5
Tc102 ; 1.414E-4 ; 9.0496E-5
Tc102m ; 1.414E-4 ; 9.0496E-5
Tc103 ; 0.00163214 ; 0.00104457
Tc104 ; 0.00513442 ; 0.00328603
Tc105 ; 0.0126904 ; 0.00406094
Tc106 ; 0.0185138 ; 0.00592441
Tc107 ; 0.016693 ; 0.00534175
Tc108 ; 0.00877042 ; 0.00561307
Tc109 ; 0.0027989 ; 0.0017913
Tc110 ; 4.0634E-4 ; 2.60058E-4
Tc111 ; 5.443E-5 ; 3.48352E-5
Tc112 ; 5.33E-5 ; 3.4112E-5
Tc113 ; 1.4177E-6 ; 9.0733E-7
Tc114 ; 3.57E-8 ; 2.2848E-8
Tc115 ; 1.36529E-9 ; 8.73785E-10
Tc116 ; 8.89E-12 ; 5.6896E-12
Tc117 ; 1.25878E-13 ; 8.05622E-14
Tc118 ; 0.0 ; 0.0
Ru95 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0
Ru97 ; 0.0 ; 0.0
Ru98 ; 5.7E-14 ; 3.648E-14
Ru99 ; 6.22E-12 ; 3.9808E-12
Ru100 ; 4.59E-10 ; 2.9376E-10
Ru101 ; 1.97E-8 ; 1.2608E-8
Ru102 ; 6.73E-7 ; 4.3072E-7
Ru103 ; 1.013E-5 ; 6.4832E-6
Ru104 ; 1.1242E-4 ; 7.19488E-5
Ru105 ; 7.1728E-4 ; 4.59059E-4
Ru106 ; 0.00358274 ; 0.00229295
Ru107 ; 0.00777987 ; 0.00497912
Ru108 ; 0.0125384 ; 0.0040123
Ru109 ; 0.00462356 ; 0.00295908
Ru109m ; 0.00462356 ; 0.00295908
Ru110 ; 0.0054286 ; 0.00244287
Ru111 ; 0.00250947 ; 0.00160606
Ru112 ; 9.2322E-4 ; 5.90861E-4
Ru113 ; 1.2155E-4 ; 7.7792E-5
Ru114 ; 1.703E-5 ; 1.08992E-5
