Product ,  , 
Product ,  , 
Product , Yield , Error
Mo103 ,1.03286E-02,3.30515E-03
Mo104 ,1.12033E-02,1.23236E-03
Mo105 ,7.62632E-03,4.88084E-03
Mo106 ,2.78721E-03,8.91907E-04
Mo107 ,9.81880E-04,6.28403E-04
Mo108 ,4.75850E-04,3.04544E-04
Mo109 ,9.71900E-05,6.22016E-05
Mo110 ,1.15900E-05,7.41760E-06
Mo111 ,6.87578E-07,4.40050E-07
Mo112 ,3.04994E-08,1.95196E-08
Mo113 ,1.10274E-09,7.05756E-10
Mo114 ,1.10000E-11,7.04000E-12
Mo115 ,7.53439E-14,4.82201E-14
Mo116 ,0.00000E+00,0.00000E+00
Tc93 ,0.00000E+00,0.00000E+00
Tc95 ,0.00000E+00,0.00000E+00
Tc95m ,0.00000E+00,0.00000E+00
Tc97 ,5.90000E-11,3.77600E-11
Tc97m ,5.90000E-11,3.77600E-11
Tc98 ,5.28000E-09,3.37920E-09
Tc99 ,1.55000E-07,9.92000E-08
Tc99m ,3.18000E-08,2.03520E-08
Tc100 ,3.13000E-06,2.00320E-06
Tc101 ,4.46600E-05,2.85824E-05
Tc102 ,1.17680E-04,7.53152E-05
Tc102m ,1.17680E-04,7.53152E-05
Tc103 ,7.34180E-04,4.69875E-04
Tc104 ,1.83360E-04,1.17350E-04
Tc105 ,4.98020E-04,3.18733E-04
Tc106 ,4.25790E-04,2.72506E-04
Tc107 ,4.69160E-04,3.00262E-04
Tc108 ,3.94940E-04,2.52762E-04
Tc109 ,4.26860E-04,2.73190E-04
Tc110 ,1.62370E-04,1.03917E-04
Tc111 ,5.11700E-05,3.27488E-05
Tc112 ,7.00000E-06,4.48000E-06
Tc113 ,7.92897E-07,5.07454E-07
Tc114 ,3.64000E-08,2.32960E-08
Tc115 ,1.24974E-09,7.99832E-10
Tc116 ,2.53000E-11,1.61920E-11
Tc117 ,1.95300E-13,1.24992E-13
Tc118 ,3.82895E-15,2.45053E-15
Tc119 ,  ,  
Ru95 ,0.00000E+00,0.00000E+00
Ru96 ,0.00000E+00,0.00000E+00
Ru97 ,0.00000E+00,0.00000E+00
Ru98 ,1.40000E-13,8.96000E-14
Ru99 ,1.33000E-11,8.51200E-12
Ru100 ,9.86000E-10,6.31040E-10
Ru101 ,3.69000E-08,2.36160E-08
Ru102 ,8.37000E-07,5.35680E-07
Ru103 ,6.57000E-06,4.20480E-06
Ru104 ,9.79000E-09,6.26560E-09
Ru105 ,9.36000E-08,5.99040E-08
Ru106 ,4.87000E-07,3.11680E-07
Ru107 ,1.72000E-06,1.10080E-06
Ru108 ,9.23300E-05,5.90912E-05
Ru109 ,1.59965E-04,1.02378E-04
Ru109m ,1.59965E-04,1.02378E-04
Ru110 ,5.79240E-04,3.70714E-04
Ru111 ,4.98030E-04,3.18739E-04
Ru112 ,3.07130E-04,1.96563E-04
Ru113 ,9.50800E-05,6.08512E-05
Ru114 ,1.96600E-05,1.25824E-05
Ru115 ,2.03875E-06,1.30480E-06
Ru116 ,2.00000E-07,1.28000E-07
Ru117 ,7.34980E-09,4.70387E-09
Ru118 ,1.95996E-10,1.25438E-10
Ru119 ,2.17000E-12,1.38880E-12
Ru120 ,1.71000E-14,1.09440E-14
Ru121 ,  ,  
Ru122 ,0.00000E+00,0.00000E+00
Ru124 ,0.00000E+00,0.00000E+00
Rh99 ,0.00000E+00,0.00000E+00
Rh101 ,1.03000E-13,6.59200E-14
Rh101m ,5.01000E-13,3.20640E-13
Rh102 ,1.83000E-11,1.17120E-11
Rh102m ,1.83000E-11,1.17120E-11
Rh103 ,1.56000E-10,9.98400E-11
Rh103m ,1.14000E-09,7.29600E-10
Rh104 ,0.00000E+00,0.00000E+00
Rh104m ,0.00000E+00,0.00000E+00
Rh105 ,0.00000E+00,0.00000E+00
Rh105m ,0.00000E+00,0.00000E+00
Rh106 ,3.26000E-14,2.08640E-14
Rh106m ,3.26000E-14,2.08640E-14
Rh107 ,1.60000E-12,1.02400E-12
Rh108 ,1.77000E-07,1.13280E-07
Rh108m ,1.77000E-07,1.13280E-07
Rh109 ,3.91000E-06,2.50240E-06
Rh109m ,3.91000E-06,2.50240E-06
Rh110 ,2.26200E-05,1.44768E-05
Rh110m ,2.26200E-05,1.44768E-05
Rh111 ,1.77360E-04,1.13510E-04
Rh112 ,2.68050E-04,1.71552E-04
Rh113 ,3.29820E-04,2.11085E-04
Rh114 ,1.62350E-04,1.03904E-04
Rh115 ,7.53000E-05,4.81920E-05
Rh116 ,2.02900E-05,1.29856E-05
Rh117 ,3.66000E-06,2.34240E-06
Rh118 ,2.87000E-07,1.83680E-07
Rh119 ,1.59000E-08,1.01760E-08
Rh120 ,3.66000E-10,2.34240E-10
Rh121 ,1.00000E-11,6.40000E-12
Rh122 ,1.04000E-13,6.65600E-14
Rh123 ,0.00000E+00,0.00000E+00
Rh124 ,0.00000E+00,0.00000E+00
Pd99 ,0.00000E+00,0.00000E+00
Pd101 ,0.00000E+00,0.00000E+00
Pd102 ,0.00000E+00,0.00000E+00
Pd103 ,2.27000E-14,1.45280E-14
Pd104 ,0.00000E+00,0.00000E+00
Pd105 ,0.00000E+00,0.00000E+00
Pd106 ,0.00000E+00,0.00000E+00
Pd107 ,0.00000E+00,0.00000E+00
Pd107m ,0.00000E+00,0.00000E+00
Pd108 ,2.30000E-10,1.47200E-10
Pd109 ,6.67000E-09,4.26880E-09
Pd109m ,1.48000E-08,9.47200E-09
Pd110 ,7.70000E-07,4.92800E-07
Pd111 ,2.98000E-06,1.90720E-06
Pd111m ,6.63000E-06,4.24320E-06
Pd112 ,6.60900E-05,4.22976E-05
Pd113 ,1.96880E-04,1.26003E-04
Pd114 ,3.59590E-04,2.30138E-04
Pd115 ,3.92440E-04,2.51162E-04
Pd116 ,4.23820E-04,2.71245E-04
Pd117 ,2.00860E-04,1.28550E-04
Pd118 ,7.11900E-05,4.55616E-05
Pd119 ,1.11200E-05,7.11680E-06
Pd120 ,1.21000E-06,7.74400E-07
Pd121 ,9.27000E-08,5.93280E-08
Pd122 ,4.41000E-09,2.82240E-09
Pd123 ,9.45000E-11,6.04800E-11
Pd124 ,0.00000E+00,0.00000E+00
Pd125 ,0.00000E+00,0.00000E+00
Pd126 ,0.00000E+00,0.00000E+00
Pd127 ,  ,  
Pd128 ,0.00000E+00,0.00000E+00
Pd129 ,2.31202E-13,1.47969E-13
Pd130 ,0.00000E+00,0.00000E+00
Ag103 ,0.00000E+00,0.00000E+00
Ag105 ,0.00000E+00,0.00000E+00
Ag105m ,0.00000E+00,0.00000E+00
