Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Ag108m ; 8.35E-15 ; 5.344E-15
Ag109 ; 1.845E-12 ; 1.1808E-12
Ag109m ; 1.845E-12 ; 1.1808E-12
Ag110 ; 9.31E-11 ; 5.9584E-11
Ag110m ; 2.52E-10 ; 1.6128E-10
Ag111 ; 2.61E-9 ; 1.6704E-9
Ag111m ; 1.92E-8 ; 1.2288E-8
Ag112 ; 2.86E-7 ; 1.8304E-7
Ag113 ; 5.44E-7 ; 3.4816E-7
Ag113m ; 3.99E-6 ; 2.5536E-6
Ag114 ; 2.218E-5 ; 1.41952E-5
Ag115 ; 5.699E-5 ; 3.64736E-5
Ag115m ; 5.699E-5 ; 3.64736E-5
Ag116 ; 1.0928E-4 ; 6.99392E-5
Ag116m ; 1.0928E-4 ; 6.99392E-5
Ag117 ; 1.8377E-4 ; 1.17613E-4
Ag117m ; 1.8377E-4 ; 1.17613E-4
Ag118 ; 2.1017E-4 ; 1.34509E-4
Ag118m ; 2.1017E-4 ; 1.34509E-4
Ag119 ; 3.2752E-4 ; 2.09613E-4
Ag120 ; 8.321E-5 ; 5.32544E-5
Ag120m ; 8.321E-5 ; 5.32544E-5
Ag121 ; 5.19E-5 ; 3.3216E-5
Ag122 ; 4.86E-6 ; 3.1104E-6
Ag122m ; 4.86E-6 ; 3.1104E-6
Ag123 ; 1.01E-6 ; 6.464E-7
Ag124 ; 1.2E-11 ; 7.68E-12
Ag125 ; 8.1E-13 ; 5.184E-13
Ag126 ; 4.58E-14 ; 2.9312E-14
Ag127 ; 0.0 ; 0.0
Ag128 ; 0.0 ; 0.0
Ag129 ; 4.21411E-17 ; 2.69703E-17
Ag130 ; 7.69E-11 ; 4.9216E-11
Ag131 ; 1.37493E-12 ; 8.79957E-13
Cd105 ; 0.0 ; 0.0
Cd106 ; 0.0 ; 0.0
Cd107 ; 0.0 ; 0.0
Cd108 ; 0.0 ; 0.0
Cd109 ; 0.0 ; 0.0
Cd110 ; 0.0 ; 0.0
Cd111 ; 3.9E-13 ; 2.496E-13
Cd111m ; 1.47E-12 ; 9.408E-13
Cd112 ; 9.46E-11 ; 6.0544E-11
Cd113 ; 1.17E-9 ; 7.488E-10
Cd113m ; 4.39E-9 ; 2.8096E-9
Cd114 ; 9.52E-8 ; 6.0928E-8
Cd115 ; 3.28E-7 ; 2.0992E-7
Cd115m ; 1.23E-6 ; 7.872E-7
Cd116 ; 9.16E-6 ; 5.8624E-6
Cd117 ; 9.42E-6 ; 6.0288E-6
Cd117m ; 3.544E-5 ; 2.26816E-5
Cd118 ; 1.4583E-4 ; 9.33312E-5
Cd119 ; 1.5599E-4 ; 9.98336E-5
Cd119m ; 1.5599E-4 ; 9.98336E-5
Cd120 ; 4.5723E-4 ; 2.92627E-4
Cd121 ; 2.1908E-4 ; 1.40211E-4
Cd121m ; 2.1908E-4 ; 1.40211E-4
Cd122 ; 2.6791E-4 ; 1.71462E-4
Cd123 ; 9.961E-5 ; 6.37504E-5
Cd124 ; 3.5E-6 ; 2.24E-6
Cd125 ; 8.93E-7 ; 5.7152E-7
Cd126 ; 1.93E-7 ; 1.2352E-7
Cd127 ; 3.8E-8 ; 2.432E-8
Cd128 ; 6.24E-9 ; 3.9936E-9
Cd129 ; 8.44E-10 ; 5.4016E-10
Cd130 ; 7.5E-7 ; 4.8E-7
Cd131 ; 3.55986E-8 ; 2.27831E-8
Cd132 ; 9.69E-10 ; 6.2016E-10
Cd133 ; 1.04279E-11 ; 6.67383E-12
Cd134 ; 8.37E-14 ; 5.3568E-14
Cd136 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0
In111 ; 0.0 ; 0.0
In112 ; 0.0 ; 0.0
In112m ; 0.0 ; 0.0
In113 ; 2.44E-13 ; 1.5616E-13
In113m ; 4.99E-14 ; 3.1936E-14
In114 ; 4.06E-12 ; 2.5984E-12
In114m ; 1.44E-11 ; 9.216E-12
In115 ; 8.54E-10 ; 5.4656E-10
In115m ; 1.75E-10 ; 1.12E-10
In116 ; 6.73333E-9 ; 4.30933E-9
In116m ; 6.73333E-9 ; 4.30933E-9
In116n ; 6.73333E-9 ; 4.30933E-9
In117 ; 2.66E-7 ; 1.7024E-7
In117m ; 5.45E-8 ; 3.488E-8
In118 ; 2.63E-6 ; 1.6832E-6
In118m ; 3.705E-7 ; 2.3712E-7
In118n ; 3.705E-7 ; 2.3712E-7
In119 ; 1.839E-5 ; 1.17696E-5
In119m ; 3.77E-6 ; 2.4128E-6
In120 ; 3.32333E-5 ; 2.12693E-5
In120m ; 3.32333E-5 ; 2.12693E-5
In120n ; 3.32333E-5 ; 2.12693E-5
In121 ; 2.377E-4 ; 1.52128E-4
In121m ; 4.869E-5 ; 3.11616E-5
In122 ; 1.71953E-4 ; 1.1005E-4
In122m ; 1.71953E-4 ; 1.1005E-4
In122n ; 1.71953E-4 ; 1.1005E-4
In123 ; 4.9422E-4 ; 3.16301E-4
In123m ; 1.0122E-4 ; 6.47808E-5
In124 ; 3.1524E-4 ; 2.01754E-4
In124m ; 3.1524E-4 ; 2.01754E-4
In125 ; 2.5783E-4 ; 1.65011E-4
In125m ; 2.5783E-4 ; 1.65011E-4
In126 ; 1.88E-4 ; 1.2032E-4
In126m ; 1.88E-4 ; 1.2032E-4
In127 ; 1.3002E-4 ; 8.32128E-5
In127m ; 1.3002E-4 ; 8.32128E-5
In128 ; 8.3075E-5 ; 5.3168E-5
In128m ; 8.3075E-5 ; 5.3168E-5
In129 ; 4.478E-5 ; 2.86592E-5
In129m ; 4.478E-5 ; 2.86592E-5
In130 ; 1.07323E-4 ; 6.86869E-5
In130m ; 1.07323E-4 ; 6.86869E-5
In130n ; 1.07323E-4 ; 6.86869E-5
In131 ; 2.629E-5 ; 1.68256E-5
In131m ; 2.629E-5 ; 1.68256E-5
In132 ; 5.18E-6 ; 3.3152E-6
In133 ; 2.6999E-7 ; 1.72793E-7
In134 ; 6.91E-9 ; 4.4224E-9
In135 ; 4.24839E-11 ; 2.71897E-11
In136 ; 5.67E-13 ; 3.6288E-13
Sn111 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0
Sn113 ; 0.0 ; 0.0
Sn113m ; 0.0 ; 0.0
Sn114 ; 0.0 ; 0.0
Sn115 ; 2.87E-14 ; 1.8368E-14
Sn116 ; 1.95E-12 ; 1.248E-12
Sn117 ; 5.3E-11 ; 3.392E-11
Sn117m ; 5.3E-11 ; 3.392E-11
Sn118 ; 3.88E-9 ; 2.4832E-9
Sn119 ; 1.82E-8 ; 1.1648E-8
Sn119m ; 6.86E-8 ; 4.3904E-8
Sn120 ; 1.37E-6 ; 8.768E-7
Sn121 ; 3.49E-6 ; 2.2336E-6
Sn121m ; 9.94E-6 ; 6.3616E-6
Sn122 ; 7.79E-5 ; 4.9856E-5
Sn123 ; 2.0745E-4 ; 1.32768E-4
Sn123m ; 7.289E-5 ; 4.66496E-5
Sn124 ; 5.2791E-4 ; 3.37862E-4
Sn125 ; 6.8938E-4 ; 4.41203E-4
Sn125m ; 2.4221E-4 ; 1.55014E-4
Sn126 ; 0.00151176 ; 6.80292E-4
Sn127 ; 0.00182494 ; 0.00116796
Sn127m ; 6.412E-4 ; 4.10368E-4
Sn128 ; 0.0021415 ; 0.00137056
Sn128m ; 0.0021415 ; 0.00137056
Sn129 ; 0.00511728 ; 0.00327506
Sn129m ; 0.00179612 ; 0.00114952
Sn130 ; 0.00364254 ; 0.00233123
Sn130m ; 0.00364254 ; 0.00233123
Sn131 ; 0.0018707 ; 0.00119725
Sn131m ; 0.0018707 ; 0.00119725
Sn132 ; 0.00124764 ; 7.9849E-4
Sn133 ; 2.4228E-4 ; 1.55059E-4
Sn134 ; 2.377E-5 ; 1.52128E-5
Sn135 ; 1.09996E-6 ; 7.03973E-7
Sn136 ; 2.99E-8 ; 1.9136E-8
Sn137 ; 4.07E-10 ; 2.6048E-10
Sn138 ; 3.66E-12 ; 2.3424E-12
Sn139 ; 8.49677E-14 ; 5.43793E-14
Sb113 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0
Sb117 ; 0.0 ; 0.0
Sb118 ; 7.12E-14 ; 4.5568E-14
Sb118m ; 1.21E-13 ; 7.744E-14
Sb119 ; 1.53E-11 ; 9.792E-12
Sb120 ; 3.33E-10 ; 2.1312E-10
Sb120m ; 5.67E-10 ; 3.6288E-10
Sb121 ; 3.34E-8 ; 2.1376E-8
Sb122 ; 3.04E-7 ; 1.9456E-7
Sb122m ; 4.03E-7 ; 2.5792E-7
Sb123 ; 9.12E-6 ; 5.8368E-6
Sb124 ; 5.73333E-7 ; 3.66933E-7
Sb124m ; 5.73333E-7 ; 3.66933E-7
Sb124n ; 5.73333E-7 ; 3.66933E-7
Sb125 ; 9.41E-6 ; 6.0224E-6
Sb126 ; 1.843E-5 ; 1.17952E-5
Sb126m ; 1.273E-5 ; 8.1472E-6
Sb126n ; 1.273E-5 ; 8.1472E-6
Sb127 ; 1.8961E-4 ; 1.2135E-4
Sb128 ; 3.5286E-4 ; 2.2583E-4
Sb128m ; 4.8728E-4 ; 3.11859E-4
Sb129 ; 0.00333507 ; 0.00213444
Sb130 ; 0.00493814 ; 0.00316041
Sb130m ; 0.00681931 ; 0.00436436
Sb131 ; 0.0167696 ; 0.00536628
Sb132 ; 0.0088428 ; 0.00565939
Sb132m ; 0.00784173 ; 0.00501871
Sb133 ; 0.0108369 ; 0.00346781
Sb134 ; 0.0018803 ; 0.00120339
Sb134m ; 0.0018803 ; 0.00120339
Sb135 ; 6.4467E-4 ; 4.12589E-4
Sb136 ; 6.629E-5 ; 4.24256E-5
Sb137 ; 3.49E-6 ; 2.2336E-6
Sb138 ; 1.19E-7 ; 7.616E-8
Sb139 ; 2.19991E-9 ; 1.40795E-9
Sb140 ; 1.76115E-11 ; 1.12714E-11
Sb141 ; 1.31047E-12 ; 8.38699E-13
Te115 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0
Te119 ; 0.0 ; 0.0
Te120 ; 2.51E-14 ; 1.6064E-14
Te121 ; 1.83E-12 ; 1.1712E-12
Te121m ; 1.83E-12 ; 1.1712E-12
Te122 ; 3.01E-10 ; 1.9264E-10
Te123 ; 3.19E-9 ; 2.0416E-9
Te123m ; 1.2E-8 ; 7.68E-9
Te124 ; 3.19E-12 ; 2.0416E-12
Te125 ; 1.38E-11 ; 8.832E-12
Te125m ; 5.19E-11 ; 3.3216E-11
Te126 ; 1.14E-9 ; 7.296E-10
Te127 ; 4.64E-9 ; 2.9696E-9
Te127m ; 1.32E-8 ; 8.448E-9
Te128 ; 3.02E-7 ; 1.9328E-7
Te129 ; 1.16E-6 ; 7.424E-7
Te129m ; 3.3E-6 ; 2.112E-6
Te130 ; 0.00147404 ; 9.43386E-4
Te131 ; 0.00155107 ; 9.92685E-4
Te131m ; 0.00441657 ; 0.0028266
Te132 ; 0.0167101 ; 0.00384332
Te133 ; 0.00835899 ; 0.00534975
Te133m ; 0.0237911 ; 0.00761314
Te134 ; 0.034371 ; 0.0109987
Te135 ; 0.0193272 ; 0.00618469
Te136 ; 0.00691461 ; 0.00442535
Te137 ; 0.00132833 ; 8.50131E-4
Te138 ; 1.6566E-4 ; 1.06022E-4
Te139 ; 1.139E-5 ; 7.2896E-6
Te140 ; 4.55982E-7 ; 2.91829E-7
Te141 ; 3.39296E-8 ; 2.17149E-8
Te142 ; 2.05E-10 ; 1.312E-10
Te143 ; 3.65727E-12 ; 2.34065E-12
Te144 ; 2.52562E-13 ; 1.61639E-13
I121 ; 0.0 ; 0.0
I123 ; 1.1E-12 ; 7.04E-13
I125 ; 0.0 ; 0.0
I126 ; 0.0 ; 0.0
I127 ; 0.0 ; 0.0
I128 ; 4.87E-14 ; 3.1168E-14
I129 ; 2.98E-12 ; 1.9072E-12
I130 ; 7.93E-6 ; 5.0752E-6
I130m ; 2.93E-6 ; 1.8752E-6
I131 ; 1.4181E-4 ; 9.07584E-5
I132 ; 5.95485E-4 ; 3.8111E-4
I132m ; 5.95485E-4 ; 3.8111E-4
I133 ; 0.00378974 ; 0.00242544
I133m ; 0.00378974 ; 0.00242544
I134 ; 0.012852 ; 0.00411263
I134m ; 0.0113981 ; 0.00262156
I135 ; 0.0401432 ; 0.0128458
I136 ; 0.0217861 ; 0.00697156
I136m ; 0.0217684 ; 0.00696588
I137 ; 0.026875 ; 0.0086
I138 ; 0.0111186 ; 0.00355796
I139 ; 0.00266453 ; 0.0017053
I140 ; 3.7374E-4 ; 2.39194E-4
I141 ; 3.76361E-5 ; 2.40871E-5
I142 ; 2.07E-6 ; 1.3248E-6
I143 ; 9.46911E-8 ; 6.06023E-8
I144 ; 6.53912E-9 ; 4.18504E-9
I145 ; 9.92577E-12 ; 6.3525E-12
I146 ; 2.35592E-13 ; 1.50779E-13
Xe124 ; 0.0 ; 0.0
Xe125 ; 0.0 ; 0.0
Xe125m ; 0.0 ; 0.0
Xe126 ; 0.0 ; 0.0
Xe127 ; 0.0 ; 0.0
Xe127m ; 0.0 ; 0.0
Xe128 ; 0.0 ; 0.0
Xe129 ; 0.0 ; 0.0
Xe129m ; 0.0 ; 0.0
Xe130 ; 3.71E-9 ; 2.3744E-9
Xe131 ; 4.31E-8 ; 2.7584E-8
Xe131m ; 1.23E-7 ; 7.872E-8
Xe132 ; 4.96E-6 ; 3.1744E-6
Xe133 ; 2.983E-5 ; 1.90912E-5
Xe133m ; 8.489E-5 ; 5.43296E-5
Xe134 ; 3.3386E-4 ; 2.1367E-4
Xe134m ; 9.0267E-4 ; 5.77709E-4
Xe135 ; 0.00170608 ; 0.00109189
Xe135m ; 0.0048577 ; 0.00310893
Xe136 ; 0.0215794 ; 0.00690542
Xe137 ; 0.0389438 ; 0.00895707
Xe138 ; 0.0472389 ; 0.0151165
Xe139 ; 0.0346601 ; 0.0110912
Xe140 ; 0.015335 ; 0.00490719
Xe141 ; 0.00498275 ; 0.00318896
Xe142 ; 9.1484E-4 ; 5.85498E-4
Xe143 ; 5.25177E-5 ; 3.36113E-5
Xe143m ; 5.25177E-5 ; 3.36113E-5
Xe144 ; 7.25346E-6 ; 4.64221E-6
Xe145 ; 2.5699E-7 ; 1.64474E-7
Xe146 ; 6.09976E-9 ; 3.90385E-9
Xe147 ; 1.19191E-11 ; 7.62822E-12
Xe148 ; 7.61E-13 ; 4.8704E-13
Xe149 ; 6.08792E-14 ; 3.89627E-14
Xe150 ; 0.0 ; 0.0
Cs127 ; 0.0 ; 0.0
Cs129 ; 0.0 ; 0.0
Cs131 ; 8.48E-12 ; 5.4272E-12
Cs132 ; 9.32E-10 ; 5.9648E-10
Cs133 ; 8.3E-8 ; 5.312E-8
Cs134 ; 1.685E-6 ; 1.0784E-6
Cs134m ; 1.685E-6 ; 1.0784E-6
Cs135 ; 3.304E-5 ; 2.11456E-5
Cs135m ; 3.304E-5 ; 2.11456E-5
Cs136 ; 3.7139E-4 ; 2.3769E-4
Cs136m ; 3.7139E-4 ; 2.3769E-4
Cs137 ; 0.00438867 ; 0.00280875
Cs138 ; 0.00799862 ; 0.00511912
Cs138m ; 0.00799953 ; 0.00359979
Cs139 ; 0.0338631 ; 0.0108362
Cs140 ; 0.0421388 ; 0.0134844
Cs141 ; 0.0388234 ; 0.0124235
Cs142 ; 0.0212875 ; 0.00681202
Cs143 ; 0.00748069 ; 0.00478764
Cs144 ; 0.00169822 ; 0.00108686
Cs145 ; 1.9799E-4 ; 1.26714E-4
Cs146 ; 1.631E-5 ; 1.04384E-5
Cs147 ; 3.086E-7 ; 1.97504E-7
Cs148 ; 2.48E-8 ; 1.5872E-8
Cs149 ; 1.57623E-9 ; 1.00879E-9
Cs150 ; 3.11E-12 ; 1.9904E-12
Cs151 ; 7.82732E-14 ; 5.00949E-14
Ba129 ; 0.0 ; 0.0
Ba131 ; 0.0 ; 0.0
Ba132 ; 0.0 ; 0.0
Ba133 ; 2.55E-12 ; 1.632E-12
Ba134 ; 4.06E-10 ; 2.5984E-10
Ba135 ; 1.545E-8 ; 9.888E-9
Ba135m ; 1.545E-8 ; 9.888E-9
Ba136 ; 6.6E-7 ; 4.224E-7
Ba136m ; 6.6E-7 ; 4.224E-7
Ba137 ; 7.6E-6 ; 4.864E-6
Ba137m ; 2.164E-5 ; 1.38496E-5
Ba138 ; 3.5892E-4 ; 2.29709E-4
Ba139 ; 0.00247221 ; 0.00158221
Ba140 ; 0.00918649 ; 0.00587935
Ba141 ; 0.0235335 ; 0.00753073
Ba142 ; 0.0352064 ; 0.011266
Ba143 ; 0.0335147 ; 0.0107247
Ba144 ; 0.0220889 ; 0.00706846
Ba145 ; 0.00767171 ; 0.00490989
Ba146 ; 0.00203278 ; 0.00130098
Ba147 ; 3.42311E-4 ; 2.19079E-4
Ba148 ; 3.448E-5 ; 2.20672E-5
Ba149 ; 1.74842E-6 ; 1.11899E-6
Ba150 ; 5.19E-8 ; 3.3216E-8
Ba151 ; 2.02659E-9 ; 1.29702E-9
Ba152 ; 9.14E-12 ; 5.8496E-12
Ba153 ; 4.75047E-14 ; 3.0403E-14
Ba154 ; 0.0 ; 0.0
La133 ; 0.0 ; 0.0
La135 ; 6.07E-13 ; 3.8848E-13
La137 ; 8.81E-9 ; 5.6384E-9
La138 ; 4.01E-7 ; 2.5664E-7
La139 ; 9.99E-6 ; 6.3936E-6
La140 ; 1.2735E-4 ; 8.1504E-5
La141 ; 0.0010149 ; 6.49536E-4
La142 ; 0.00453634 ; 0.00290326
La143 ; 0.0119443 ; 0.00382216
La144 ; 0.0215965 ; 0.00691089
La145 ; 0.0200315 ; 0.0064101
La146 ; 0.00750852 ; 0.00480546
La146m ; 0.00750852 ; 0.00480546
La147 ; 0.00733085 ; 0.00469174
La148 ; 0.00231404 ; 0.00148099
La149 ; 3.7461E-4 ; 2.3975E-4
La150 ; 3.76E-5 ; 2.4064E-5
La151 ; 2.24797E-6 ; 1.4387E-6
La152 ; 8.1E-8 ; 5.184E-8
La153 ; 1.22995E-9 ; 7.8717E-10
La154 ; 1.68E-11 ; 1.0752E-11
La155 ; 7.56985E-14 ; 4.8447E-14
La156 ; 1.24362E-15 ; 7.95916E-16
Ce135 ; 0.0 ; 0.0
Ce137 ; 1.11E-13 ; 7.104E-14
Ce138 ; 1.93E-11 ; 1.2352E-11
Ce139 ; 4.73E-10 ; 3.0272E-10
Ce139m ; 1.35E-9 ; 8.64E-10
Ce140 ; 8.39E-8 ; 5.3696E-8
Ce141 ; 2.3E-6 ; 1.472E-6
Ce142 ; 3.442E-5 ; 2.20288E-5
Ce143 ; 2.8355E-4 ; 1.81472E-4
Ce144 ; 0.00157411 ; 0.00100743
Ce145 ; 0.00415653 ; 0.00266018
Ce146 ; 0.00865417 ; 0.00553867
Ce147 ; 0.0112525 ; 0.0036008
Ce148 ; 0.00984545 ; 0.00630109
Ce149 ; 0.00449166 ; 0.00287466
Ce150 ; 0.00137597 ; 8.80621E-4
Ce151 ; 2.6367E-4 ; 1.68749E-4
Ce152 ; 3.172E-5 ; 2.03008E-5
Ce153 ; 1.7E-6 ; 1.088E-6
Ce154 ; 7.9E-8 ; 5.056E-8
Ce155 ; 1.95992E-9 ; 1.25435E-9
Ce156 ; 3.21988E-11 ; 2.06072E-11
Ce157 ; 3.27E-13 ; 2.0928E-13
Ce158 ; 0.0 ; 0.0
Ce159 ; 3.97803E-17 ; 2.54594E-17
Ce160 ; 0.0 ; 0.0
Pr139 ; 1.37E-14 ; 8.768E-15
Pr140 ; 2.34E-12 ; 1.4976E-12
Pr141 ; 2.33E-10 ; 1.4912E-10
Pr142 ; 6.05E-9 ; 3.872E-9
Pr142m ; 6.05E-9 ; 3.872E-9
Pr143 ; 3.51E-7 ; 2.2464E-7
Pr144 ; 5.82E-7 ; 3.7248E-7
Pr144m ; 5.89E-6 ; 3.7696E-6
Pr145 ; 5.356E-5 ; 3.42784E-5
Pr146 ; 3.528E-4 ; 2.25792E-4
Pr147 ; 0.0013376 ; 8.56064E-4
Pr148 ; 0.00166478 ; 0.00106546
Pr148m ; 0.00166478 ; 0.00106546
Pr149 ; 0.00407878 ; 0.00261042
Pr150 ; 0.00341404 ; 0.00218499
Pr151 ; 0.00184703 ; 0.0011821
Pr152 ; 6.6006E-4 ; 4.22438E-4
Pr153 ; 1.1417E-4 ; 7.30688E-5
Pr154 ; 1.688E-5 ; 1.08032E-5
Pr155 ; 1.42E-6 ; 9.088E-7
Pr156 ; 7.84E-8 ; 5.0176E-8
Pr157 ; 2.72E-9 ; 1.7408E-9
Pr158 ; 7.92E-11 ; 5.0688E-11
Pr159 ; 1.02996E-12 ; 6.59175E-13
Pr160 ; 0.0 ; 0.0
Pr161 ; 9.38507E-17 ; 6.00645E-17
Nd140 ; 0.0 ; 0.0
Nd141 ; 0.0 ; 0.0
Nd142 ; 1.79E-13 ; 1.1456E-13
Nd143 ; 1.8E-11 ; 1.152E-11
Nd144 ; 1.18E-9 ; 7.552E-10
Nd145 ; 3.37E-8 ; 2.1568E-8
Nd146 ; 7.52E-7 ; 4.8128E-7
Nd147 ; 9.28E-6 ; 5.9392E-6
Nd148 ; 7.47E-5 ; 4.7808E-5
Nd149 ; 2.736E-4 ; 1.75104E-4
Nd150 ; 6.7071E-4 ; 4.29254E-4
Nd151 ; 0.00101205 ; 6.47712E-4
Nd152 ; 9.8778E-4 ; 6.32179E-4
Nd153 ; 4.8582E-4 ; 3.10925E-4
Nd154 ; 2.0236E-4 ; 1.2951E-4
Nd155 ; 5.184E-5 ; 3.31776E-5
Nd156 ; 8.93E-6 ; 5.7152E-6
Nd157 ; 1.0E-6 ; 6.4E-7
Nd158 ; 9.41E-8 ; 6.0224E-8
Nd159 ; 4.16E-9 ; 2.6624E-9
Nd160 ; 1.22E-10 ; 7.808E-11
Nd161 ; 2.42991E-12 ; 1.55514E-12
Nd162 ; 3.19E-14 ; 2.0416E-14
Nd163 ; 0.0 ; 0.0
Nd164 ; 0.0 ; 0.0
Pm141 ; 0.0 ; 0.0
Pm143 ; 0.0 ; 0.0
Pm144 ; 0.0 ; 0.0
Pm145 ; 8.82E-13 ; 5.6448E-13
Pm146 ; 7.05E-11 ; 4.512E-11
Pm147 ; 3.02E-9 ; 1.9328E-9
Pm148 ; 2.25E-8 ; 1.44E-8
Pm148m ; 6.09E-8 ; 3.8976E-8
Pm149 ; 1.01E-6 ; 6.464E-7
Pm150 ; 8.17E-6 ; 5.2288E-6
Pm151 ; 3.9E-5 ; 2.496E-5
Pm152 ; 3.80933E-5 ; 2.43797E-5
Pm152m ; 3.80933E-5 ; 2.43797E-5
Pm152n ; 3.80933E-5 ; 2.43797E-5
Pm153 ; 1.6428E-4 ; 1.05139E-4
Pm154 ; 9.166E-5 ; 5.86624E-5
Pm154m ; 9.166E-5 ; 5.86624E-5
Pm155 ; 1.2864E-4 ; 8.23296E-5
Pm156 ; 6.094E-5 ; 3.90016E-5
Pm157 ; 1.971E-5 ; 1.26144E-5
Pm158 ; 5.46E-6 ; 3.4944E-6
Pm159 ; 7.65E-7 ; 4.896E-7
Pm160 ; 7.12E-8 ; 4.5568E-8
Pm161 ; 4.6E-9 ; 2.944E-9
Pm162 ; 1.99E-10 ; 1.2736E-10
Pm163 ; 5.49E-12 ; 3.5136E-12
Pm164 ; 7.3E-14 ; 4.672E-14
Pm165 ; 0.0 ; 0.0
Pm166 ; 5.75463E-18 ; 3.68296E-18
Sm143 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0
Sm145 ; 0.0 ; 0.0
Sm146 ; 0.0 ; 0.0
Sm147 ; 4.04E-14 ; 2.5856E-14
Sm148 ; 4.01E-12 ; 2.5664E-12
Sm149 ; 1.73E-10 ; 1.1072E-10
Sm150 ; 4.75E-9 ; 3.04E-9
Sm151 ; 7.82E-8 ; 5.0048E-8
Sm152 ; 7.7E-7 ; 4.928E-7
Sm153 ; 3.69E-6 ; 2.3616E-6
Sm154 ; 1.233E-5 ; 7.8912E-6
Sm155 ; 2.527E-5 ; 1.61728E-5
Sm156 ; 3.256E-5 ; 2.08384E-5
Sm157 ; 2.806E-5 ; 1.79584E-5
Sm158 ; 2.041E-5 ; 1.30624E-5
Sm159 ; 8.01E-6 ; 5.1264E-6
Sm160 ; 2.13E-6 ; 1.3632E-6
Sm161 ; 4.14E-7 ; 2.6496E-7
Sm162 ; 5.59E-8 ; 3.5776E-8
Sm163 ; 4.94E-9 ; 3.1616E-9
Sm164 ; 2.14E-10 ; 1.3696E-10
Sm165 ; 7.38E-12 ; 4.7232E-12
Sm166 ; 1.48994E-13 ; 9.53563E-14
Sm167 ; 0.0 ; 0.0
Sm168 ; 0.0 ; 0.0
Sm170 ; 0.0 ; 0.0
Eu147 ; 0.0 ; 0.0
Eu149 ; 0.0 ; 0.0
Eu151 ; 6.88E-12 ; 4.4032E-12
Eu152 ; 8.0E-11 ; 5.12E-11
Eu152m ; 8.0E-11 ; 5.12E-11
Eu152n ; 8.0E-11 ; 5.12E-11
Eu153 ; 4.22E-9 ; 2.7008E-9
Eu154 ; 2.275E-8 ; 1.456E-8
Eu154m ; 2.275E-8 ; 1.456E-8
Eu155 ; 3.08E-7 ; 1.9712E-7
Eu156 ; 1.22E-6 ; 7.808E-7
Eu157 ; 3.08E-6 ; 1.9712E-6
Eu158 ; 6.07E-6 ; 3.8848E-6
Eu159 ; 6.4E-6 ; 4.096E-6
Eu160 ; 4.43E-6 ; 2.8352E-6
Eu161 ; 2.29E-6 ; 1.4656E-6
Eu162 ; 8.57E-7 ; 5.4848E-7
Eu163 ; 2.21E-7 ; 1.4144E-7
Eu164 ; 2.92E-8 ; 1.8688E-8
Eu165 ; 3.17E-9 ; 2.0288E-9
Eu166 ; 2.06E-10 ; 1.3184E-10
Eu167 ; 6.91E-12 ; 4.4224E-12
Eu168 ; 1.73E-13 ; 1.1072E-13
Eu169 ; 0.0 ; 0.0
Eu170 ; 0.0 ; 0.0
Gd147 ; 0.0 ; 0.0
Gd149 ; 0.0 ; 0.0
Gd151 ; 0.0 ; 0.0
Gd152 ; 0.0 ; 0.0
Gd153 ; 2.03E-13 ; 1.2992E-13
Gd154 ; 7.53E-12 ; 4.8192E-12
Gd155 ; 1.79E-10 ; 1.1456E-10
Gd156 ; 2.37E-9 ; 1.5168E-9
Gd157 ; 1.95E-8 ; 1.248E-8
Gd158 ; 1.18E-7 ; 7.552E-8
Gd159 ; 3.75E-7 ; 2.4E-7
Gd160 ; 7.25E-7 ; 4.64E-7
Gd161 ; 9.98E-7 ; 6.3872E-7
Gd162 ; 9.730001E-7 ; 6.2272E-7
Gd163 ; 6.55E-7 ; 4.192E-7
Gd164 ; 2.34E-7 ; 1.4976E-7
Gd165 ; 7.17E-8 ; 4.5888E-8
Gd166 ; 1.38E-8 ; 8.832E-9
Gd167 ; 1.48E-9 ; 9.472E-10
Gd168 ; 1.17E-10 ; 7.488E-11
Gd169 ; 5.66E-12 ; 3.6224E-12
Gd170 ; 2.19E-13 ; 1.4016E-13
Gd171 ; 0.0 ; 0.0
Gd172 ; 0.0 ; 0.0
Tb151 ; 0.0 ; 0.0
Tb153 ; 0.0 ; 0.0
Tb155 ; 0.0 ; 0.0
Tb156 ; 1.84E-13 ; 1.1776E-13
Tb156m ; 1.82E-14 ; 1.1648E-14
Tb157 ; 5.7E-12 ; 3.648E-12
Tb158 ; 1.03E-10 ; 6.592E-11
Tb158m ; 1.02E-11 ; 6.528E-12
Tb159 ; 1.19E-9 ; 7.616E-10
Tb160 ; 7.18E-9 ; 4.5952E-9
Tb161 ; 2.98E-8 ; 1.9072E-8
Tb162 ; 4.19E-8 ; 2.6816E-8
Tb162m ; 4.19E-8 ; 2.6816E-8
